well,z,channel,focus_laplacian_var,focus_normalized_var
B03,4,PHAandWGA,18578.66796875,618.9194982196789
B03,4,SYTO,9837.3955078125,345.25963642045264
B03,5,CONC,5077.3671875,96.24796912964916
B03,5,HOECHST,2069.452880859375,32.75138112558238
B03,5,MITO,56013.5078125,1924.479640309544
B03,5,PHAandWGA,19567.49609375,654.618687512016
B03,5,SYTO,10199.87890625,363.432715011183
B03,6,CONC,5262.166015625,100.63575813850782
B03,6,HOECHST,2131.70751953125,34.437734376935865
B03,6,MITO,57585.59375,1993.8248658141351
B03,6,PHAandWGA,20407.8984375,680.5514505077884
B03,6,SYTO,10613.3740234375,376.55239313748444
B03,7,CONC,5437.23486328125,104.07012733862304
B03,7,HOECHST,2217.72705078125,35.81055509283336
B03,7,MITO,58970.66015625,2057.4852894480878
B03,7,PHAandWGA,21612.390625,697.3282461256724
B03,7,SYTO,11074.515625,386.5977830718732
B03,8,CONC,5656.5322265625,106.9290119013998
B03,8,HOECHST,2301.810546875,37.023163215013476
B03,8,MITO,60404.53125,2109.9602426809092
B03,8,PHAandWGA,22839.59375,710.4833475821117
B03,8,SYTO,11451.568359375,392.87974479868967
B03,9,CONC,5844.7685546875,109.67841039667226
B03,9,HOECHST,2376.1533203125,38.22915887978778
B03,9,MITO,62557.5234375,2158.026754562303
B03,9,PHAandWGA,24003.9453125,720.5118695340851
B03,9,SYTO,11855.8046875,398.2288050750685
B03,10,CONC,5978.203125,111.04803401591742
B03,10,HOECHST,2466.084228515625,39.303597912056006
B03,10,MITO,63988.4140625,2193.029140977496
B03,10,PHAandWGA,25276.2265625,723.7062199970031
B03,10,SYTO,12167.087890625,400.46917915806216
B03,11,CONC,6124.9814453125,111.68653805707054
B03,11,HOECHST,2533.32373046875,39.88073019649738
B03,11,MITO,65213.75390625,2190.4937954744423
B03,11,PHAandWGA,26260.357421875,723.2775345848352
B03,11,SYTO,12542.603515625,400.2852916405964
B03,12,CONC,6257.3701171875,111.74933347369887
B03,12,HOECHST,2572.697265625,39.98930279375183
B03,12,MITO,66621.71875,2185.6941925491788
B03,12,PHAandWGA,27346.75,722.7246069002457
B03,12,SYTO,12721.66015625,397.98178781860753
B03,13,CONC,6351.6357421875,111.59473387014468
B03,13,HOECHST,2620.799560546875,40.02595852986503
B03,13,MITO,67194.0234375,2168.266170324833
B03,13,PHAandWGA,27722.7734375,719.0844813074413
B03,13,SYTO,12966.591796875,396.08557799437665
B03,14,CONC,6460.3388671875,110.79792109357233
B03,14,HOECHST,2676.57763671875,40.096867590249595
B03,14,MITO,68081.0546875,2145.3868225155675
B03,14,PHAandWGA,27985.2578125,715.0552140427028
B03,14,SYTO,13198.658203125,392.9352750412286
