well,z,channel,focus_laplacian_var,focus_normalized_var
B11,3,SYTO,19948.22265625,1355.6088105327924
B11,4,CONC,7664.1962890625,329.2226333513443
B11,4,HOECHST,5038.30859375,282.21403299613064
B11,4,MITO,75001.484375,3739.8829352623343
B11,4,PHAandWGA,33262.453125,2070.250412895227
B11,4,SYTO,22527.087890625,1498.8030790892253
B11,5,CONC,8262.0791015625,343.2524885318958
B11,5,HOECHST,5380.962890625,290.3583022697491
B11,5,MITO,78330.4375,3901.70124294517
B11,5,PHAandWGA,36319.1328125,2274.9535960500834
B11,5,SYTO,24516.2109375,1530.9798500266024
B11,6,CONC,8709.4921875,339.42376882230224
B11,6,HOECHST,5652.27783203125,283.22449043309956
B11,6,MITO,83278.453125,3989.0356465339332
B11,6,PHAandWGA,38596.54296875,2292.3722755057843
B11,6,SYTO,26773.390625,1476.8875846375545
B11,7,CONC,8950.7822265625,324.1188067441203
B11,7,HOECHST,5810.01513671875,268.3685524247939
B11,7,MITO,84609.90625,3928.7195775601726
B11,7,PHAandWGA,41061.859375,2225.4414386157396
B11,7,SYTO,27839.078125,1397.349620605178
B11,8,CONC,9112.0263671875,314.19247990434127
B11,8,HOECHST,5953.9345703125,260.42651974290146
B11,8,MITO,88040.9375,3930.0171634134085
B11,8,PHAandWGA,41802.8515625,2146.4288608816596
B11,8,SYTO,29282.498046875,1326.3408624028998
B11,9,CONC,9180.642578125,301.13535340745096
B11,9,HOECHST,6024.4560546875,246.98642545042387
B11,9,MITO,89954.4765625,3883.8913719720667
B11,9,PHAandWGA,43133.1328125,2031.8475442684012
B11,9,SYTO,29895.68359375,1242.3775465066726
B11,10,CONC,9073.869140625,280.7171209834832
B11,10,HOECHST,5988.37841796875,230.264575099101
B11,10,MITO,90926.0625,3812.4229713626664
B11,10,PHAandWGA,43599.9453125,1962.72547845977
B11,10,SYTO,29848.501953125,1164.2173142756344
B11,11,CONC,8905.2119140625,259.07984715348147
B11,11,HOECHST,5991.09765625,216.3650030319546
B11,11,MITO,91786.3515625,3716.3160672319823
B11,11,PHAandWGA,43917.59375,1886.2200147941421
B11,11,SYTO,30361.857421875,1095.5230986870467
B11,12,CONC,8794.9677734375,241.14263683803674
B11,12,HOECHST,6008.7421875,204.24023349776422
B11,12,MITO,92053.46875,3602.749876680582
B11,12,PHAandWGA,43753.5234375,1795.6850600147452
B11,12,SYTO,30013.05859375,1023.6734082700059
B11,13,CONC,8704.4287109375,224.9804998292909
B11,13,HOECHST,6012.8056640625,191.70792124209106
B11,13,MITO,91744.875,3454.4051062471945
B11,13,PHAandWGA,43793.03125,1711.7087650467772
B11,13,SYTO,29943.5390625,957.9893032609743
B11,14,CONC,8660.4599609375,210.51266288926251
B11,14,HOECHST,5997.65087890625,178.93647216197584
B11,14,MITO,92927.3671875,3337.6059400161434
B11,14,PHAandWGA,43413.515625,1620.8802018922213
B11,14,SYTO,29480.27734375,888.7075755388663
B11,15,CONC,8623.8349609375,198.54173828877694
B11,15,HOECHST,5984.3173828125,168.23372086255347
B11,15,MITO,93124.4921875,3224.6354178425913
