;principal component 1;principal component 2;principal component 3;principal component 4;compound;conc;pert_type;ImageID;barcode;well_id;site
510;-7.939612202335149;-13.022682297855102;1.274296247770727;9.784892809660954;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;2
511;-0.3664745204052085;-12.180407227958803;4.010692878703268;2.199037046037052;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;3
512;-6.267031703876333;-8.515948751532672;8.942734544925411;2.6546651335388356;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;4
513;-6.36387154958878;-8.38025777081225;0.20757697146097298;7.569332028391074;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;5
514;4.151981913608948;-21.554895571915967;0.640745243337363;11.548591628190913;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;6
515;-10.003975326665358;7.053703219440131;-8.276844714602541;19.702652669272677;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;7
516;-8.476131435253267;12.836826840347607;1.357302579913127;9.959593521418745;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;8
517;-23.543869599766303;12.478467411957027;4.695917529525053;8.1632385405634;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G08;G08;9
518;-14.885719541571582;-4.25216540879557;5.550099030479883;-0.3299435554940917;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;1
519;-10.811710670822647;8.572766675599082;2.931174087415187;-2.343270503193332;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;2
520;-0.9973402727849993;-3.618134699782648;-8.87889227201243;10.039907659621937;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;3
521;-6.013556505137175;-15.743417788295195;5.054152793517237;4.0897180322223745;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;4
522;-21.435230689120804;-3.093084622804934;0.9581315401426481;5.54642896237291;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;5
523;-19.83995096930178;-3.993936783132567;-3.355875547850501;3.144433254474112;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;6
524;-6.576162364720311;-17.434974018590342;-2.396453127363549;7.7812915241228;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;7
525;0.894943832197794;-12.951896740590689;-0.6186487431789708;7.0897279398056385;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G11;G11;9
526;-0.4701931021028789;-15.807643935422504;4.004233650325628;6.068641653493273;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;1
527;-16.779728966537345;-7.315382340255625;4.746119391863735;-2.6128498646352987;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;2
528;-7.086225347012964;0.9698823985058027;1.437991221512641;-3.8167708110426606;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;3
529;-7.833983891314687;-2.0937486650029347;2.727198846866158;1.6136676386670878;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;4
530;-5.9485504599653725;11.2386441986933;-4.453878190729003;9.591536499583755;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;5
531;5.472797894872673;9.873972692135343;-2.179056155870943;8.327599534195723;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;6
532;-24.98351781934329;0.2964299930692726;-0.9959075108262239;17.39033585364199;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;7
533;7.632954118841569;19.045512798572357;-3.734779447711027;5.638171630661534;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;8
534;-25.71704773157709;8.337786369358325;-4.598445144414376;4.3044013180423875;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G13;G13;9
535;-17.707420680158798;11.285462124384809;7.069762381141939;6.020440929536107;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;1
536;-23.020353095682818;17.335325877315896;13.583028405679865;2.747742422008783;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;2
537;-18.819971684809722;19.46704273324663;18.558934179729416;-0.5724989027022303;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;3
538;-26.25764015049208;16.209343404086024;7.120020898383659;5.158892632392705;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;4
539;-1.7620711816072812;10.639956935939635;11.79439693510222;-5.527774920112594;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;5
540;-23.99739114402329;14.561473606374912;18.28902746147415;-5.906528369897394;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;6
541;-14.307379953347725;15.4462386678914;22.292795853462202;-8.230368857067518;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;7
542;-2.4361108958452684;49.63557285177578;15.38727533767474;12.518350753127638;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;8
543;-12.75622276405994;18.371481743433094;15.496493940437624;-0.14866322717995195;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_G18;G18;9
544;12.08057448162457;-26.446978766976134;12.619254526065955;1.8922232106677175;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;1
545;15.466140738332006;-12.283627162466011;5.059775877354782;4.567618434265742;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;2
546;-9.689907210570366;-9.218023497886179;12.815662494628793;0.0882313111295456;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;3
547;-5.761789958632362;-11.8825912069271;-1.3513318340706997;8.689959212962703;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;4
548;-29.178654356279395;3.6738839043624205;1.1220872509435094;8.250189911791997;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;5
549;-8.18959285622735;7.152966885947352;5.99641671657657;0.5569013316477203;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;6
550;-1.7907039257048494;1.6460778739636188;6.14842788762883;3.119993053253418;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;7
551;-1.777461064630171;3.2368298906628277;5.4158726631904015;1.9169897781314635;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;8
552;4.9207636231429;7.1421902468208955;1.140992053487295;13.638247459465497;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H03;H03;9
553;0.6866051971099199;7.3655601499996335;-2.8664465071989422;10.589434998197365;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H17_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H17;H17;1
554;-0.3862344273222977;-10.617646648674707;-4.445983781631526;6.144191455626298;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H17_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_H17;H17;2
