name_y,5Z-7-,ABT-7,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Borte,Cobim,Crizo,Dabra,Doram,Encor,Fluor,Gefit,Gemci,LGK-9,Linsi,MK-22,Navit,Nutli,Olapa,Oxali,PD032,Pacli,Palbo,Rabus,Regor,Ruxol,SB505,SN-38,Sapit,Soraf,Tanes,Tasel,Trame,Trici,Trifl,Velip,Vemur,Vinor,Vorin,abema
Binim,0.9400444234361593,0.5313146115689579,0.293259055441892,0.45556081306670615,0.5529895692413047,0.7657324333501122,0.7168169543274243,0.567720111377793,0.7381245707378403,0.745280121941084,0.9999999999999999,0.5943492351535956,0.9740145618107896,0.55949868590054,0.9594776531352454,0.594161708125428,0.9639502740323485,0.36168620946763874,0.7243643419024404,0.2930893361888481,0.5580638621976319,0.8302401150833028,0.6098873887036166,0.7821619891242523,0.21806462246147096,0.21070717456954471,0.5073701334172693,0.9486304931011624,0.5546184957704585,0.3624083599448351,0.7291822917991204,0.7744228789758212,0.2254773921300132,0.6240407349165006,0.7127619733991033,0.558284249042467,0.7184169082019776,0.8592351547420498,0.8385758176804663,0.9720382586674722,0.45362939817015857,0.3463159854744306,0.01758405666497021,0.9307523721116343,0.5952225332715082,0.6750048005254011,0.47489525064626603
Borte,0.6662630099931709,0.19978624847223816,0.2890835705540796,0.5575975978932217,0.679362506576041,0.4578840131163314,0.731639474090801,0.6879962580932617,0.3224719090265433,0.5543112808292991,0.5943492351535956,1.0000000000000007,0.5919408539395491,0.7943791566470404,0.5258198174412441,0.3180364587175467,0.6011036166604109,0.46227874525623824,0.5952176704509061,0.5282517121964078,0.13865825845170832,0.3029595280456949,0.6976294023326034,0.25165674257406795,0.506330696451356,0.45651261397321796,0.4869268253030604,0.5800980723302467,0.6902691277626525,0.6607356648172472,0.6218788091497405,0.4296188974496624,0.14015798391510698,0.5421490546400609,0.7466282965189228,0.25190905101837485,0.4190113957738698,0.726420122812154,0.3853331560055513,0.5485893789309089,0.29416312691607516,0.5014408070042736,0.30344702284607983,0.6008918599793253,0.7053327864947656,0.8131947491315534,0.7194052884883573
Cobim,0.9308846006348386,-0.07657321486304393,0.2555980922761164,0.5851022901533466,0.3641248386808593,0.7579632646620367,0.6811520118253834,0.6128581890602645,0.4908167779862756,0.5159829687625168,0.9740145618107896,0.5919408539395491,1.0000000000000004,0.6624847224563493,0.9542175807450133,-0.0012748324858151859,0.9676450889593425,0.2437768450723827,0.7717074932001098,0.17830408074870674,-0.05413107734906883,0.6474826207727454,0.6338803340791891,0.24371460930285926,0.09204167795758608,0.049278219860213496,0.3938808520766878,0.9507733572121422,0.5992619506409224,0.3176802359192555,0.7945675478949252,0.5311760235787218,0.20353343463237075,0.5681479929612827,0.6862763410270494,-0.20408529058130498,0.3389248832817665,0.8447794829476618,0.6908064067756627,0.9793053135770928,-0.13968836000241294,0.25983236799427833,-0.11630444033412313,0.9173809722379791,0.597831448349915,0.5690180239701338,0.43658917846746986
Crizo,0.5297567370819675,0.2787810332829646,-0.010317744349680438,0.574893806439514,0.5799512581382498,0.45431405774528055,0.7760199019274334,0.6716834341172403,0.5103962514678517,0.6012806421400455,0.55949868590054,0.7943791566470404,0.6624847224563493,1.0000000000000013,0.5063277628118825,0.5636426270421389,0.5920407049837849,0.15929901319591203,0.5918396742177306,0.2273245571008051,0.498643872183254,0.4310124936999914,0.4902872917582538,0.4595848525991234,0.24397975117601706,0.4064223253413043,0.3306049507467642,0.4960026660388014,0.7170206806491632,0.3941839809860349,0.6638396113931906,0.5196484684377463,0.3886581725249494,0.2958494487652774,0.7289200324503813,0.39871567360293847,0.4545803403468846,0.6294035912763459,0.41694342591298883,0.5073630409148941,0.6602082585646022,0.2011626613320682,0.29080899848162434,0.580223608199692,0.7455309178968011,0.793163242701094,0.43340843814987035
Dabra,0.8954459550947796,0.17516443700480416,0.16241571913367833,0.5963946957384456,0.35687281816425254,0.7934882230249971,0.6593102225805387,0.5798316612024272,0.7036063996708903,0.7856294710922345,0.9594776531352454,0.5258198174412441,0.9542175807450133,0.5063277628118825,1.0000000000000016,0.2325864704289548,0.9641665399003787,0.2676198878820106,0.8197125563929952,0.1971956338575338,0.20304901687288884,0.817338893590535,0.5570818410188019,0.5420868548924569,0.08741519454106345,0.10757262675413144,0.42636857380901105,0.9181978626351784,0.5342893362450374,0.26024051878657506,0.7116339667227563,0.7593947868186033,0.04328799199110993,0.6071527626153201,0.6066958653866549,0.10425856583551737,0.5609420097414151,0.8206234537555563,0.816756067941897,0.9539857085079255,0.19245769187815623,0.24856359308184797,-0.051213891998556055,0.9162582152063362,0.5489654092041272,0.6579769221294551,0.405648196836549
Doram,0.08639140814735172,0.6635166333327779,-0.28250780284977356,0.6772408372275875,0.4803345538528224,0.38784710512296416,0.4750003617509302,0.3307427866051614,0.6463891364708106,0.3045771583894755,0.594161708125428,0.3180364587175467,-0.0012748324858151859,0.5636426270421389,0.2325864704289548,1.0000000000000024,0.042375576821380774,-0.11362391961064908,0.8330839860213303,-0.03127812871994439,0.8237038716378187,0.3842507997961344,-0.24350991607244743,0.7509541214092192,-0.013189036533231589,0.2513839019602555,0.06891839715989659,-0.01980039034904884,0.23817289520267815,-0.10977487999123953,-0.009887687517182652,0.8658627864971706,-0.2214665447136183,0.10743720083143646,0.13515811668479766,0.763684679757169,0.8438811451065586,0.04814029704210772,0.29802440915836176,-0.015429330141696474,0.7243720829649926,0.09952818655884357,0.24186440451015473,0.780331268476205,0.25170369267595605,0.5344815364947116,-0.023615782928540677
Encor,0.9359292103548471,-0.007618678657647721,0.28775938749160834,0.6109189575859315,0.2765290726413954,0.7894952187823825,0.7219290700137889,0.5862726507287221,0.598713334584369,0.7200348103469213,0.9639502740323485,0.6011036166604109,0.9676450889593425,0.5920407049837849,0.9641665399003787,0.042375576821380774,1.0000000000000009,0.35004760719969624,0.7960793661443207,0.28286958584143157,0.022243391072288517,0.8337410539210752,0.6344116277992907,0.3107214751213213,0.2472965598384606,0.1769562654243264,0.512758472591877,0.9363388871378062,0.5503622411364893,0.3888916511692526,0.7578558859480107,0.6238279756822416,0.14715050986322478,0.6482665182261851,0.6791970352445911,-0.1323173896448532,0.4360343820629593,0.839933064121865,0.8284778350237141,0.9664129531010557,-0.08179739905769517,0.34352444432400076,-0.005176937180224403,0.9400820146952118,0.6003391341557541,0.4980746473608404,0.49755582194676085
Fluor,0.4838943091866107,-0.5627170011615141,0.17355518723454977,-0.05439205344833564,-0.00921885451376564,0.30832756685397117,0.4866861427154856,0.5574989710001599,0.014620719348632053,0.4539685385440428,0.36168620946763874,0.46227874525623824,0.2437768450723827,0.15929901319591203,0.2676198878820106,-0.11362391961064908,0.35004760719969624,1.0000000000000013,0.13056463149124578,0.8468479940423593,-0.34197083037953496,0.33158853231726354,0.6138699632119698,-0.15581919296002045,0.6940174929183398,0.8163912730369968,0.8509567895944516,0.3865334890691403,0.23990540313958575,0.8472704617266006,0.3294777012299817,-0.2116693249487694,0.6432530128684393,0.6277653317259808,0.7459321154912576,-0.5622189069408182,-0.37596369276555724,0.1743444155812368,0.37373168579822674,0.21971449929539605,-0.1568061719446175,0.8594117998686938,0.45309834803942733,0.3391996212940799,0.48278193787997725,-0.04309364768802054,0.8682065366164409
Gefit,0.7056526973343136,0.7632444433481885,0.051176940857362054,0.8198070153580019,0.630985205366762,0.6244093304960804,0.5440010902334445,0.7652679392808973,0.7818926572386331,0.5025565140391817,0.7243643419024404,0.5952176704509061,0.7717074932001098,0.5918396742177306,0.8197125563929952,0.8330839860213303,0.7960793661443207,0.13056463149124578,1.0000000000000027,0.07382047409492112,0.7525998518792737,0.5946326596717735,0.6981576656032042,0.7391096541889518,0.09426027234131928,0.048591679115779066,0.21301688367666427,0.7288064757904659,0.3691460087434249,0.45399706341486057,0.6300119655555132,0.9275076678827734,-0.05541660704871994,0.392700210603506,0.4364843741077815,0.8370997824525946,0.7602699380035454,0.6682520977762348,0.596793055661169,0.722323381624103,0.7708520288394797,0.11999497067479346,0.021449344506252542,0.9172375479346788,0.4380517425368784,0.7377071354330713,0.4517159950824065
Gemci,0.4501179790446834,-0.44821171405952864,0.14188471403407854,-0.00511847977697771,0.032427058236754285,0.18685134654778776,0.3726289939838544,0.5077303957217478,-0.02727043961565934,0.4080979159719291,0.2930893361888481,0.5282517121964078,0.17830408074870674,0.2273245571008051,0.1971956338575338,-0.03127812871994439,0.28286958584143157,0.8468479940423593,0.07382047409492112,1.0000000000000022,-0.24346054796300368,0.22870415174831377,0.5084167622991721,-0.029809880988881862,0.6668408930278982,0.8450922674503654,0.76918939599782,0.2736151055212316,0.16341434668016605,0.8883717514648932,0.21832233714067725,-0.16159773956607706,0.47127065857190653,0.5871110714986956,0.9114175363387553,-0.4293466640741933,-0.22994840603144323,0.12781933868682105,0.2502122374712256,0.15383552461772182,0.11118515719551256,0.9700582859348583,0.5758821873146535,0.2390442216781577,0.4419327258099602,-0.026519978673181895,0.8784958747749544
LGK-9,0.007054687885188662,0.656411724635265,-0.3877536332755567,0.5412273608752173,0.5860508298102276,0.4537753124502334,0.5322559493406007,0.14904272691259726,0.6774775726584998,0.3033042151899448,0.5580638621976319,0.13865825845170832,-0.05413107734906883,0.498643872183254,0.20304901687288884,0.8237038716378187,0.022243391072288517,-0.34197083037953496,0.7525998518792737,-0.24346054796300368,1.000000000000001,0.4766428728744009,-0.3220584262826011,0.6939281255589977,-0.3032692955839891,0.008486290899147939,-0.0918541626812278,-0.06138960038442572,0.22261725839527619,-0.316735072754493,-0.060801457060056865,0.7653109811786052,-0.4101472520215526,-0.0825338975465793,0.11064079232516656,0.8015675275551388,0.7713662600988862,-0.029592119313369098,0.373079791788684,-0.04637055230095244,0.6062272404941019,-0.17251457401957257,0.039766344992635996,0.7454535451338667,0.11895331372235615,0.5110458144574341,-0.18840404890219578
