case,kind,compound,r
nyquist_14planes,null,,0.2652876641848933
nyquist_14planes,null,,0.3246734965112787
nyquist_14planes,null,,0.22327785890261584
nyquist_14planes,null,,0.2465122489685449
nyquist_14planes,null,,0.35207282046963545
nyquist_14planes,null,,0.17423788626644318
nyquist_14planes,null,,0.19013278799563776
nyquist_14planes,null,,0.35125697932261735
nyquist_14planes,null,,0.134559046635466
nyquist_14planes,null,,0.2737324724335587
nyquist_14planes,null,,0.1408056416980082
nyquist_14planes,null,,0.21550737707432868
nyquist_14planes,null,,0.17596486224413743
nyquist_14planes,null,,0.1974020649713317
nyquist_14planes,null,,0.30919853421324267
nyquist_14planes,null,,0.3626391941609905
nyquist_14planes,null,,0.13578832586448977
nyquist_14planes,null,,0.32887093737503215
nyquist_14planes,null,,0.3172030462608846
nyquist_14planes,null,,0.3288409347067432
nyquist_14planes,null,,0.25359478960576853
nyquist_14planes,null,,0.4063958183374151
nyquist_14planes,null,,0.18553008825171666
nyquist_14planes,null,,0.29905365819742324
nyquist_14planes,null,,0.322285615638248
nyquist_14planes,null,,0.19882787970511162
nyquist_14planes,null,,0.41276658268551436
nyquist_14planes,null,,0.3134655231339768
nyquist_14planes,null,,0.16688310335024706
nyquist_14planes,null,,0.2588929175984576
nyquist_14planes,null,,0.2192296951743772
nyquist_14planes,null,,0.1700764364337893
nyquist_14planes,null,,0.22532841778129997
nyquist_14planes,null,,0.15973126084205627
nyquist_14planes,null,,0.18630600217313042
nyquist_14planes,null,,0.3481457537693775
nyquist_14planes,null,,0.2579342068080537
nyquist_14planes,null,,0.2314367094670711
nyquist_14planes,null,,0.3269348794906878
nyquist_14planes,null,,0.14484006053298315
nyquist_14planes,null,,0.29811395290180287
nyquist_14planes,null,,0.28211893697137785
nyquist_14planes,null,,0.2367361477098366
nyquist_14planes,null,,0.2708475661989796
nyquist_14planes,null,,0.38856047112844216
nyquist_14planes,null,,0.20779219294209797
nyquist_14planes,null,,0.21550737707432868
nyquist_14planes,null,,0.3373039150484015
nyquist_14planes,null,,0.25829655018410014
nyquist_14planes,null,,0.24298088066336904
nyquist_14planes,null,,0.3129041382371418
nyquist_14planes,null,,0.19494598367914118
nyquist_14planes,null,,0.28211893697137785
nyquist_14planes,null,,0.21610568432056365
nyquist_14planes,null,,0.306599957663743
nyquist_14planes,null,,0.25024354839929297
nyquist_14planes,null,,0.3606270789705602
nyquist_14planes,null,,0.2759266342964958
nyquist_14planes,null,,0.39206840572339263
nyquist_14planes,null,,0.23312510942841447
nyquist_14planes,null,,0.18553008825171666
nyquist_14planes,null,,0.28340018804519845
nyquist_14planes,null,,0.30543919101625605
nyquist_14planes,null,,0.32198653133791005
nyquist_14planes,null,,0.3035486180513732
nyquist_14planes,null,,0.2957356361877704
nyquist_14planes,null,,0.2059319641052508
nyquist_14planes,null,,0.2418556243188683
nyquist_14planes,null,,0.4882337078169988
nyquist_14planes,null,,0.28340018804519845
nyquist_14planes,null,,0.3036843492642763
nyquist_14planes,null,,0.1623006918400976
nyquist_14planes,null,,0.3641130018699568
nyquist_14planes,null,,0.306599957663743
nyquist_14planes,null,,0.3100217374131141
nyquist_14planes,null,,0.3800314553653007
nyquist_14planes,null,,0.1623006918400976
nyquist_14planes,null,,0.23312203624930383
nyquist_14planes,null,,0.3935504701644326
nyquist_14planes,null,,0.3269348794906878
nyquist_14planes,null,,0.3066538307053528
nyquist_14planes,null,,0.17859467437802704
nyquist_14planes,null,,0.24839060610857447
nyquist_14planes,null,,0.1405712893145224
nyquist_14planes,null,,0.3530633755512535
nyquist_14planes,null,,0.3973942888068361
nyquist_14planes,null,,0.35125697932261735
nyquist_14planes,null,,0.15120229985887884
nyquist_14planes,null,,0.32463287659960716
nyquist_14planes,null,,0.2979578910872292
nyquist_14planes,null,,0.25882035543767673
nyquist_14planes,null,,0.40388474803899427
nyquist_14planes,null,,0.2644922384930465
nyquist_14planes,null,,0.20324295181574278
nyquist_14planes,null,,0.28559874467773844
nyquist_14planes,null,,0.39551407242796305
nyquist_14planes,null,,0.19006666043390125
nyquist_14planes,null,,0.19494598367914118
nyquist_14planes,null,,0.22534091295071793
nyquist_14planes,null,,0.24656586179893356
nyquist_14planes,null,,0.25534032586349553
nyquist_14planes,null,,0.07733009308117296
nyquist_14planes,null,,0.33177385275718224
nyquist_14planes,null,,0.24298088066336904
nyquist_14planes,null,,0.4682430656930119
nyquist_14planes,null,,0.21631427607098785
nyquist_14planes,null,,0.23910393450314918
nyquist_14planes,null,,0.2771911480734889
nyquist_14planes,null,,0.33902375791717515
nyquist_14planes,null,,0.39465864148985635
nyquist_14planes,null,,0.4301915297533281
nyquist_14planes,null,,0.17486780260390586
nyquist_14planes,null,,0.28344346861086983
nyquist_14planes,null,,0.3269923338212967
nyquist_14planes,null,,0.203073018878106
nyquist_14planes,null,,0.2660234902639566
nyquist_14planes,null,,0.23312510942841447
nyquist_14planes,null,,0.21550457938910847
nyquist_14planes,null,,0.2671186990464658
nyquist_14planes,null,,0.31994793808739613
nyquist_14planes,null,,0.2240142798712998
nyquist_14planes,null,,0.18608906790570817
nyquist_14planes,null,,0.40503597576315575
nyquist_14planes,null,,0.2959812359864346
nyquist_14planes,null,,0.28553544303771694
nyquist_14planes,null,,0.26520474691371076
nyquist_14planes,null,,0.4693640022664462
nyquist_14planes,null,,0.3269348794906878
nyquist_14planes,null,,0.37497111805243394
nyquist_14planes,null,,0.2586490675101112
nyquist_14planes,null,,0.1700764364337893
nyquist_14planes,null,,0.22089269931078745
nyquist_14planes,null,,0.4281102086349395
nyquist_14planes,null,,0.34984071804236594
nyquist_14planes,null,,0.31162675882647783
nyquist_14planes,null,,0.18831042498745093
nyquist_14planes,null,,0.2516923131197909
nyquist_14planes,null,,0.3814803794281654
nyquist_14planes,null,,0.16533867151696416
nyquist_14planes,null,,0.17463358081744965
nyquist_14planes,null,,0.22823931621436502
nyquist_14planes,null,,0.18630600217313042
nyquist_14planes,null,,0.3606270789705602
nyquist_14planes,null,,0.19146542652838228
nyquist_14planes,null,,0.1765486367214727
nyquist_14planes,null,,0.35480006696917843
nyquist_14planes,null,,0.41276658268551436
nyquist_14planes,null,,0.23263210559313427
nyquist_14planes,null,,0.15971771764140566
nyquist_14planes,null,,0.17546515669775845
nyquist_14planes,null,,0.13230161551489072
nyquist_14planes,null,,0.18034819466278723
nyquist_14planes,null,,0.22048118784301718
nyquist_14planes,null,,0.34754824179494825
nyquist_14planes,null,,0.26291082877613514
nyquist_14planes,null,,0.25550926090013865
nyquist_14planes,null,,0.21100327277646524
nyquist_14planes,null,,0.4541990427733218
nyquist_14planes,null,,0.39838031447803435
nyquist_14planes,null,,0.2418556243188683
nyquist_14planes,null,,0.2930833724932948
nyquist_14planes,null,,0.4004689929644248
nyquist_14planes,null,,0.43255669076522085
nyquist_14planes,null,,0.231438732795942
nyquist_14planes,null,,0.1263128774670455
nyquist_14planes,null,,0.32121035676113835
nyquist_14planes,null,,0.14484006053298315
nyquist_14planes,null,,0.20563155545490552
nyquist_14planes,null,,0.3069092575572474
nyquist_14planes,null,,0.29519542432268614
nyquist_14planes,null,,0.3528518840436564
nyquist_14planes,null,,0.3035486180513732
nyquist_14planes,null,,0.28796071030408454
nyquist_14planes,null,,0.2330850748202204
nyquist_14planes,null,,0.18553008825171666
nyquist_14planes,null,,0.2754865477530075
nyquist_14planes,null,,0.24053415539347436
nyquist_14planes,null,,0.42871812569381734
nyquist_14planes,null,,0.1401011779162456
nyquist_14planes,null,,0.39496120118994343
nyquist_14planes,null,,0.17101222426762516
nyquist_14planes,null,,0.24053415539347436
nyquist_14planes,null,,0.22052679759179575
nyquist_14planes,null,,0.13293439468130838
nyquist_14planes,null,,0.2252728595367838
nyquist_14planes,null,,0.3269348794906878
nyquist_14planes,null,,0.43255669076522085
nyquist_14planes,null,,0.33177385275718224
nyquist_14planes,null,,0.29519542432268614
nyquist_14planes,null,,0.3691562975797562
nyquist_14planes,null,,0.4184572167194634
nyquist_14planes,null,,0.25550926090013865
nyquist_14planes,null,,0.3626267220134242
nyquist_14planes,null,,0.3135620402828685
nyquist_14planes,null,,0.36671323496642666
nyquist_14planes,null,,0.20563155545490552
nyquist_14planes,null,,0.2348792752603658
nyquist_14planes,null,,0.08203016230604278
nyquist_14planes,null,,0.2738338165828313
nyquist_14planes,null,,0.28796071030408454
nyquist_14planes,null,,0.31908898062054875
nyquist_14planes,null,,0.3405159206341169
nyquist_14planes,null,,0.19445340014726173
nyquist_14planes,null,,0.32857053351134724
nyquist_14planes,null,,0.2435968791715719
nyquist_14planes,null,,0.30503379407938624
nyquist_14planes,null,,0.27506595601950823
nyquist_14planes,null,,0.2507086625854687
nyquist_14planes,null,,0.5407109392423547
nyquist_14planes,null,,0.3134655231339768
nyquist_14planes,null,,0.2056409580282397
nyquist_14planes,null,,0.33741544179564076
nyquist_14planes,null,,0.3100217374131141
nyquist_14planes,null,,0.3172023915108682
nyquist_14planes,null,,0.3472562018945975
nyquist_14planes,null,,0.19445340014726173
nyquist_14planes,null,,0.3007355027716482
nyquist_14planes,null,,0.18584022040754744
nyquist_14planes,null,,0.3020697858855349
nyquist_14planes,null,,0.28081120769119833
nyquist_14planes,null,,0.29811395290180287
nyquist_14planes,null,,0.2588929175984576
nyquist_14planes,null,,0.2314367094670711
nyquist_14planes,null,,0.2777124995938097
nyquist_14planes,null,,0.2627581867332341
nyquist_14planes,null,,0.2330850748202204
nyquist_14planes,null,,0.23276309104620024
nyquist_14planes,null,,0.20816316509783728
nyquist_14planes,null,,0.2851622076419609
nyquist_14planes,null,,0.31278293430927434
nyquist_14planes,null,,0.24298088066336904
nyquist_14planes,null,,0.3471929483622617
nyquist_14planes,null,,0.13578832586448977
nyquist_14planes,null,,0.4409107758569076
nyquist_14planes,null,,0.23825554826282083
nyquist_14planes,null,,0.1263128774670455
nyquist_14planes,null,,0.3172030462608846
nyquist_14planes,null,,0.24893939149048008
nyquist_14planes,null,,0.17969566108077142
nyquist_14planes,null,,0.336477640406565
nyquist_14planes,null,,0.16808607052860777
nyquist_14planes,null,,0.2221586375981037
nyquist_14planes,null,,0.2653531754937955
nyquist_14planes,null,,0.3649823875172008
nyquist_14planes,null,,0.22327785890261584
nyquist_14planes,null,,0.20779219294209797
nyquist_14planes,null,,0.3102825515320473
nyquist_14planes,null,,0.3626944472143962
nyquist_14planes,null,,0.31705702813203124
nyquist_14planes,null,,0.25830372795931145
nyquist_14planes,null,,0.40847473318938216
nyquist_14planes,null,,0.45784373590209637
nyquist_14planes,null,,0.22534091295071793
nyquist_14planes,null,,0.19137207742122503
nyquist_14planes,null,,0.2252728595367838
nyquist_14planes,null,,0.19013278799563776
nyquist_14planes,null,,0.230721006173654
nyquist_14planes,null,,0.2719785584093854
nyquist_14planes,null,,0.2078130144385731
nyquist_14planes,null,,0.2777124995938097
nyquist_14planes,null,,0.3973686893949424
nyquist_14planes,null,,0.30077093583912456
nyquist_14planes,null,,0.18998205615015012
nyquist_14planes,null,,0.14837109895275885
nyquist_14planes,null,,0.31162675882647783
nyquist_14planes,null,,0.3134655231339768
nyquist_14planes,null,,0.29622110061632645
nyquist_14planes,null,,0.17503198987401797
nyquist_14planes,null,,0.14837109895275885
nyquist_14planes,null,,0.25550926090013865
nyquist_14planes,null,,0.3472393625827614
nyquist_14planes,null,,0.3102825515320473
nyquist_14planes,null,,0.29519542432268614
nyquist_14planes,null,,0.23165375818432205
nyquist_14planes,null,,0.24656586179893356
nyquist_14planes,null,,0.3020697858855349
nyquist_14planes,null,,0.3564627533711386
nyquist_14planes,null,,0.4151435481569609
nyquist_14planes,null,,0.31964781916209
nyquist_14planes,null,,0.1835072601714971
nyquist_14planes,null,,0.29430000598317213
nyquist_14planes,null,,0.26569334216891505
nyquist_14planes,null,,0.10806376517526646
nyquist_14planes,null,,0.3246734965112787
nyquist_14planes,null,,0.2056409580282397
nyquist_14planes,null,,0.28731849081938743
nyquist_14planes,null,,0.19013278799563776
nyquist_14planes,null,,0.24053415539347436
nyquist_14planes,null,,0.31278293430927434
nyquist_14planes,null,,0.37329801352620545
nyquist_14planes,null,,0.23019450241707914
nyquist_14planes,null,,0.23263210559313427
nyquist_14planes,null,,0.2221586375981037
nyquist_14planes,null,,0.20477541332501883
nyquist_14planes,null,,0.2653531754937955
nyquist_14planes,null,,0.3472562018945975
nyquist_14planes,null,,0.1332755508731041
nyquist_14planes,null,,0.28796071030408454
nyquist_14planes,null,,0.15304138125773445
nyquist_14planes,null,,0.3472393625827614
nyquist_14planes,null,,0.5407109392423547
nyquist_14planes,null,,0.32509098490669747
nyquist_14planes,null,,0.21610568432056365
nyquist_14planes,null,,0.2901768157728655
nyquist_14planes,null,,0.3135620402828685
nyquist_14planes,null,,0.2586490675101112
nyquist_14planes,null,,0.23825554826282083
nyquist_14planes,null,,0.23307233330831362
nyquist_14planes,null,,0.2972829693363911
nyquist_14planes,null,,0.26291082877613514
nyquist_14planes,null,,0.18584022040754744
nyquist_14planes,null,,0.25534032586349553
nyquist_14planes,null,,0.1911673413329282
nyquist_14planes,null,,0.2279313715999831
nyquist_14planes,null,,0.23312510942841447
nyquist_14planes,null,,0.3987425154740392
nyquist_14planes,null,,0.3718549470561142
nyquist_14planes,null,,0.3299345419415655
nyquist_14planes,null,,0.25830372795931145
nyquist_14planes,null,,0.3530633755512535
nyquist_14planes,null,,0.3691562975797562
nyquist_14planes,null,,0.28026861530560027
nyquist_14planes,null,,0.23165375818432205
nyquist_14planes,null,,0.20477541332501883
nyquist_14planes,null,,0.2348792752603658
nyquist_14planes,null,,0.29430000598317213
nyquist_14planes,null,,0.24275066172053358
nyquist_14planes,null,,0.29993463260413367
nyquist_14planes,null,,0.26286486921149077
nyquist_14planes,null,,0.2737763204115555
nyquist_14planes,null,,0.27839420815411636
nyquist_14planes,null,,0.4004689929644248
nyquist_14planes,null,,0.3410136294081374
nyquist_14planes,null,,0.2671186990464658
nyquist_14planes,null,,0.2719785584093854
nyquist_14planes,null,,0.29622110061632645
nyquist_14planes,null,,0.20563155545490552
nyquist_14planes,null,,0.27506595601950823
nyquist_14planes,null,,0.31908898062054875
nyquist_14planes,null,,0.29702892768090217
nyquist_14planes,null,,0.2252728595367838
nyquist_14planes,null,,0.3269348794906878
nyquist_14planes,null,,0.11339271110913623
nyquist_14planes,null,,0.22352570827176602
nyquist_14planes,null,,0.26335859688735747
nyquist_14planes,null,,0.16163036577635975
nyquist_14planes,null,,0.28193259707982593
nyquist_14planes,null,,0.13293439468130838
nyquist_14planes,null,,0.18189114003036347
nyquist_14planes,null,,0.33814656328938314
nyquist_14planes,null,,0.29993463260413367
nyquist_14planes,null,,0.42659616502420605
nyquist_14planes,null,,0.3641130018699568
nyquist_14planes,null,,0.24656586179893356
nyquist_14planes,null,,0.17969566108077142
nyquist_14planes,null,,0.2569706703564609
nyquist_14planes,null,,0.31674658933226535
nyquist_14planes,null,,0.21109297489534454
nyquist_14planes,null,,0.3973686893949424
nyquist_14planes,null,,0.22952286489403295
nyquist_14planes,null,,0.18553008825171666
nyquist_14planes,null,,0.1405712893145224
nyquist_14planes,null,,0.1405712893145224
nyquist_14planes,null,,0.1974020649713317
nyquist_14planes,null,,0.3371834712649984
nyquist_14planes,null,,0.426998211082655
nyquist_14planes,null,,0.2252728595367838
nyquist_14planes,null,,0.22684000181218658
nyquist_14planes,null,,0.10034318201277166
nyquist_14planes,null,,0.1598835912232875
nyquist_14planes,null,,0.2707200952191696
nyquist_14planes,null,,0.35125697932261735
nyquist_14planes,null,,0.20324295181574278
nyquist_14planes,null,,0.28081120769119833
nyquist_14planes,null,,0.29253301878541044
nyquist_14planes,null,,0.2924318201497485
nyquist_14planes,null,,0.2468024662540312
nyquist_14planes,null,,0.30589512476466435
nyquist_14planes,null,,0.26335859688735747
nyquist_14planes,null,,0.29253301878541044
nyquist_14planes,null,,0.20064946134362566
nyquist_14planes,null,,0.32121035676113835
nyquist_14planes,null,,0.3269348794906878
nyquist_14planes,null,,0.34357150939942044
nyquist_14planes,null,,0.26871973763422
nyquist_14planes,null,,0.4185448507240911
nyquist_14planes,null,,0.17224389476040286
nyquist_14planes,null,,0.3181722576385147
nyquist_14planes,null,,0.34795350027832317
nyquist_14planes,null,,0.17820491646773717
nyquist_14planes,null,,0.322285615638248
nyquist_14planes,null,,0.23539551076619802
nyquist_14planes,null,,0.3036843492642763
nyquist_14planes,null,,0.24286189776268563
nyquist_14planes,null,,0.33814656328938314
nyquist_14planes,null,,0.27584364245306137
nyquist_14planes,null,,0.21550457938910847
nyquist_14planes,null,,0.26465639075556313
nyquist_14planes,null,,0.27584364245306137
nyquist_14planes,null,,0.2675730805407496
nyquist_14planes,null,,0.1279074428524757
nyquist_14planes,null,,0.22549998718067832
nyquist_14planes,null,,0.20105813546205184
nyquist_14planes,null,,0.28433588755563155
nyquist_14planes,null,,0.2078130144385731
nyquist_14planes,null,,0.28604535703264106
nyquist_14planes,null,,0.20261511556123335
nyquist_14planes,null,,0.18034819466278723
nyquist_14planes,null,,0.22534091295071793
nyquist_14planes,null,,0.22052679759179575
nyquist_14planes,null,,0.21107412924810814
nyquist_14planes,null,,0.32118974685046603
nyquist_14planes,null,,0.1835072601714971
nyquist_14planes,null,,0.2627581867332341
nyquist_14planes,null,,0.3365054074044991
nyquist_14planes,null,,0.31278293430927434
nyquist_14planes,null,,0.21109297489534454
