name_y,5Z-7-,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Borte,Cobim,Crizo,Dabra,Encor,Gefit,Gemci,Linsi,MK-22,Migli,Navit,Oxali,PD032,Pacli,Palbo,Regor,SB216,SN-38,Soraf,Tanes,Tasel,Temoz,Trame,Trifl,Vinor,Vorin,abema
Cobim,0.9002567121000649,0.7714852618955952,0.7819028250866253,0.8225073429942353,0.7714312162439374,0.8311134866368711,0.8644035496243023,0.7965919406834162,0.8073689983218135,0.9231849073956929,0.5265774375716611,1.0000000000000004,0.35433682935651173,0.7447949427246672,0.9183279376546516,0.7211901464611952,0.7983697225466212,0.6757752836066008,0.767761862895952,-0.17643051428520287,0.4184218626177457,0.7876307951558825,0.8699547544564554,0.8423882862924031,0.6934990680755909,0.7633603474021158,0.04429714986865354,0.9048059659788628,0.8528033721190407,0.8656381497375363,0.8695786664831882,0.05051962615455407,0.8738132955820715,0.6280210997720013,0.793238527058121,0.6776215641046015,0.7399090816597174
Crizo,0.3531284176613442,0.40103089444292417,0.20566067331868615,0.49854985572241545,0.1607349743438945,0.3612447986792182,0.34882793298439396,0.33330717326681225,0.4430489751018952,0.3731626063811457,0.07736659183383168,0.35433682935651173,0.9999999999999998,0.24839866190300774,0.31557117812652524,0.22197600925836278,0.41117771685712684,0.303770953813182,0.5745633282248045,-0.3522739031679929,0.10767496471114757,0.20355489012830746,0.43571054805997067,0.4894108815965189,0.2903131648399752,0.33829126543942845,-0.08966819436226425,0.32261518500726694,0.29356999556382934,0.3359618658776247,0.47472307020383203,-0.0017636034726261505,0.15282622582597466,0.2221683474204984,0.298947040640606,0.21732384618450729,0.3115218771760219
Dabra,0.7203098736089034,0.8099525113733239,0.7664497017888225,0.6334854471324491,0.753820009340903,0.7150519342620133,0.6620822679688986,0.8701924775257708,0.6595934632535567,0.7424899358293746,0.471862928784677,0.7447949427246672,0.24839866190300774,1.0000000000000004,0.777091483033082,0.5925903896873981,0.6775722590123843,0.6921800346782218,0.5702188266062618,-0.05414517773697136,0.7300981067541308,0.7537321165547071,0.7086773813713199,0.6929980188273575,0.759308952661869,0.7189344321417571,0.07410091345511871,0.8285197125765006,0.845251076880054,0.7373039690262937,0.8718869715719313,0.1157313031032195,0.7038465078732203,0.5220711568866736,0.8279960910922497,0.6684489711985027,0.8324288955362
Encor,0.9394725394103007,0.7963530633137307,0.8002117353571886,0.7869530118033887,0.7831849367349226,0.7982234847090532,0.8495355090713812,0.7923075881215509,0.7849018995956879,0.9048426490410002,0.5432393279270515,0.9183279376546516,0.31557117812652524,0.777091483033082,1.0000000000000009,0.6655988295460578,0.814222801993014,0.6627987533942141,0.6858269825227028,-0.10619457465164081,0.7625826599660198,0.8043634854372945,0.8786890546218793,0.8275431989926177,0.7253680935805422,0.7220044794603637,0.06935801766241534,0.86941654844482,0.8467973351454208,0.8753656699456189,0.9176493148276621,0.07246617011962336,0.8617908983547069,0.6070244544737415,0.8014711966519765,0.6007036974997038,0.7715380346180443
Gefit,0.6851972377648825,0.5716091839709851,0.6590888711668188,0.5457950090501398,0.7578951495387043,0.7904200891999283,0.6101205077182135,0.5977023335303955,0.6320417018827624,0.6788220808223449,0.4807142789976219,0.7211901464611952,0.22197600925836278,0.5925903896873981,0.6655988295460578,0.999999999999999,0.7388480018640143,0.6635212558912591,0.5544483848913355,-0.09036371079482698,0.2798635682750826,0.5443873237181552,0.7272706952198937,0.718078560761869,0.5479261267164126,0.7940436008325374,0.0017736776446826345,0.6550606956639262,0.6626282993117178,0.7212389556815679,0.6204670816602631,0.08892285760169005,0.7545848118484693,0.6429495104068721,0.6104754007168108,0.7148153441639389,0.6188925166476257
Gemci,0.8042476461291084,0.8047837353875613,0.7969895351552616,0.8254373213676377,0.815758183345052,0.9063499019741577,0.884350616657583,0.6941525525420553,0.8602988244169892,0.8302317925347378,0.6770589633532993,0.7983697225466212,0.41117771685712684,0.6775722590123843,0.814222801993014,0.7388480018640143,1.0000000000000016,0.6681267826294983,0.6538285488145833,0.0053697197509991,0.3816140511240903,0.787943152375442,0.8901588753038305,0.8813160458600259,0.7339257566417521,0.8288959514243626,0.22023408905781966,0.819760513049141,0.826400608568757,0.9562348253433846,0.7585079599491253,0.209982421362256,0.9180962620411773,0.8552205882567352,0.8077749562851773,0.7470650094323483,0.7618753552614356
Linsi,0.6579524346654708,0.7079347362755131,0.6461066266501572,0.6547454535787646,0.7534227612056639,0.6490967516065371,0.6539049022293447,0.8007300116484717,0.7695609382628201,0.6904072916306345,0.284567580482505,0.6757752836066008,0.303770953813182,0.6921800346782218,0.6627987533942141,0.6635212558912591,0.6681267826294983,1.0000000000000002,0.584882095618236,0.056882429239708876,0.511445346339813,0.5570093376598242,0.6465931903188513,0.5708407490967801,0.6206522950588588,0.7273334360297783,0.10602875198430603,0.6893514852105322,0.6707142166595219,0.6799492754108154,0.7267422333977294,0.29810763899966164,0.5669959100498407,0.4310963570784388,0.6024568266742456,0.7826287083276263,0.7063346071242558
MK-22,0.7214458679795328,0.48731457911890774,0.5372247945528548,0.8036940359390763,0.5590145296031708,0.6056630937982113,0.7013024622685082,0.6265093264558432,0.7195251481640169,0.7419723838095542,0.28096548702010243,0.767761862895952,0.5745633282248045,0.5702188266062618,0.6858269825227028,0.5544483848913355,0.6538285488145833,0.584882095618236,1.0000000000000007,-0.289976398330022,0.2784953562947573,0.5036366521924283,0.8067931062245763,0.5676608966810388,0.41821530586508876,0.6444441629409648,-0.030434362528302096,0.6725653336939683,0.5684203473827898,0.6858626046845073,0.695084923742328,-0.014623403392112372,0.6013625868782428,0.4200867561037322,0.5315833450558266,0.5810187786327932,0.48513804295091767
Migli,-0.10349960141019612,-0.08497821398076628,-0.10858443498450668,-0.16680240199347632,0.015807863255928957,-0.003451213850012083,-0.22040497581407914,-0.11773836915966877,-0.2213496585305764,-0.04721684805776334,-0.13309724611266915,-0.17643051428520287,-0.3522739031679929,-0.05414517773697136,-0.10619457465164081,-0.09036371079482698,0.0053697197509991,0.056882429239708876,-0.289976398330022,0.9999999999999998,0.0009529636120185064,-0.050747175029302385,-0.03075857781914408,-0.06451742859530007,-0.12609900692429798,-0.13302106941064173,0.2052753870059731,-0.12070857334669771,-0.06672520792454698,-0.09322310924445801,-0.06102201374006888,0.23833765990266093,0.17325002316019744,-0.13106194395765666,-0.091271731711275,-0.1806254573074173,-0.07425310419036499
Navit,0.4589268527117715,0.5036338215981515,0.3444827174896257,0.33742827229688416,0.39328596627573836,0.3133516585445556,0.3970293914747987,0.719889458862287,0.4404853121731593,0.4645005307364337,0.039943126323227336,0.4184218626177457,0.10767496471114757,0.7300981067541308,0.7625826599660198,0.2798635682750826,0.3816140511240903,0.511445346339813,0.2784953562947573,0.0009529636120185064,1.0000000000000007,0.43126406602503886,0.3426083890830358,0.31763006879655525,0.5895341097167079,0.4565742614884258,0.10465553219833049,0.43981430313276315,0.6222429541499831,0.4033283716523751,0.6769084693563725,0.07249532224711737,0.3421024622410305,0.08260392797336012,0.4004336440017695,0.4043544909808492,0.6574120018434706
