,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
58,AZD45,Trici,0.629165544874519,"('AZD45', 'Trici')",True,0.13175900080843275,-0.4974065440660863,0.629165544874519,False
59,AZD45,Trifl,-0.04883843974887862,"('AZD45', 'Trifl')",True,0.41478789216882994,0.4636263319177086,0.41478789216882994,False
60,AZD45,Vemur,0.5028609930336486,"('AZD45', 'Vemur')",True,0.7025539579383627,0.1996929649047141,0.7025539579383627,False
61,AZD45,Vorin,0.40110551393206106,"('AZD45', 'Vorin')",True,0.6524139915601641,0.25130847762810304,0.6524139915601641,False
62,AZD45,abema,0.5444025396798855,"('AZD45', 'abema')",True,0.44249459707454886,-0.10190794260533664,0.5444025396798855,False
63,AZD77,AZD80,0.4728857721339045,"('AZD77', 'AZD80')",True,0.6985044462075796,0.22561867407367509,0.6985044462075796,False
64,AZD77,Afati,0.33822215327077004,"('AZD77', 'Afati')",True,0.6033787387242375,0.2651565854534675,0.6033787387242375,False
65,AZD77,Alpel,0.6701382883432956,"('AZD77', 'Alpel')",True,0.7250940047041039,0.054955716360808315,0.7250940047041039,False
66,AZD77,BMS-7,0.7357176920104699,"('AZD77', 'BMS-7')",True,0.81362278684568,0.07790509483521013,0.81362278684568,False
67,AZD77,Binim,0.5529895692413046,"('AZD77', 'Binim')",True,0.6301127451238949,0.07712317588259032,0.6301127451238949,False
68,AZD77,Borte,0.6793625065760414,"('AZD77', 'Borte')",True,0.6253746910428922,-0.05398781553314913,0.6793625065760414,False
69,AZD77,Cobim,0.36412483868085926,"('AZD77', 'Cobim')",True,0.6525415280759029,0.28841668939504367,0.6525415280759029,False
70,AZD77,Crizo,0.5799512581382498,"('AZD77', 'Crizo')",True,0.6525591692343349,0.07260791109608511,0.6525591692343349,False
71,AZD77,Dabra,0.35687281816425226,"('AZD77', 'Dabra')",True,0.6014434650785309,0.2445706469142786,0.6014434650785309,False
72,AZD77,Encor,0.2765290726413951,"('AZD77', 'Encor')",True,0.606278115033447,0.3297490423920519,0.606278115033447,False
73,AZD77,Fluor,-0.009218854513765556,"('AZD77', 'Fluor')",True,0.5764855345927136,0.5857043891064792,0.5764855345927136,True
74,AZD77,Gefit,0.6309852053667616,"('AZD77', 'Gefit')",True,0.7739853024248484,0.1430000970580868,0.7739853024248484,False
75,AZD77,Gemci,0.03242705823675428,"('AZD77', 'Gemci')",True,0.41417507518423413,0.38174801694747984,0.41417507518423413,False
76,AZD77,Linsi,0.629330398252382,"('AZD77', 'Linsi')",True,0.8107931582102681,0.18146275995788608,0.8107931582102681,False
77,AZD77,MK-22,0.10208923858205754,"('AZD77', 'MK-22')",True,0.5025666601297117,0.4004774215476542,0.5025666601297117,False
78,AZD77,Oxali,0.2878533617667295,"('AZD77', 'Oxali')",True,0.6293670068847004,0.3415136451179709,0.6293670068847004,False
79,AZD77,PD032,0.27008374349455216,"('AZD77', 'PD032')",True,0.6029610952186613,0.3328773517241091,0.6029610952186613,False
80,AZD77,Pacli,0.6827734850597037,"('AZD77', 'Pacli')",True,0.7004925600920702,0.01771907503236647,0.7004925600920702,False
81,AZD77,Palbo,0.06832293384073419,"('AZD77', 'Palbo')",True,0.46675839133046587,0.3984354574897317,0.46675839133046587,False
82,AZD77,Rabus,0.5295823583417425,"('AZD77', 'Rabus')",True,0.6682268552669485,0.13864449692520597,0.6682268552669485,False
83,AZD77,Regor,0.6171828329344718,"('AZD77', 'Regor')",True,0.5782064408148191,-0.03897639211965276,0.6171828329344718,False
84,AZD77,SB505,0.2678294594544566,"('AZD77', 'SB505')",True,0.23741332908301027,-0.030416130371446304,0.2678294594544566,False
85,AZD77,SN-38,0.6570507031503606,"('AZD77', 'SN-38')",True,0.7183429413758976,0.06129223822553698,0.7183429413758976,False
86,AZD77,Tanes,0.4732069174718452,"('AZD77', 'Tanes')",True,0.7670789087026629,0.29387199123081775,0.7670789087026629,False
87,AZD77,Tasel,0.5803640711330854,"('AZD77', 'Tasel')",True,0.7558151317361956,0.17545106060311022,0.7558151317361956,False
88,AZD77,Trici,0.4514369148327343,"('AZD77', 'Trici')",True,0.18193583969039948,-0.2695010751423348,0.4514369148327343,False
89,AZD77,Trifl,0.11576511189861029,"('AZD77', 'Trifl')",True,0.44854584133061765,0.33278072943200737,0.44854584133061765,False
90,AZD77,Vemur,0.6975474286545497,"('AZD77', 'Vemur')",True,0.6984119592906819,0.0008645306361322325,0.6984119592906819,False
91,AZD77,Vorin,0.7218884622760418,"('AZD77', 'Vorin')",True,0.697395198177803,-0.02449326409823871,0.7218884622760418,False
92,AZD77,abema,0.20410019675978675,"('AZD77', 'abema')",True,0.4141163267031712,0.21001612994338448,0.4141163267031712,False
93,AZD80,Afati,0.5934178710180225,"('AZD80', 'Afati')",True,0.6918918904881753,0.09847401947015288,0.6918918904881753,False
94,AZD80,Alpel,0.7821581635886034,"('AZD80', 'Alpel')",True,0.766344102755103,-0.015814060833500343,0.7821581635886034,False
95,AZD80,BMS-7,0.8339715036398938,"('AZD80', 'BMS-7')",True,0.7763020923113393,-0.05766941132855452,0.8339715036398938,False
96,AZD80,Binim,0.7657324333501125,"('AZD80', 'Binim')",True,0.8019795770642677,0.03624714371415516,0.8019795770642677,False
97,AZD80,Borte,0.4578840131163314,"('AZD80', 'Borte')",True,0.5290692779454031,0.07118526482907173,0.5290692779454031,False
98,AZD80,Cobim,0.7579632646620369,"('AZD80', 'Cobim')",True,0.7110745751306221,-0.046888689531414784,0.7579632646620369,False
99,AZD80,Crizo,0.4543140577452798,"('AZD80', 'Crizo')",True,0.6197741501087645,0.1654600923634847,0.6197741501087645,False
100,AZD80,Dabra,0.7934882230249976,"('AZD80', 'Dabra')",True,0.742318726790758,-0.0511694962342395,0.7934882230249976,False
101,AZD80,Encor,0.7894952187823829,"('AZD80', 'Encor')",True,0.6977824794774782,-0.09171273930490476,0.7894952187823829,False
102,AZD80,Fluor,0.3083275668539713,"('AZD80', 'Fluor')",True,0.5065469066899932,0.19821933983602197,0.5065469066899932,False
103,AZD80,Gefit,0.6244093304960802,"('AZD80', 'Gefit')",True,0.7692323964880076,0.1448230659919274,0.7692323964880076,False
104,AZD80,Gemci,0.1868513465477877,"('AZD80', 'Gemci')",True,0.321483939375435,0.1346325928276473,0.321483939375435,False
105,AZD80,Linsi,0.8352655586345277,"('AZD80', 'Linsi')",True,0.8758937621718761,0.04062820353734842,0.8758937621718761,False
106,AZD80,MK-22,0.68904559979555,"('AZD80', 'MK-22')",True,0.7865265099328179,0.0974809101372679,0.7865265099328179,False
107,AZD80,Oxali,0.48654685487529276,"('AZD80', 'Oxali')",True,0.7716227895259758,0.2850759346506831,0.7716227895259758,False
108,AZD80,PD032,0.8091072114607112,"('AZD80', 'PD032')",True,0.7348747288150528,-0.0742324826456584,0.8091072114607112,False
109,AZD80,Pacli,0.4455445792154028,"('AZD80', 'Pacli')",True,0.5729980564570175,0.1274534772416147,0.5729980564570175,False
110,AZD80,Palbo,0.2428581714589543,"('AZD80', 'Palbo')",True,0.24280147815650865,-5.669330244564841e-05,0.2428581714589543,False
111,AZD80,Rabus,0.5847677893681713,"('AZD80', 'Rabus')",True,0.6291526414979065,0.0443848521297352,0.6291526414979065,False
112,AZD80,Regor,0.6238475393704503,"('AZD80', 'Regor')",True,0.7271499041022949,0.10330236473184451,0.7271499041022949,False
113,AZD80,SB505,0.5821728395705804,"('AZD80', 'SB505')",True,0.4496753668781085,-0.13249747269247192,0.5821728395705804,False
114,AZD80,SN-38,0.5981185972231288,"('AZD80', 'SN-38')",True,0.6254991158885854,0.027380518665456655,0.6254991158885854,False
115,AZD80,Tanes,0.6855638222257585,"('AZD80', 'Tanes')",True,0.795490033951267,0.10992621172550854,0.795490033951267,False
116,AZD80,Tasel,0.8352537509207467,"('AZD80', 'Tasel')",True,0.8383407318947556,0.003086980974008835,0.8383407318947556,False
