name_y,5Z-7-,ABT-7,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Cobim,Crizo,Dabra,Doram,Encor,Fluor,Gefit,Gemci,Linsi,MK-22,Navit,Nutli,Olapa,Oxali,PD032,PI-10,Pacli,Palbo,Rabus,Regor,Ruxol,SB216,SB505,SN-38,Sapit,Soraf,Tanes,Tasel,Trame,Trici,Trifl,Vemur,Vinor,Vorin,abema
Doram,0.3455350741494957,-0.15134450048927567,0.4158919059536503,0.38068735894771916,-0.09410546726907053,0.24700667915208213,-0.13367550243532858,0.4154833004965829,0.06348633410150188,0.30494486379150054,0.3325595489808127,0.31023067068491594,0.41307088360994576,0.3226096823754287,1.000000000000001,0.3052516705438194,0.4484032991506104,0.6318277696951291,0.22722196895457972,0.33833862400417386,0.6342202310383183,0.5266522604031003,0.3466502231299748,0.3449509013184161,-0.02094824475962291,0.3064123979776726,0.24715724420521834,-0.04155240166578389,0.5143310172979925,0.3019934455545125,0.5166198041975858,0.5310418478131773,-0.040071990387628875,0.2046180867128808,0.0013169821179638136,-0.17967851661278703,0.6705083507650547,0.4814011205784446,0.011253822575081767,0.3120486764457604,0.2076830756778125,0.4008832373685074,-0.3612274398453925,-0.09882988819005034,0.5908987434972665,0.5654501509806524
Encor,0.7547200770012171,0.712204719739588,0.4484345105551069,0.6920538717131751,0.9141118261122763,0.84612015843922,0.8306710632953971,0.8984500161016251,0.8167364102490272,0.5778144677785189,0.8378023668256216,0.8101194672691978,0.5301500971500536,0.8547110537037261,0.3052516705438194,1.000000000000001,0.33328848006867734,0.6558497286055587,0.23850152673107838,0.5092171909103113,0.5334163113387369,0.5741445035095172,0.39565356727047307,0.26061706085580466,0.4331375545712147,0.8011684074124189,0.9032845829583958,0.6752816499469554,0.4983328827589373,0.44189148215371943,0.8343797424385451,0.20548115561867764,0.6236267828565893,0.4528740335810156,0.3719926726987367,0.7431103805585682,0.7515774605062262,0.5765267442109199,0.9184747612745603,0.8177392009715926,0.014834727675685024,0.33238354168661943,0.8057282778517284,0.5274564037070366,0.5191653376309822,0.5935339912681487
Fluor,0.6556353367313678,-0.34440893234011355,0.7455246094907118,-0.036586971485842334,0.23333955707064657,0.10010243472428537,0.33211198463075875,0.20918665162133984,-0.3243180121551243,0.5224644506997905,0.12106556918662928,0.2970719314366096,0.4443873703247364,0.14414133733893686,0.4484032991506104,0.33328848006867734,1.000000000000001,-0.04421192723277957,0.8012874594070472,0.2209960737479169,0.4117951848903653,0.05433838937233077,0.8246980019917876,0.885631674056413,0.6409623581022847,0.38001158099326915,-0.14671607002193152,0.3386718330841384,0.7923222247985693,0.19258963998192075,-0.16726556839977713,0.13400086322608673,-0.10114778558682769,0.46185380225211015,0.780185013733863,-0.35340124508157833,0.24508047210665543,0.4951750114741863,-0.26750992713038896,0.33051554188805893,0.6534918533032198,0.8199009697729067,0.23924643169265558,0.3071144368038934,0.2918892513889744,0.7492672429231763
Gefit,0.51788873719472,0.562200511114101,0.11634552110543081,0.7871124659796743,0.49357492509931944,0.5037051929864378,0.4963289014839315,0.7233573212715102,0.4187770397823158,0.28553094276909763,0.6227346970614688,0.6511724267538154,0.4521436584641616,0.6683058280413638,0.6318277696951291,0.6558497286055587,-0.04421192723277957,1.0000000000000004,-0.009110358262544761,0.2804942804577375,0.7626925972467579,0.3948450546747456,0.10085925649701519,-0.24870089676258522,0.2620826677333296,0.6501437512310764,0.5292011139412452,0.36558064552746555,0.5160285644193783,0.589282885708764,0.7719098645302949,0.36979803223127206,0.4841583233430881,0.412811015523901,0.27375748808411277,0.44976279383955464,0.7492576866749079,0.46108600512251185,0.48134287017531374,0.6579579539174961,0.017314258927927983,-0.1071774925967037,0.21277042824566111,0.27707245767977695,0.4357904870591772,0.5057460069957324
Gemci,0.6635986919189035,-0.1780639186899774,0.6631381149134106,0.11064225932381175,0.34558363625210525,0.08803103758248333,0.40518105459941844,0.1912808631507224,-0.1574168023283594,0.5870170158761779,0.29400041054170867,0.44173099516966396,0.4607822777990672,0.19920181692513858,0.22722196895457972,0.23850152673107838,0.8012874594070472,-0.009110358262544761,1.0000000000000007,0.18251530003585584,0.185851957991889,0.01813723143932888,0.7285372680741113,0.7830462822739576,0.6966940052125986,0.4818062876774379,-0.04744463921348811,0.41512084618077955,0.7046832652846986,0.22079044966487635,-0.018928865809964356,0.09957157131519628,0.020769368969519326,0.43955836424217715,0.8041330272334368,-0.20906942085702943,0.2732398332134136,0.5241271870140674,-0.09369559646672268,0.45875501534062585,0.5809432503970814,0.9407266225228864,0.13839467123429466,0.48510430781113634,0.30455527268036964,0.6435122464565546
Linsi,0.42413901724069303,0.3347729151285033,0.07899496037575628,0.13191974513569804,0.3092508664748025,0.5703629065722352,0.5743578567228476,0.6215405979580267,0.5004445223848258,0.45984424462012874,0.3815076332822345,0.36276853749653704,0.365685540123842,0.5671735110184697,0.33833862400417386,0.5092171909103113,0.2209960737479169,0.2804942804577375,0.18251530003585584,1.0000000000000004,0.5807514669176018,0.4426534407489831,0.20835525654796283,0.014318362058059315,0.3989618082570994,0.3737223411489473,0.5691274727210663,0.27391724121529326,0.1408704649687964,0.42932766995135796,0.4582770903647117,0.19734585580429836,0.09952511241547335,0.6460016786377225,0.20887554782020734,0.21687318159124055,0.48240572772859563,0.4284723815211706,0.4599236509940454,0.39204683563519016,-0.13922721137679722,0.02008535470193884,0.2585420046905615,0.16605366586077958,0.27691732806760283,0.27855446272792983
MK-22,0.4089272521157322,0.40254716274224733,0.1951052890835165,0.6750776302418136,0.46206380283720716,0.6836015097300869,0.44985543519831656,0.5212408545994658,0.3901279663425374,0.41002262443661874,0.48482226481482615,0.5565846822078439,0.5076075287562138,0.44394631373090565,0.6342202310383183,0.5334163113387369,0.4117951848903653,0.7626925972467579,0.185851957991889,0.5807514669176018,1.000000000000002,0.6384532382284667,0.24492833419855362,0.28847459297774214,0.16254728949477792,0.5128172893104376,0.5464760843601274,0.40678092425136736,0.44883299874952026,0.655178731074483,0.5953717576003927,0.24911118339350183,0.3771486448690189,0.34562225295031695,0.32760016440159373,0.3283975728021943,0.6831711435111321,0.3291703477083227,0.36709058029487923,0.5028641836958843,0.1046520302836387,0.27327688182548787,0.2749529053477756,0.3339263063754254,0.41033591494145727,0.3596184222519855
Navit,0.5148729044212506,0.2070739581718234,-0.09735592281214336,0.12542551022047782,0.1410006308683856,0.7918188824462651,0.3134935394954289,0.6032011018508817,0.3797107854518878,0.6981943266220283,0.43146105772100585,0.3827435837436604,0.2009795122777371,0.5198025311097352,0.5266522604031003,0.5741445035095172,0.05433838937233077,0.3948450546747456,0.01813723143932888,0.4426534407489831,0.6384532382284667,1.0000000000000004,-0.05628037473707609,0.07600401323141542,-0.03540064957483075,0.3971788826362062,0.5172616785633111,0.32139122386203284,0.08509779261697695,0.16325009233503227,0.49289381159706286,0.23808449129166226,-0.04466597380694509,0.44866847928560344,0.1314482581200581,-0.014067283994140325,0.6008102662194894,0.413831549577256,0.31153050178116903,0.42816807842447513,-0.12191065548982283,0.0175382591046736,-0.28450812907174283,0.12195008190934342,0.20150273142295644,0.12727773526349176
Nutli,0.4987097142312311,0.08406860286519756,0.9634643783361111,0.33086633803395893,0.3469836399629674,-0.08615441418592452,0.5288264334615952,0.4422960072028874,-0.014234530764121935,0.6350111708384585,0.2553252140680252,0.38749267936278525,0.5742474730764915,0.3893008748223699,0.3466502231299748,0.39565356727047307,0.8246980019917876,0.10085925649701519,0.7285372680741113,0.20835525654796283,0.24492833419855362,-0.05628037473707609,1.0000000000000004,0.8750432468619739,0.7321840152664333,0.3853923126164509,0.024063782329827414,0.2677113536211544,0.8679868710215575,0.24229709759444856,0.12453539135055079,0.2406133792370667,0.4077599200473975,0.3932074891209961,0.7387404305143552,0.13435300921573007,0.4007030774251808,0.5813039042284504,0.15483364398664645,0.3763102631452838,0.669252682150486,0.8321900265067278,0.3963400288528272,0.4358885204690414,0.4812551117247743,0.8309566046976424
Olapa,0.4471219441089658,-0.2254510465073477,0.7435896135866934,-0.10654950873375309,0.28169746456751094,-0.053742598332109245,0.24518339209131235,0.13971099601909223,-0.26513682510380643,0.6412320614370306,-0.010701157005528164,0.13720438816040337,0.5014936157652599,0.1993518334820486,0.3449509013184161,0.26061706085580466,0.885631674056413,-0.24870089676258522,0.7830462822739576,0.014318362058059315,0.28847459297774214,0.07600401323141542,0.8750432468619739,1.000000000000001,0.3882352490203809,0.17498548456811405,-0.23639144033753118,0.29326262278499016,0.8137306532286851,0.06233016539620291,-0.20093939995061647,0.15645880896049275,0.04855894370417172,0.30951447811246524,0.7205909525528411,-0.15388499859066887,0.2869524944107896,0.40542544449440293,-0.19241577457463208,0.15216142795017137,0.6888361693208283,0.9029750913208583,0.168177440612478,0.328728509570189,0.2320571741626748,0.7720082979736363
