name_y,5Z-7-,ABT-7,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Borte,Cobim,Crizo,Dabra,Doram,Encor,Fluor,Gefit,Gemci,LGK-9,Linsi,MK-22,Navit,Nutli,Olapa,Oxali,PD032,Pacli,Palbo,Rabus,Regor,Ruxol,SB505,SN-38,Sapit,Soraf,Tanes,Tasel,Trame,Trici,Trifl,Velip,Vemur,Vinor,Vorin,abema
Binim,0.940044423436159,0.531314611568958,0.29325905544189196,0.45556081306670626,0.5529895692413047,0.7657324333501127,0.7168169543274244,0.5677201113777934,0.7381245707378401,0.7452801219410838,1.0000000000000007,0.5943492351535954,0.97401456181079,0.5594986859005395,0.9594776531352448,0.594161708125428,0.9639502740323486,0.36168620946763885,0.72436434190244,0.29308933618884814,0.5580638621976318,0.8302401150833034,0.6098873887036165,0.7821619891242527,0.21806462246147112,0.21070717456954494,0.5073701334172699,0.9486304931011622,0.5546184957704589,0.3624083599448355,0.7291822917991199,0.7744228789758221,0.22547739213001294,0.6240407349165011,0.7127619733991034,0.5582842490424668,0.7184169082019778,0.8592351547420497,0.8385758176804659,0.9720382586674722,0.4536293981701587,0.34631598547443065,0.01758405666497026,0.9307523721116348,0.5952225332715078,0.6750048005254015,0.4748952506462654
Borte,0.6662630099931709,0.19978624847223797,0.2890835705540798,0.5575975978932214,0.6793625065760409,0.45788401311633153,0.7316394740908003,0.6879962580932617,0.3224719090265434,0.5543112808292994,0.5943492351535954,1.0000000000000004,0.5919408539395489,0.7943791566470406,0.5258198174412438,0.3180364587175464,0.6011036166604107,0.46227874525623835,0.5952176704509052,0.5282517121964079,0.13865825845170826,0.30295952804569526,0.6976294023326033,0.251656742574068,0.506330696451356,0.45651261397321813,0.4869268253030606,0.5800980723302467,0.6902691277626523,0.6607356648172471,0.6218788091497398,0.42961889744966236,0.14015798391510692,0.542149054640061,0.746628296518923,0.25190905101837485,0.41901139577386975,0.7264201228121537,0.3853331560055515,0.5485893789309086,0.29416312691607516,0.5014408070042732,0.3034470228460797,0.6008918599793254,0.705332786494766,0.8131947491315528,0.7194052884883577
Cobim,0.9308846006348387,-0.07657321486304396,0.25559809227611663,0.5851022901533464,0.3641248386808591,0.7579632646620373,0.6811520118253833,0.6128581890602645,0.4908167779862758,0.5159829687625164,0.97401456181079,0.5919408539395489,1.0000000000000004,0.6624847224563493,0.954217580745013,-0.001274832485815218,0.9676450889593422,0.24377684507238292,0.7717074932001086,0.17830408074870688,-0.05413107734906883,0.6474826207727458,0.6338803340791893,0.24371460930285915,0.09204167795758603,0.04927821986021352,0.39388085207668794,0.950773357212142,0.5992619506409228,0.3176802359192554,0.7945675478949246,0.531176023578722,0.20353343463237075,0.5681479929612833,0.6862763410270494,-0.20408529058130495,0.3389248832817666,0.8447794829476627,0.6908064067756625,0.979305313577093,-0.13968836000241278,0.25983236799427856,-0.11630444033412313,0.9173809722379797,0.5978314483499145,0.5690180239701332,0.43658917846746986
Crizo,0.5297567370819679,0.2787810332829642,-0.010317744349680472,0.5748938064395139,0.5799512581382501,0.4543140577452801,0.7760199019274345,0.671683434117241,0.510396251467851,0.6012806421400448,0.5594986859005395,0.7943791566470406,0.6624847224563493,1.0000000000000002,0.5063277628118824,0.563642627042138,0.5920407049837857,0.159299013195912,0.5918396742177302,0.22732455710080482,0.49864387218325346,0.43101249369999045,0.49028729175825403,0.459584852599123,0.24397975117601683,0.4064223253413041,0.33060495074676377,0.4960026660388014,0.7170206806491631,0.39418398098603497,0.66383961139319,0.5196484684377461,0.38865817252494916,0.29584944876527763,0.7289200324503808,0.3987156736029383,0.45458034034688416,0.6294035912763463,0.41694342591298805,0.507363040914894,0.6602082585646021,0.2011626613320679,0.29080899848162406,0.5802236081996914,0.745530917896802,0.7931632427010938,0.43340843814987057
Dabra,0.8954459550947792,0.17516443700480386,0.16241571913367833,0.5963946957384458,0.35687281816425254,0.7934882230249977,0.6593102225805382,0.5798316612024275,0.7036063996708906,0.7856294710922337,0.9594776531352448,0.5258198174412438,0.954217580745013,0.5063277628118824,1.0000000000000016,0.23258647042895475,0.964166539900377,0.26761988788201035,0.8197125563929943,0.1971956338575339,0.20304901687288884,0.8173388935905352,0.5570818410188016,0.5420868548924569,0.08741519454106342,0.10757262675413154,0.42636857380901083,0.9181978626351784,0.5342893362450367,0.26024051878657495,0.7116339667227553,0.759394786818603,0.0432879919911099,0.6071527626153201,0.6066958653866545,0.10425856583551744,0.5609420097414151,0.8206234537555561,0.8167560679418967,0.953985708507925,0.19245769187815603,0.24856359308184806,-0.05121389199855604,0.9162582152063363,0.5489654092041271,0.6579769221294547,0.40564819683654896
Doram,0.08639140814735172,0.6635166333327772,-0.2825078028497734,0.677240837227588,0.48033455385282237,0.3878471051229641,0.4750003617509298,0.3307427866051609,0.6463891364708102,0.30457715838947524,0.594161708125428,0.3180364587175464,-0.001274832485815218,0.563642627042138,0.23258647042895475,1.0000000000000007,0.042375576821380774,-0.113623919610649,0.8330839860213299,-0.03127812871994441,0.8237038716378182,0.38425079979613397,-0.2435099160724474,0.7509541214092199,-0.013189036533231583,0.2513839019602554,0.06891839715989656,-0.01980039034904879,0.23817289520267818,-0.10977487999123955,-0.00988768751718267,0.8658627864971713,-0.22146654471361826,0.10743720083143662,0.13515811668479744,0.7636846797571684,0.8438811451065577,0.048140297042107635,0.2980244091583616,-0.015429330141696503,0.7243720829649923,0.09952818655884356,0.24186440451015462,0.7803312684762052,0.25170369267595605,0.5344815364947112,-0.02361578292854069
Encor,0.9359292103548474,-0.007618678657647638,0.28775938749160856,0.6109189575859316,0.2765290726413952,0.789495218782382,0.7219290700137893,0.5862726507287227,0.5987133345843694,0.7200348103469206,0.9639502740323486,0.6011036166604107,0.9676450889593422,0.5920407049837857,0.964166539900377,0.042375576821380774,1.0000000000000004,0.35004760719969585,0.7960793661443196,0.2828695858414315,0.022243391072288652,0.8337410539210754,0.634411627799291,0.310721475121321,0.2472965598384606,0.17695626542432644,0.5127584725918772,0.9363388871378063,0.5503622411364893,0.38889165116925284,0.7578558859480105,0.6238279756822421,0.14715050986322475,0.6482665182261859,0.6791970352445911,-0.1323173896448533,0.4360343820629597,0.8399330641218651,0.8284778350237132,0.966412953101055,-0.08179739905769509,0.34352444432400064,-0.005176937180224408,0.9400820146952116,0.6003391341557541,0.4980746473608403,0.49755582194676096
Fluor,0.483894309186611,-0.5627170011615137,0.17355518723454982,-0.05439205344833563,-0.009218854513765605,0.3083275668539715,0.4866861427154855,0.5574989710001594,0.014620719348632091,0.4539685385440425,0.36168620946763885,0.46227874525623835,0.24377684507238292,0.159299013195912,0.26761988788201035,-0.113623919610649,0.35004760719969585,1.000000000000001,0.13056463149124561,0.8468479940423596,-0.34197083037953496,0.3315885323172638,0.6138699632119693,-0.1558191929600205,0.69401749291834,0.8163912730369969,0.8509567895944519,0.3865334890691405,0.23990540313958578,0.8472704617266,0.3294777012299818,-0.21166932494876944,0.6432530128684386,0.6277653317259813,0.7459321154912579,-0.5622189069408181,-0.37596369276555686,0.17434441558123673,0.373731685798227,0.2197144992953958,-0.15680617194461746,0.8594117998686931,0.4530983480394271,0.3391996212940802,0.48278193787997736,-0.04309364768802053,0.8682065366164402
Gefit,0.7056526973343118,0.7632444433481882,0.051176940857362026,0.8198070153580004,0.6309852053667614,0.6244093304960795,0.5440010902334442,0.7652679392808962,0.7818926572386329,0.5025565140391808,0.72436434190244,0.5952176704509052,0.7717074932001086,0.5918396742177302,0.8197125563929943,0.8330839860213299,0.7960793661443196,0.13056463149124561,1.0000000000000004,0.07382047409492104,0.7525998518792734,0.5946326596717728,0.698157665603203,0.7391096541889519,0.09426027234131915,0.04859167911577898,0.21301688367666413,0.7288064757904648,0.36914600874342396,0.45399706341486007,0.6300119655555116,0.9275076678827738,-0.055416607048719875,0.3927002106035056,0.43648437410778085,0.8370997824525946,0.7602699380035443,0.6682520977762341,0.5967930556611676,0.7223233816241023,0.7708520288394797,0.11999497067479327,0.02144934450625252,0.9172375479346784,0.43805174253687806,0.7377071354330703,0.4517159950824062
Gemci,0.45011797904468354,-0.44821171405952814,0.14188471403407865,-0.005118479776977668,0.032427058236754326,0.1868513465477878,0.37262899398385474,0.5077303957217472,-0.027270439615659343,0.4080979159719294,0.29308933618884814,0.5282517121964079,0.17830408074870688,0.22732455710080482,0.1971956338575339,-0.03127812871994441,0.2828695858414315,0.8468479940423596,0.07382047409492104,1.0000000000000013,-0.24346054796300365,0.22870415174831393,0.5084167622991722,-0.029809880988881852,0.6668408930278978,0.8450922674503656,0.7691893959978195,0.27361510552123164,0.1634143466801661,0.8883717514648924,0.21832233714067728,-0.16159773956607706,0.47127065857190625,0.5871110714986959,0.9114175363387554,-0.4293466640741937,-0.22994840603144295,0.12781933868682105,0.2502122374712256,0.15383552461772174,0.11118515719551263,0.9700582859348579,0.5758821873146531,0.23904422167815795,0.4419327258099602,-0.02651997867318192,0.8784958747749536
LGK-9,0.00705468788518864,0.6564117246352643,-0.3877536332755571,0.5412273608752176,0.5860508298102274,0.4537753124502337,0.5322559493406006,0.14904272691259718,0.6774775726584993,0.30330421518994466,0.5580638621976318,0.13865825845170826,-0.05413107734906883,0.49864387218325346,0.20304901687288884,0.8237038716378182,0.022243391072288652,-0.34197083037953496,0.7525998518792734,-0.24346054796300365,1.0000000000000013,0.4766428728744007,-0.32205842628260095,0.6939281255589983,-0.303269295583989,0.0084862908991479,-0.09185416268122776,-0.06138960038442565,0.22261725839527602,-0.316735072754493,-0.0608014570600568,0.7653109811786056,-0.41014725202155256,-0.08253389754657936,0.11064079232516652,0.8015675275551388,0.7713662600988853,-0.029592119313369053,0.37307979178868395,-0.04637055230095247,0.6062272404941019,-0.17251457401957232,0.03976634499263602,0.7454535451338669,0.11895331372235605,0.5110458144574337,-0.1884040489021956
Linsi,0.7036745122455872,0.48639307143770427,0.05391679560040118,0.25825363099443666,0.6293303982523818,0.835265558634527,0.5427020490486254,0.6902127385833566,0.700497414686716,0.9284476647591605,0.8302401150833034,0.30295952804569526,0.6474826207727458,0.43101249369999045,0.8173388935905352,0.38425079979613397,0.8337410539210754,0.3315885323172638,0.5946326596717728,0.22870415174831393,0.4766428728744007,1.0000000000000013,0.59056953754524,0.607584154169805,0.18708198552008465,0.24327762712358514,0.4801318636356321,0.8276388862379538,0.36332348577628965,0.2492436461198632,0.5794924774243454,0.5553719964717307,0.005800087373843039,0.5758985185143299,0.3957004605028736,0.5210162041913916,0.40992626141141547,0.4695360687400864,0.9018964611604219,0.6683331887581818,0.3999633031371542,0.26436831141989287,0.06752274629425986,0.8282934162836584,0.3953441616686235,0.6170587730987134,0.3017076702275113
MK-22,0.7092008198292804,-0.30636038301576785,0.4606867866055807,0.7286194859544214,0.10208923858205753,0.6890455997955497,0.5044023850266686,0.6716315853579417,0.3522225033052543,0.4144596585320912,0.6098873887036165,0.6976294023326033,0.6338803340791893,0.49028729175825403,0.5570818410188016,-0.2435099160724474,0.634411627799291,0.6138699632119693,0.698157665603203,0.5084167622991722,-0.32205842628260095,0.59056953754524,1.0000000000000009,-0.1693170358607823,0.44781660004835205,0.3321777241534471,0.7211885489415994,0.6478188629064374,0.30164792966030457,0.6834241413962611,0.5820027874273972,0.12366282227221091,0.5616023373980803,0.47355398700583573,0.5883057289749811,-0.3000673496548645,0.0202935590398714,0.7322709644642,0.6507547167165311,0.5769705317723653,-0.12790469672200142,0.6197329268384599,0.09242492753842986,0.6518029639245387,0.5116201715539658,0.22976974571100073,0.6659130684145544
Navit,0.32361059831912564,0.6055476234502932,-0.16763812491354124,0.39929119985233413,0.5565113149648946,0.7512582050919993,0.5432901569407724,0.44780021708009843,0.7258858328398905,0.620300185743962,0.7821619891242527,0.251656742574068,0.24371460930285915,0.459584852599123,0.5420868548924569,0.7509541214092199,0.310721475121321,-0.1558191929600205,0.7391096541889519,-0.029809880988881852,0.6939281255589983,0.607584154169805,-0.1693170358607823,1.0000000000000024,-0.11218751326426138,0.2153148293985674,0.12174085941462809,0.2740729613666926,0.3575182175386208,-0.17928661529263878,0.21905668071802836,0.7530350921649963,-0.3089842084339322,0.1978230189126234,0.30272082198184946,0.6610324016203293,0.6762503268309763,0.179836431524026,0.66201975955293,0.2668703655958827,0.4970436638261329,0.0429210862830881,0.20428119508666998,0.7423480338579194,0.19233911274980564,0.5640945710065487,-0.04586980775332736
Nutli,0.3399241811457413,-0.36469473687660353,0.2776690981979924,0.03522608935243023,0.09943543377832598,0.0642013230900287,0.2831723253704436,0.41579062763506625,0.005095942088212998,0.31393198269516415,0.21806462246147112,0.506330696451356,0.09204167795758603,0.24397975117601683,0.08741519454106342,-0.013189036533231583,0.2472965598384606,0.69401749291834,0.09426027234131915,0.6668408930278978,-0.303269295583989,0.18708198552008465,0.44781660004835205,-0.11218751326426138,1.0000000000000013,0.7082330549953535,0.5659285362459648,0.19533148293690242,0.10822239159842933,0.7043745690216092,0.20420134822806418,-0.17558547135336347,0.43778349937128447,0.3871876717480031,0.6681399743830135,-0.3390792965063949,-0.20333668928873683,0.17370283097282027,0.1685308573787211,0.06817675283926516,0.17966581877640458,0.6861807386347343,0.6301213587518175,0.1784730793344286,0.32215489454797375,0.003486381166178748,0.6810794778210669
Olapa,0.42658994880260814,-0.21479681054553562,-0.036592214012614484,-0.053314980458358356,0.26833304025245,0.0504971101169289,0.4039817022122398,0.6147160188705956,0.05619555923500051,0.5567004934305277,0.21070717456954494,0.45651261397321813,0.04927821986021352,0.4064223253413041,0.10757262675413154,0.2513839019602554,0.17695626542432644,0.8163912730369969,0.04859167911577898,0.8450922674503656,0.0084862908991479,0.24327762712358514,0.3321777241534471,0.2153148293985674,0.7082330549953535,1.0000000000000009,0.8145865143247646,0.17973853515340976,0.18726477377409426,0.8155991103402526,0.17636849900650187,-0.00035177485212535553,0.3168152688184241,0.6041576002184654,0.8841911653759496,-0.18768950222341002,0.04410996673262811,0.08989979949995971,0.1660963424412286,0.02796986269865672,0.39654675750547874,0.8775979569437088,0.723989188254551,0.15548394435036564,0.4266976530618858,0.04484897700085842,0.8102691095745355
Oxali,0.5922067577246525,-0.29036051590529144,0.2790351066104175,-0.015614150073580507,0.2878533617667297,0.4865468548752932,0.6174840256173445,0.6862521167365252,0.2629754995358588,0.7110919769763804,0.5073701334172699,0.4869268253030606,0.39388085207668794,0.33060495074676377,0.42636857380901083,0.06891839715989656,0.5127584725918772,0.8509567895944519,0.21301688367666413,0.7691893959978195,-0.09185416268122776,0.4801318636356321,0.7211885489415994,0.12174085941462809,0.5659285362459648,0.8145865143247646,1.0000000000000016,0.5402421659959,0.35611471543670853,0.8370279505542881,0.4462086019689076,0.06293825666938865,0.5385115591747442,0.77989490160975,0.8309030253605035,-0.25839154124897507,-0.12294146146814607,0.3079895946544773,0.5412990316810264,0.3752271761496211,0.06806804765418674,0.8490298059614315,0.4131980908946569,0.5059293545214972,0.6064196402363574,0.13937576482864214,0.8480480119894456
PD032,0.8978923079588237,-0.15821731526600213,0.238045298101012,0.4125204002811276,0.27008374349455205,0.8091072114607103,0.690495263411356,0.5457727286411738,0.5714539129351018,0.7054806518054244,0.9486304931011622,0.5800980723302467,0.950773357212142,0.4960026660388014,0.9181978626351784,-0.01980039034904879,0.9363388871378063,0.3865334890691405,0.7288064757904648,0.27361510552123164,-0.06138960038442565,0.8276388862379538,0.6478188629064374,0.2740729613666926,0.19533148293690242,0.17973853515340976,0.5402421659959,1.0000000000000004,0.6071861597478576,0.3289963111097464,0.6807928470993875,0.5305938067605126,0.20173689950184098,0.6369935789282262,0.6284327102563567,-0.2919473333361601,0.2125378497610475,0.8394351421732084,0.8105665204776593,0.9573699224012253,-0.16204895028436545,0.3543651474505108,-0.04700248739267098,0.9577822960728665,0.5455966116949925,0.48016688434588534,0.4281688544981934
