name_y,5Z-7-,AZD45,AZD77,AZD80,Afati,Alpel,BMS-7,Binim,Borte,Cobim,Crizo,Dabra,Encor,Fluor,Gefit,Gemci,Linsi,MK-22,Oxali,PD032,Pacli,Palbo,Rabus,Regor,SB505,SN-38,Tanes,Tasel,Trici,Trifl,Vemur,Vorin,abema
Crizo,0.5769522234542378,0.662993329267036,0.6525591692343342,0.6197741501087642,0.6314765732640718,0.6447307562189423,0.6770962395792688,0.5514523258376632,0.6468914269428006,0.48223755890998604,1.0000000000000004,0.5414975708540054,0.49666927502959124,0.45219234219434906,0.6644258207544846,0.4195487446346439,0.6774315924836888,0.567739090900836,0.6905122659039439,0.4966364127737314,0.5931729811630018,0.39155026960243294,0.4173315928603532,0.660683979180411,0.2179981654913146,0.568250665005388,0.6286358988696171,0.612513112690409,0.11227979808199395,0.5535518527181256,0.6414048728765798,0.5298871532639602,0.4138079482494994
Dabra,0.9319739220594285,0.6368748755695832,0.6014434650785301,0.7423187267907582,0.6361383885561089,0.7211775942239191,0.8172341310843407,0.9240242435873873,0.32145307653316624,0.8924747029897926,0.5414975708540054,1.0000000000000004,0.9093781474182647,0.3758502274517543,0.8092388262086232,0.04409064560797204,0.8527168120992942,0.5868513490993703,0.6377230899486456,0.8950693094913869,0.5950783035338766,0.1857281803531398,0.6619669112849864,0.5047029679850966,0.08153037712236588,0.6757160896389807,0.719104236190567,0.8636924343871505,-0.32486243048482333,0.0040432060584257995,0.8758555354982565,0.796538311645379,-0.08187624968302287
Encor,0.9106169545864206,0.6159519371817362,0.6062781150334463,0.6977824794774775,0.660279031115904,0.6889207142929422,0.8006605448815705,0.9221349752360264,0.2976503475032635,0.9255297789649519,0.49666927502959124,0.9093781474182647,1.0,0.36935154249098207,0.8042611581097798,0.06324625575297263,0.8247686687153968,0.5936521081096802,0.6045359407176277,0.896736507950403,0.651927637372462,0.2739811227034888,0.6755794997196712,0.5560848280616094,0.12929888510854898,0.7065064608647318,0.7437194493099415,0.8458531612131621,-0.2753236190529737,0.01943261781415194,0.8485338221883288,0.7923227547644174,0.024942930196982474
Fluor,0.4019711426291562,0.47847231661328693,0.5764855345927123,0.5065469066899927,0.4784978883688367,0.5543459114494029,0.6431872957751146,0.3499673672142668,0.5995314636629581,0.3970394520384005,0.45219234219434906,0.3758502274517543,0.36935154249098207,0.9999999999999997,0.44860235542027704,0.518984339024367,0.6562005557012663,0.22825186901665928,0.7758749095571111,0.3904314361131031,0.38497933932538153,0.3609293683181143,0.4980142996052493,0.4413505581338735,0.19760728178127362,0.4104461605943854,0.5001723408702713,0.6835865167265153,0.3505433578941085,0.609092740567879,0.5856523000760319,0.3482776881210131,0.44767666548727386
Gefit,0.8430906662795199,0.7762365468136678,0.7739853024248482,0.7692323964880072,0.7081988697334813,0.7246032932304709,0.7941359414295807,0.8236962192919882,0.49516382760562144,0.8257670671870883,0.6644258207544846,0.8092388262086232,0.8042611581097798,0.44860235542027704,0.9999999999999994,0.20779888252205947,0.8814572354972533,0.6327932745658026,0.6488179587155616,0.7883113874150397,0.6769999197386167,0.38054389231722263,0.6402917836337565,0.6462690114600459,0.1726679002851541,0.7336498859325774,0.7891112884205105,0.8449222680165172,-0.11903556275445551,0.22112329789476481,0.8507435202263486,0.823365028425427,0.1577246126262396
Gemci,0.15685851490560404,0.4251355425515111,0.4141750751842343,0.3214839393754353,0.2739997595677234,0.3143147104712273,0.23206823228863466,0.1415772615511019,0.6428364596181474,0.15371714687752047,0.4195487446346439,0.04409064560797204,0.06324625575297263,0.518984339024367,0.20779888252205947,1.0000000000000016,0.3225518913587838,0.38830171665493224,0.4700034703587757,0.16092708651465504,0.5308289067271027,0.8166192965677295,0.3664970111914449,0.443849170308663,0.4781777668458034,0.8082775928467812,0.40677837624938384,0.35792455139611407,0.670860351948683,0.8493295695760523,0.2775795235176607,0.23679708497337099,0.8078021786688632
Linsi,0.8598495622787656,0.7420720114190327,0.8107931582102681,0.8758937621718753,0.69862147646845,0.8022502590598819,0.8439961228745567,0.8409704144896388,0.615856467709914,0.8274183438838179,0.6774315924836888,0.8527168120992942,0.8247686687153968,0.6562005557012663,0.8814572354972533,0.3225518913587838,1.000000000000001,0.6539672412825821,0.7874391915008836,0.8193979815572257,0.6061376252060687,0.3389908112299365,0.6731825467302823,0.7431136649797985,0.2659497051820237,0.6948050654260951,0.7923415198915683,0.8882079866376837,0.11584725276097224,0.4885017642311925,0.9030272821478303,0.8108066321813752,0.3163102130976813
MK-22,0.6232825660733571,0.5482812821105154,0.5025666601297115,0.7865265099328185,0.6239052329116436,0.5200931765904139,0.5648213309489687,0.6710623547604693,0.48928737678399087,0.5774335657969832,0.567739090900836,0.5868513490993703,0.5936521081096802,0.22825186901665928,0.6327932745658026,0.38830171665493224,0.6539672412825821,0.9999999999999998,0.5671693317820361,0.5543047566450827,0.5932654068647047,0.36801417105720297,0.5450936603094043,0.7005595160280483,0.4417691760902545,0.5512544825030972,0.7316797669129154,0.5559695203662522,-0.09715917253686412,0.20557316292776798,0.646144071587381,0.731191614458895,0.29769385680373517
Oxali,0.6640287057033923,0.5526890390046648,0.6293670068846998,0.7716227895259756,0.6405746156001577,0.7315429048058336,0.7472737014371584,0.69156374204983,0.6364291806453729,0.5964909475298318,0.6905122659039439,0.6377230899486456,0.6045359407176277,0.7758749095571111,0.6488179587155616,0.4700034703587757,0.7874391915008836,0.5671693317820361,1.0000000000000009,0.6128066761272172,0.5108569834922351,0.2659950702445209,0.5264830421215433,0.6900068052113155,0.34213822763280494,0.5548794746081078,0.6416363143312422,0.7487112339747394,0.23246181840280888,0.6581841946881493,0.7605333645261048,0.617796142316329,0.43824476303116194
PD032,0.88548273029217,0.5293154050136815,0.602961095218661,0.7348747288150533,0.5995129318674146,0.6072693710707507,0.8035359136186415,0.895253702740574,0.3874272094118548,0.8939769636633078,0.4966364127737314,0.8950693094913869,0.896736507950403,0.3904314361131031,0.7883113874150397,0.16092708651465504,0.8193979815572257,0.5543047566450827,0.6128066761272172,1.0000000000000004,0.5857734978673924,0.13382315184995028,0.6845433776158129,0.48532269914415405,0.16497159205813305,0.6628712691999221,0.7214498628893801,0.8029852934742976,-0.28653322557131866,0.017737635166444245,0.8525264031369277,0.8039341243609477,-0.0011798139784651041
