PC1,PC2,slice
3.6802532997965227,8.360288752524943,6
0.9194766062103599,9.158590559001032,7
6.850026697846215,5.468946546994237,4
5.161893440289937,7.218415960435992,5
8.159233470854424,1.533990201916979,3
-2.7665980568281374,11.565998054272944,10
8.161250917315916,-2.192806827343102,2
-5.215588836776658,12.303869787693175,11
5.809711082802113,-6.853634751273992,1
-6.55867071111156,-8.32509383994665,0
-0.9332666399848905,10.707711236572623,9
1.3613931012346985,9.575007750874892,8
12.801195203099134,3.317704001034891,6
8.805323872183187,5.864994473601592,7
22.215225763369705,0.7843122953588763,4
17.043635217722294,0.5370775623020918,5
27.58754751981375,-4.0035566304668295,3
-1.65658001094106,9.749429589203993,10
28.968579937259182,-9.749642595847485,2
-2.06024133967644,11.946041824697838,11
25.897803764266325,-14.416084832772233,1
1.8810625906691245,-23.501549966358258,0
2.149402410447443,8.676755491988521,9
4.667803194811302,6.674408115124554,8
-5.863942090197072,4.709649920113718,6
-3.5458230900257774,8.055329978321197,7
-5.021303830778705,0.9418479375431662,4
-4.980835723404239,3.197572723813536,5
-2.857459960278445,-3.3257956222314786,3
-7.889534973679447,9.614663807649595,10
-8.488504265468737,-4.0102223520101985,2
-10.88644057325388,8.981180860819446,11
-15.006575840460647,-8.980586309285881,1
-21.82332771308452,-10.640394709823925,0
-5.375266001947242,8.96811946435344,9
-6.02689540802436,6.488449380553723,8
-0.16189227154643088,2.6123348223231373,6
-0.9236501441351356,3.935868911317758,7
1.7575095170363362,-6.920481800587975,4
2.3424086244494737,-2.1987097820145145,5
1.360549851196123,-10.537834391364767,3
-7.45676570374047,8.381097198397677,10
-0.7785421497043223,-11.842688174238257,2
-9.14059050337262,9.932183682237191,11
-10.561435557183742,-20.07948108521438,1
-21.412634659737364,-19.059443970833435,0
-4.072224675160859,7.732471034815653,9
-1.3276876134838445,6.146751391318485,8
4.585007583379149,6.673069070031754,6
1.9797266641509086,6.542367398104729,7
6.225077764820239,4.70191206665224,4
5.4124728442076355,5.087876038220958,5
5.535452759866641,2.0702333059739972,3
-4.5733102427433785,9.038273562032083,10
6.207575167997107,-1.0662635261979798,2
-8.033526304619652,8.902626607763166,11
2.3634115008914818,-5.293806330060803,1
-3.0697073674800377,-3.4738402568982267,0
-1.67225893054766,8.72871203321717,9
-1.853401619750943,6.919342920496808,8
-2.8902237804471693,6.094505482625348,6
-6.667762210886852,6.642251441426932,7
-0.3498131752080267,2.9786096898575396,4
-6.805401029711577,2.3052280991879197,5
2.4819485710011873,0.8080427730370633,3
-8.66229391384368,9.048109515415891,10
-3.6212349124991374,-4.629673679602064,2
-9.902557262844622,9.995261455688803,11
-13.741888573801951,-3.604596040425739,1
-19.821493790823148,-11.755791468013586,0
-6.4670542636789365,9.377428152554401,9
-7.15105833556559,7.1846638625534505,8
10.74934426414422,4.791315095654448,6
7.346475917091415,4.323041172705765,7
19.842590736749308,1.8589867319255264,4
14.254969311660583,2.6728040544829934,5
24.790305243262537,-0.9758284930530281,3
1.7626711968352924,11.187090621523822,10
19.88674717664071,-8.459998544374438,2
-1.0738071627325034,11.729596322709712,11
11.82629559581263,-15.782353907217045,1
-4.566470669199311,-33.55138911221631,0
2.4375792317839826,9.388615235038015,9
4.4958273220138,6.150027355412059,8
7.03308819103724,0.9367119182620787,6
6.439732237782101,4.219231389756801,7
11.89594586947201,-4.784485610374358,4
10.098424008976245,-1.005826382341568,5
11.857334236349537,-5.8271745383420495,3
-0.30521942762297755,8.550969343293504,10
16.41220807474154,-10.870540743226504,2
0.4354670089778853,10.49529068644153,11
1.4510911874180548,-20.737998095992147,1
-11.155687247198255,-22.798559151918855,0
2.115773008275347,5.163078550575213,9
4.769813379206457,2.6901760700668715,8
-9.343745472782567,7.9070871921442665,6
-8.621239603389988,9.94068751276757,7
-7.770252455058182,4.232407876568062,4
-7.94131100642422,5.302621671835022,5
-4.131184357658701,0.5417647041249886,3
-15.024868595608053,11.539099549877276,10
-9.78508129385292,-1.3833599259991802,2
-15.161257332877174,11.777869465695527,11
-13.457888188986088,-1.713582944131187,1
-14.74984513279603,-5.134341112748618,0
-11.814134905135477,12.104480767362453,9
-9.062676723121697,11.532603097726872,8
3.458924481491708,1.318852636072139,6
3.3775438767276307,3.3477417043288615,7
3.067685934196385,-7.489208392653217,4
4.089740430447269,-1.209631930186309,5
1.3501006000258549,-12.344733525443898,3
0.04073855616573052,8.573011505283302,10
1.559298535659568,-16.676226130392845,2
-4.332515696414098,8.376226319299183,11
-9.801409251764786,-21.973629366605646,1
-25.923577841133874,-34.14974993125646,0
0.6415585724260192,8.37931410928645,9
3.1476338164183724,6.400625399073455,8
-2.8308108097221267,7.397754412651094,6
-4.1418800744910245,9.698508709602702,7
-3.1630428944661078,3.9516711325645497,4
-2.0423523393706313,5.640421519242235,5
-0.7364468095164463,2.646257725000043,3
-13.667483574949998,10.28662651796807,10
5.513428900317601,-3.098498221821013,2
-12.312037947058148,11.540611722795143,11
2.3103603088605658,-4.25956160110599,1
-10.526841176991232,-4.83221556535322,0
-8.93442469973217,10.062291218175819,9
-8.974329530917352,8.209120090245035,8
-1.8667595000487895,9.52137597936033,6
-3.5970063243872428,10.948401337349809,7
-4.399883569833431,2.3941309330378893,4
-3.1343671369940784,7.833212766356949,5
-0.17920542486579982,3.486805018838546,3
-13.579306758512733,10.643478392135615,10
-0.43999861425610065,0.3832675554257747,2
