name_y,5Z-7-,ABT-7,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Cobim,Crizo,Dabra,Doram,Encor,Fluor,Gefit,Gemci,Linsi,MK-22,Navit,Nutli,Olapa,Oxali,PD032,PI-10,Pacli,Palbo,Rabus,Regor,Ruxol,SB216,SB505,SN-38,Sapit,Soraf,Tanes,Tasel,Trame,Trici,Trifl,Vemur,Vinor,Vorin,abema
MK-22,0.4089272521157324,0.402547162742247,0.19510528908351651,0.6750776302418133,0.4620638028372079,0.6836015097300875,0.44985543519831617,0.5212408545994655,0.39012796634253744,0.4100226244366192,0.48482226481482626,0.5565846822078434,0.5076075287562137,0.44394631373090543,0.6342202310383181,0.5334163113387371,0.41179518489036526,0.7626925972467579,0.1858519579918891,0.5807514669176019,1.0000000000000009,0.6384532382284673,0.24492833419855375,0.2884745929777419,0.1625472894947777,0.5128172893104377,0.546476084360128,0.40678092425136714,0.44883299874951976,0.6551787310744821,0.5953717576003932,0.24911118339350186,0.37714864486901883,0.3456222529503164,0.3276001644015935,0.3283975728021944,0.6831711435111324,0.3291703477083226,0.36709058029487907,0.5028641836958843,0.10465203028363877,0.273276881825488,0.27495290534777583,0.3339263063754256,0.410335914941457,0.3596184222519853
Navit,0.5148729044212508,0.20707395817182336,-0.09735592281214339,0.12542551022047788,0.141000630868386,0.7918188824462643,0.313493539495429,0.6032011018508824,0.3797107854518879,0.6981943266220285,0.4314610577210062,0.3827435837436603,0.20097951227773714,0.5198025311097352,0.5266522604031003,0.5741445035095177,0.05433838937233071,0.3948450546747458,0.018137231439328893,0.44265344074898416,0.6384532382284673,1.0000000000000009,-0.05628037473707611,0.07600401323141541,-0.0354006495748308,0.3971788826362066,0.5172616785633113,0.32139122386203295,0.0850977926169769,0.1632500923350324,0.49289381159706336,0.23808449129166245,-0.044665973806945085,0.44866847928560305,0.13144825812005817,-0.01406728399414036,0.6008102662194893,0.41383154957725604,0.3115305017811692,0.42816807842447546,-0.12191065548982286,0.017538259104673614,-0.2845081290717432,0.12195008190934359,0.20150273142295658,0.12727773526349184
Nutli,0.49870971423123067,0.08406860286519757,0.9634643783361093,0.3308663380339587,0.3469836399629671,-0.08615441418592451,0.5288264334615949,0.442296007202887,-0.014234530764121954,0.6350111708384578,0.25532521406802516,0.3874926793627851,0.5742474730764914,0.38930087482236947,0.34665022312997473,0.3956535672704729,0.8246980019917867,0.10085925649701519,0.7285372680741116,0.20835525654796297,0.24492833419855375,-0.05628037473707611,1.0000000000000007,0.8750432468619731,0.7321840152664325,0.38539231261645057,0.024063782329827425,0.2677113536211541,0.8679868710215572,0.24229709759444812,0.12453539135055067,0.2406133792370667,0.4077599200473969,0.39320748912099623,0.7387404305143547,0.13435300921573004,0.4007030774251805,0.5813039042284495,0.15483364398664634,0.3763102631452834,0.6692526821504853,0.8321900265067269,0.3963400288528268,0.43588852046904164,0.4812551117247741,0.8309566046976424
Olapa,0.44712194410896555,-0.22545104650734793,0.7435896135866927,-0.10654950873375325,0.28169746456751066,-0.0537425983321092,0.245183392091312,0.1397109960190922,-0.26513682510380643,0.6412320614370304,-0.010701157005528194,0.13720438816040328,0.501493615765259,0.19935183348204857,0.34495090131841616,0.2606170608558043,0.8856316740564123,-0.24870089676258514,0.7830462822739576,0.014318362058059324,0.2884745929777419,0.07600401323141541,0.8750432468619731,1.0000000000000002,0.38823524902038076,0.17498548456811386,-0.23639144033753148,0.29326262278498993,0.8137306532286843,0.06233016539620282,-0.20093939995061663,0.1564588089604928,0.04855894370417169,0.30951447811246474,0.7205909525528402,-0.15388499859066893,0.2869524944107901,0.40542544449440254,-0.19241577457463208,0.15216142795017132,0.6888361693208286,0.9029750913208572,0.16817744061247814,0.32872850957018834,0.23205717416267474,0.7720082979736361
Oxali,0.6530126780858498,0.18668426746247252,0.7561183649104588,0.41554119370178627,0.4970806261026686,0.3522363993435516,0.6705281389952102,0.4620183668561844,0.15504250905359432,0.5863602311467855,0.5657610085500555,0.6043451244129403,0.4973292298848013,0.40690861063199635,-0.02094824475962295,0.4331375545712147,0.640962358102285,0.26208266773332983,0.6966940052125987,0.3989618082570995,0.1625472894947777,-0.0354006495748308,0.7321840152664325,0.38823524902038076,0.9999999999999999,0.6430025154756374,0.3062473053178424,0.5039922149554126,0.6131939534082999,0.3059179187776223,0.2591754924879982,0.07950359289900243,0.3042163088078445,0.6127596300074889,0.6876323995810215,0.11946803980531587,0.611817167874741,0.7882322643319729,0.28415183615197315,0.6433529735944509,0.3308122279001739,0.5386263047007029,0.40927603223860165,0.5040937642373228,0.49272094906716213,0.6621009205940086
PD032,0.8664656726893685,0.6036368161683261,0.40445066920760325,0.5607872135004257,0.7059467394364076,0.6584213778550598,0.71135332412532,0.7773234541326473,0.6710751966208024,0.6351965984784768,0.9468674650902159,0.9561955216577429,0.6613213696027271,0.8633224538729708,0.3064123979776728,0.8011684074124192,0.38001158099326904,0.6501437512310768,0.4818062876774376,0.37372234114894753,0.5128172893104377,0.3971788826362066,0.38539231261645057,0.17498548456811386,0.6430025154756374,1.0000000000000009,0.6718963700939231,0.598791916049848,0.5394642396492095,0.5508194547035805,0.8902436847366487,0.2830444919212165,0.620329109223078,0.7072177904067853,0.4520152572246242,0.5901492008482206,0.6759376649188422,0.806989773588494,0.6964733325588632,0.9564565914295389,0.14955738933846197,0.31482489131023433,0.27073142574284814,0.46809879622799827,0.48572536074105555,0.6537083632997982
PI-10,0.685431557095656,0.6754786637750667,0.07297341677704947,0.5594255720418959,0.8404766333036137,0.9177642529238954,0.8360783089238857,0.8268218784262935,0.8775248392963113,0.5010674490556922,0.7196976387145193,0.7152155365105016,0.37553902529572747,0.6732399157993388,0.24715724420521823,0.9032845829583954,-0.1467160700219314,0.5292011139412454,-0.04744463921348817,0.5691274727210669,0.546476084360128,0.5172616785633113,0.024063782329827425,-0.23639144033753148,0.3062473053178424,0.6718963700939231,0.9999999999999999,0.5948065232507388,0.3278701506303149,0.45133429814304754,0.6974088707563553,-0.09611988668929326,0.4665212141379743,0.37007814270876704,0.23571836784958375,0.6677735169365318,0.5992476896583594,0.43967424043308134,0.8941591294429639,0.7005509289233636,0.09247937209457155,-0.22022822885943755,0.17789461462849762,0.4821361241333798,0.3992532182173546,0.415551921871392
Pacli,0.620888713260256,0.3568767560871805,0.2968311995585662,0.40661689629763936,0.8500804185946,0.6205277406820433,0.8532306023023131,0.622340025370385,0.4248591220102902,0.8151990688456022,0.6915674000556035,0.6260412059101527,0.7577515604214617,0.4139239239792334,-0.04155240166578388,0.6752816499469548,0.3386718330841382,0.36558064552746594,0.4151208461807797,0.27391724121529354,0.40678092425136714,0.32139122386203295,0.2677113536211541,0.29326262278498993,0.5039922149554126,0.598791916049848,0.5948065232507388,1.0,0.45913576961202235,0.25759674789757003,0.41379859092161375,0.10612764743611638,0.36912841825212783,0.7149779332679793,0.6443355307525284,0.3412293143029994,0.491931251067818,0.6321339696350448,0.6012530193394601,0.6011159145976608,0.028805917450089816,0.293630057986453,0.31751098936380384,0.8398348593127707,0.5765694505215795,0.5479184451570072
Palbo,0.5824586870773469,0.4356623374608422,0.9078006395966585,0.7454655964449909,0.5204741140735726,0.2285238041371795,0.7036280653271334,0.7403688173213387,0.28405795898492625,0.6530163034688263,0.5228327302259581,0.6691911601176884,0.7996072890332233,0.3901470446251063,0.5143310172979928,0.4983328827589373,0.7923222247985688,0.5160285644193784,0.7046832652846986,0.14087046496879638,0.44883299874951976,0.0850977926169769,0.8679868710215572,0.8137306532286843,0.6131939534082999,0.5394642396492095,0.3278701506303149,0.45913576961202235,1.0000000000000002,0.5325279948391373,0.508616160182064,0.38200581255485705,0.6231746419228723,0.43779412282054037,0.5936863307133287,0.4308607812487072,0.6601542142906582,0.64789516157811,0.45709889968366,0.5617413553611972,0.6722832800368812,0.8542889920092172,0.47282359595303125,0.577675411659215,0.655986445701946,0.9558427256528579
Rabus,0.4779795477419688,0.5883583836549553,0.2301075550442499,0.6270209375534762,0.6746291034653236,0.38573870347154116,0.7539124641408036,0.45905725101832684,0.5212388070634044,0.29007332696629917,0.4298438679565767,0.571058569338085,0.63049582887081,0.5089986599598535,0.3019934455545122,0.44189148215371965,0.1925896399819206,0.589282885708764,0.22079044966487624,0.42932766995135846,0.6551787310744821,0.1632500923350324,0.24229709759444812,0.06233016539620282,0.3059179187776223,0.5508194547035805,0.45133429814304754,0.25759674789757003,0.5325279948391373,1.000000000000001,0.4996857773823729,0.4098926704338486,0.34842918482261587,0.4068333185064765,0.2987642544898668,0.5311419036707508,0.5458331300652234,0.38961161797680505,0.5180978589194773,0.5388958947849283,0.07293315929172131,0.16888234588709566,0.33512379893813304,0.2647074826406381,0.49780253932689467,0.35059146358518173
