name_y,5Z-7-,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Borte,Cobim,Crizo,Dabra,Encor,Fluor,Gefit,Gemci,MK-22,Nutli,Olapa,Oxali,PD032,PI-10,Pacli,Palbo,Regor,SB505,SN-38,Soraf,Tanes,Tasel,Trame,Trifl,Velip,Vinor,Vorin,abema
Olapa,0.014097056463531325,0.5431940022026913,0.15609225483217024,0.18718622481188105,0.06259173013468369,0.46569528523440457,-0.06732125865155919,-0.21512146235443913,0.4279627008721274,-0.03457490692965649,0.5627493402259374,-0.20549675450685928,0.40384769085151745,0.18729612754549677,-0.09661466754429746,0.3770900447254927,0.03341590680166341,0.7092910823946045,-0.32861380585191036,0.7418805952036409,1.0000000000000002,0.33336911820758325,0.14676848828990136,-0.11461697967582285,0.41540534875746127,0.5740619055876353,0.038232228314623834,0.5929245999797795,0.37871607963318304,0.138767212963709,0.24994033758849984,0.06875691302856389,0.14491033213899593,0.7956665216924449,0.5310468626542262,0.4282768950968348,0.6304162587617741,0.5329168224977191
Oxali,0.6961841205007144,0.6089999637614317,0.4342406912589504,0.5701987257122801,0.5415238352189798,0.7277574062685432,0.30729872099270206,0.44024791149124465,0.5216175750694381,0.525760256838709,0.6421389204210973,0.525592594430234,0.35665121612638595,0.340428911022703,0.41266543385127097,0.5804386598751218,0.20925737374401715,0.5866583755912487,0.36583026372954297,0.4525199863187529,0.33336911820758325,0.9999999999999998,0.5551867727941014,0.2111130173598733,0.8168872147523545,0.12438731372802835,0.20143745072097502,0.22035232130147156,0.7915350718125859,0.43702915082647975,0.377481555752348,0.5372755174207964,0.610019808808273,0.5373513082141688,0.0038565369794582288,0.7866817782068205,0.5634147403046947,0.38645440079747073
PD032,0.7633386329937828,0.2419562549826363,0.7028272216480944,0.6557627870333591,0.6769419809993825,0.6094018152706715,0.7442299374507992,0.707207588199979,0.4901784736244333,0.8839298325403302,0.3470673213368764,0.8483120921745964,0.5806738688344573,0.6888174773207292,0.8349800894317984,0.275827703936738,0.6962990877732189,0.48658543981627234,0.566725594644176,0.1630224176006729,0.14676848828990136,0.5551867727941014,1.0000000000000009,0.6115433398702096,0.6322995715107285,0.18146919948512386,0.8066668547474277,0.4084154774395662,0.6167463205460687,0.7370940681824307,0.8268721731537607,0.7692494654229856,0.8633010861323538,0.32664271308877946,0.17991860270001553,0.43916096715619385,0.3139444467395689,0.39977204217477047
PI-10,0.6006680600910901,-0.09968337900913433,0.4482183941387279,0.5794911321692784,0.7752427540686627,0.5070574782687098,0.7691015667562127,0.7773852929665648,0.37461547336196893,0.6022712490671998,-0.14523273996133443,0.5223376306309174,0.30219903157847766,0.7680611458187089,0.6473532186528521,0.10853161017949489,0.6450693922112573,0.06477330436849182,0.2935846377708004,-0.1317249163499357,-0.11461697967582285,0.2111130173598733,0.6115433398702096,0.9999999999999991,0.22752596319076435,-0.007586876413633745,0.6441579851928525,0.38886109432075044,0.20809137913096826,0.6745715178830761,0.5284519249654849,0.8165308051579234,0.5001538807658865,-0.12509833954318597,0.23230117107022097,-0.011711296702141667,0.27564670135956265,0.1382416182439603
Pacli,0.6093864235924369,0.6723952877962798,0.5886253925658741,0.5750549837467214,0.576213562231658,0.8107001963512763,0.6237607755183592,0.4949385464473479,0.7573045664483425,0.5487141975848016,0.6066686930105989,0.5590341102698493,0.6552450564744967,0.5679853357529328,0.4504291702950244,0.6600300541633788,0.3336354944693515,0.7670058439177222,0.6243317732958332,0.6177570258179127,0.41540534875746127,0.8168872147523545,0.6322995715107285,0.22752596319076435,1.0000000000000013,0.4323844433734976,0.3207507021873133,0.517628674657048,0.7575560484183372,0.4393419355991776,0.5948258981565707,0.5665385257937715,0.6991102624241622,0.6959075670943812,0.23836741334414746,0.7605829284812444,0.49421437740069574,0.7289019211051762
Palbo,0.27188544735867076,0.7773908044453839,0.36089478935351543,0.38989163419207934,-0.17192366057707031,0.36384917056312194,0.19385438762841237,-0.02406436619623225,0.5727820878105385,0.16569447908377885,0.43316842542395584,0.035661596734364184,0.657879694584222,0.27624169433571,0.19652685552285748,0.541705955709171,0.2132581483839726,0.7521999646549022,-0.18881445487470708,0.7590652887385634,0.5740619055876353,0.12438731372802835,0.18146919948512386,-0.007586876413633745,0.4323844433734976,1.0,0.4094822586011718,0.5653277275461486,0.6097742689233112,0.22051981353359965,0.5512877412259249,0.02794143876271034,-0.04954403234372048,0.7021684944633231,0.5620858108390698,0.34246831859225907,0.5543511178986716,0.897690735673794
Regor,0.8094655766332861,0.3100275399172748,0.6401642810520518,0.7734384919784486,0.4819630153702198,0.4290512791446853,0.737292910862727,0.5907380130782405,0.4707712109155897,0.7115905245257093,0.04003620101814382,0.562705628688067,0.5909548976363977,0.8246237567511462,0.7793011237403416,0.21747971641359312,0.7452855296088522,0.4577107340231341,0.2852503669049804,0.18170426140389456,0.038232228314623834,0.20143745072097502,0.8066668547474277,0.6441579851928525,0.3207507021873133,0.4094822586011718,1.0000000000000004,0.5727305830319516,0.29941430543516745,0.7745759592063914,0.7854444947340739,0.7161245840785069,0.5065992355113955,0.24878723225382574,0.5223370488192569,0.08557997197739133,0.47081246360268564,0.5117120187648028
SB505,0.3723174283977869,0.3980161507711189,0.43965989450606746,0.5825305794801617,0.2733182734030304,0.6005352398997266,0.4449618283821779,0.27719809859940847,0.5598833148187221,0.2995731308122094,0.3329984248060901,0.19624603885251757,0.668642085423486,0.5493892684951314,0.4255092451700373,0.4340691393559314,0.41223728853976915,0.6236264014444901,-0.09525247348329034,0.5451863785354932,0.5929245999797795,0.22035232130147156,0.4084154774395662,0.38886109432075044,0.517628674657048,0.5653277275461486,0.5727305830319516,1.0000000000000007,0.3748864644087906,0.48719082797844776,0.6219410776798038,0.4615551414053563,0.29477028953283524,0.5530136226710116,0.6649016124419225,0.2528716427848192,0.6667022436429331,0.6217297638449515
SN-38,0.6928098363503278,0.8312407951418515,0.5983882632116507,0.7347312478559311,0.4165574689617643,0.8345002206315316,0.5990581342186949,0.5708748714130435,0.7882058001506547,0.658226222230557,0.7594469534626085,0.7068956271892288,0.6060419507081136,0.35138494470785264,0.5306683031579609,0.7391334829718019,0.34191393403574105,0.8155409566397452,0.5139987958625396,0.7900886297018118,0.37871607963318304,0.7915350718125859,0.6167463205460687,0.20809137913096826,0.7575560484183372,0.6097742689233112,0.29941430543516745,0.3748864644087906,1.0000000000000004,0.4782092306357614,0.5560691108224982,0.46904980761490234,0.6699892653477041,0.8066771250684078,0.2537246321996874,0.80510655178846,0.8181001032040854,0.6800779495178534
Soraf,0.8671597055266081,0.28500826829310716,0.6954213261406732,0.7247805893304957,0.6395902016989867,0.6163710951183947,0.7467186471347101,0.6673440896726895,0.5753434191509632,0.8125632664463105,0.1893632756691075,0.6396370287760462,0.48632815346373975,0.7643284978070445,0.7498874437871967,0.22292376639187952,0.7630663668866166,0.45902774361973037,0.35940904366753795,0.19149574939641262,0.138767212963709,0.43702915082647975,0.7370940681824307,0.6745715178830761,0.4393419355991776,0.22051981353359965,0.7745759592063914,0.48719082797844776,0.4782092306357614,1.0000000000000002,0.6540325678832389,0.7717347595074898,0.6352672620778482,0.28239373338302665,0.37066980781835074,0.2507823186521217,0.49975992122050833,0.3637899877598757
Tanes,0.6451374343608924,0.4826392046223915,0.614705909938068,0.6823329513303504,0.5612331748393509,0.5810628730825169,0.6638438515191945,0.5666737927714293,0.5153814943549861,0.7631175143263331,0.23446459689763338,0.7911408519531635,0.6964990697009212,0.6360218992536153,0.8127478160503689,0.3093587143235652,0.6221804531586002,0.6023385390532455,0.4940926633045766,0.391940607983555,0.24994033758849984,0.377481555752348,0.8268721731537607,0.5284519249654849,0.5948258981565707,0.5512877412259249,0.7854444947340739,0.6219410776798038,0.5560691108224982,0.6540325678832389,1.0000000000000002,0.7674683109141422,0.791127088293237,0.41000593356738557,0.6664417115592567,0.35201258133747787,0.5194383551740313,0.6364646208343484
Tasel,0.7969995645269226,0.07458695702702434,0.6176834681953046,0.602367165363044,0.7979163376250247,0.6897694890987838,0.8397163013373943,0.8698469465588319,0.519914842609815,0.8327458225636556,0.12953234081426632,0.8266712877113712,0.4071525594703318,0.7808135933477146,0.9012696449575672,0.22782052245252848,0.7421214890495783,0.25463010296666555,0.561367025052032,0.0580038041627954,0.06875691302856389,0.5372755174207964,0.7692494654229856,0.8165308051579234,0.5665385257937715,0.02794143876271034,0.7161245840785069,0.4615551414053563,0.46904980761490234,0.7717347595074898,0.7674683109141422,1.0000000000000016,0.7876845330883038,0.11585943038410032,0.1823811797577871,0.33757477754131504,0.3145033608339733,0.2939570416519709
Trame,0.7300691961018415,0.1691080138680022,0.555236830592766,0.5387155425580509,0.6868729055168613,0.6679167038046185,0.6037142855287256,0.6720952362429097,0.4469607281919089,0.8383326437406549,0.2904194839507545,0.8386161373583139,0.3467117449138701,0.5034018641224478,0.8275876172056655,0.19611242807964682,0.5227068070249057,0.4174906484388112,0.5788925055973486,0.10853172033248508,0.14491033213899593,0.610019808808273,0.8633010861323538,0.5001538807658865,0.6991102624241622,-0.04954403234372048,0.5065992355113955,0.29477028953283524,0.6699892653477041,0.6352672620778482,0.791127088293237,0.7876845330883038,1.0000000000000013,0.24036030213722617,0.07746272275520759,0.5417800396813893,0.3006063953673481,0.29933871599434225
Trifl,0.36097716514492695,0.7943793551012999,0.44777455924207993,0.63043251946258,0.014060388563667769,0.712537081329002,0.28799760715418987,0.011267402778358894,0.6777857381280948,0.18080477389463512,0.80386887109136,0.1820139330245416,0.6220111874829117,0.1440550560908283,0.18258564987272424,0.6676484096089921,0.15814503137412395,0.8623743268165088,0.0064456212775035535,0.8656729293222858,0.7956665216924449,0.5373513082141688,0.32664271308877946,-0.12509833954318597,0.6959075670943812,0.7021684944633231,0.24878723225382574,0.5530136226710116,0.8066771250684078,0.28239373338302665,0.41000593356738557,0.11585943038410032,0.24036030213722617,0.9999999999999998,0.49741350932902895,0.730946709706025,0.6992915752917234,0.7137234578016411
Velip,0.2861873823614967,0.3323609585413036,0.3373331559092425,0.4996666391365844,0.07233812126772358,0.3202961992678701,0.32224260091027956,0.018851489087051407,0.43845230545426095,0.10170672109809809,0.19181981065678883,-0.03694042722768552,0.5678355201767318,0.41159500397605686,0.19567722185970596,0.2894832723634452,0.3740657601288585,0.5140094163984897,-0.21280005873251495,0.46631070425597493,0.5310468626542262,0.0038565369794582288,0.17991860270001553,0.23230117107022097,0.23836741334414746,0.5620858108390698,0.5223370488192569,0.6649016124419225,0.2537246321996874,0.37066980781835074,0.6664417115592567,0.1823811797577871,0.07746272275520759,0.49741350932902895,0.9999999999999989,0.012652641262338256,0.6797623556421273,0.5880359725682202
Vinor,0.6122679849447609,0.8002003326915806,0.4057977835832647,0.6264919764120913,0.291967890332382,0.7605856447258815,0.3964209866216104,0.3608555722624883,0.5969189949291683,0.4624007121283368,0.7946162644066032,0.45992739877745203,0.43392567451015135,0.4042726535338017,0.3258638690499143,0.6374691068572418,0.15351152775963878,0.7360668563868141,0.34968154630204984,0.6486604127535969,0.4282768950968348,0.7866817782068205,0.43916096715619385,-0.011711296702141667,0.7605829284812444,0.34246831859225907,0.08557997197739133,0.2528716427848192,0.80510655178846,0.2507823186521217,0.35201258133747787,0.33757477754131504,0.5417800396813893,0.730946709706025,0.012652641262338256,1.0000000000000004,0.5660882104428901,0.6269426919730233
Vorin,0.544296086712285,0.6858334721836157,0.5177168346267988,0.6677844078691257,0.33122779539473407,0.6160407734703263,0.30115982147333864,0.19758836833340512,0.754068711403624,0.3172072162451946,0.6456048830841077,0.25671125133015554,0.5183083692992443,0.47612893768356696,0.2780004645064268,0.5632384938023332,0.4521682404457658,0.6387627700963466,0.0012939828597920552,0.6964588547218282,0.6304162587617741,0.5634147403046947,0.3139444467395689,0.27564670135956265,0.49421437740069574,0.5543511178986716,0.47081246360268564,0.6667022436429331,0.8181001032040854,0.49975992122050833,0.5194383551740313,0.3145033608339733,0.3006063953673481,0.6992915752917234,0.6797623556421273,0.5660882104428901,1.0000000000000009,0.6393779754221116
