Metadata_pert_name,corr,Metadata_name,Metadata_conc_step,cell_line,kind
Velip_4.0,0.22145216100721932,Velip,4.0,HT29,replicate
Vemur_4.0,0.39973786501166525,Vemur,4.0,HT29,replicate
abema_4.0,0.39944667122722366,abema,4.0,HT29,replicate
,-0.04771461475650862,,1.0,HCT116,null
,-0.01609486158682807,,1.0,HCT116,null
,0.05594618858464336,,1.0,HCT116,null
,0.1517270348662533,,1.0,HCT116,null
,-0.034538449909528424,,1.0,HCT116,null
,-0.007922763181230964,,1.0,HCT116,null
,0.011680495267824574,,1.0,HCT116,null
,0.02244354992757612,,1.0,HCT116,null
,-0.008522963512937569,,1.0,HCT116,null
,-0.1179537300304297,,1.0,HCT116,null
,0.06279644487457994,,1.0,HCT116,null
,0.110379289552307,,1.0,HCT116,null
,-0.03303445062908304,,1.0,HCT116,null
,0.012111671563636656,,1.0,HCT116,null
,-0.057918364757694844,,1.0,HCT116,null
,-0.04547048114660151,,1.0,HCT116,null
,-0.09861162936731152,,1.0,HCT116,null
,0.13653106795940362,,1.0,HCT116,null
,0.05105944153939511,,1.0,HCT116,null
,-0.0264212262240369,,1.0,HCT116,null
,0.05913545670708219,,1.0,HCT116,null
,0.08111044419647327,,1.0,HCT116,null
,0.039736840131933945,,1.0,HCT116,null
,0.2070284337159552,,1.0,HCT116,null
,0.16112168434602045,,1.0,HCT116,null
,-0.01335110782971784,,1.0,HCT116,null
,0.078253151035605,,1.0,HCT116,null
,0.10129282242925639,,1.0,HCT116,null
,0.01585397141797953,,1.0,HCT116,null
,0.004403829754476335,,1.0,HCT116,null
,-0.00378497372943581,,1.0,HCT116,null
,0.023167208216186605,,1.0,HCT116,null
,-0.08271227678067601,,1.0,HCT116,null
,0.018530125503110895,,1.0,HCT116,null
,-0.0908606865192649,,1.0,HCT116,null
,0.1879617504452249,,1.0,HCT116,null
,0.10136434927613731,,1.0,HCT116,null
,-0.07117820714964866,,1.0,HCT116,null
,-0.018587195595788232,,1.0,HCT116,null
,0.04425469484528993,,1.0,HCT116,null
,0.015951237554469047,,1.0,HCT116,null
,0.14387980004495357,,1.0,HCT116,null
,0.09037336599726248,,1.0,HCT116,null
,0.12886773312808067,,1.0,HCT116,null
,0.261317437964654,,1.0,HCT116,null
,-0.06381047702162958,,1.0,HCT116,null
,0.12536067325985994,,1.0,HCT116,null
,0.14134988812631294,,1.0,HCT116,null
,-0.09429367116841646,,1.0,HCT116,null
,0.15198656672024782,,1.0,HCT116,null
,-0.13563782786541645,,1.0,HCT116,null
,0.04515560020797832,,1.0,HCT116,null
,-0.03588715830268127,,1.0,HCT116,null
,-0.002411723595620239,,1.0,HCT116,null
,0.11355481268434559,,1.0,HCT116,null
,0.09123326689341094,,1.0,HCT116,null
,0.13559652826861204,,1.0,HCT116,null
,0.18740000834087117,,1.0,HCT116,null
,0.068611823541409,,1.0,HCT116,null
,0.18827845224618547,,1.0,HCT116,null
,-0.0005062693754641343,,1.0,HCT116,null
,-0.08954771530821976,,1.0,HCT116,null
,0.05460352821434856,,1.0,HCT116,null
,-0.04851059221270069,,1.0,HCT116,null
,-0.11946232158253009,,1.0,HCT116,null
,0.23408458788081815,,1.0,HCT116,null
,-0.0346626794303883,,1.0,HCT116,null
,0.04398001619290742,,1.0,HCT116,null
,-0.02000574678020152,,1.0,HCT116,null
,-0.028712257299490042,,1.0,HCT116,null
,-0.04852158257353503,,1.0,HCT116,null
,0.11962498646730192,,1.0,HCT116,null
,-0.08819140264170447,,1.0,HCT116,null
,-0.08524484073456809,,1.0,HCT116,null
,-0.023775990947948574,,1.0,HCT116,null
,0.02448267431490498,,1.0,HCT116,null
,0.11233282431316824,,1.0,HCT116,null
,0.13182116513821956,,1.0,HCT116,null
,0.08994517168546676,,1.0,HCT116,null
,0.09303926606017299,,1.0,HCT116,null
,0.1724473233581603,,1.0,HCT116,null
,0.17796736525479653,,1.0,HCT116,null
,0.0038930947538769554,,1.0,HCT116,null
,0.0018411662952898342,,1.0,HCT116,null
,0.0644523275385324,,1.0,HCT116,null
,0.08971576679124658,,1.0,HCT116,null
,0.33524665311190105,,1.0,HCT116,null
,-0.0787612748314642,,1.0,HCT116,null
,0.09622662036500498,,1.0,HCT116,null
,0.14303384485565782,,1.0,HCT116,null
,0.339934695004664,,1.0,HCT116,null
,-0.02667136429428932,,1.0,HCT116,null
,0.003949870027679509,,1.0,HCT116,null
,0.18122992934786952,,1.0,HCT116,null
,-0.0021311275804152038,,1.0,HCT116,null
,0.020915363735120873,,1.0,HCT116,null
,-0.0898583549591773,,1.0,HCT116,null
,-0.026107919569737157,,1.0,HCT116,null
,0.017544839585742267,,1.0,HCT116,null
,0.021003596546535008,,1.0,HCT116,null
,-0.09019251836569492,,1.0,HCT116,null
,0.07291769419941307,,1.0,HCT116,null
,-0.02683185888000525,,1.0,HCT116,null
,-0.0804550124345565,,1.0,HCT116,null
,0.17321925726184795,,1.0,HCT116,null
,-0.018702950667907364,,1.0,HCT116,null
,0.22566935445601433,,1.0,HCT116,null
,0.23183826827838927,,1.0,HCT116,null
,-0.0034047709986478733,,1.0,HCT116,null
,-0.041236122919780106,,1.0,HCT116,null
,0.06541243595578586,,1.0,HCT116,null
,-0.05772152497884599,,1.0,HCT116,null
,0.06319673544224065,,1.0,HCT116,null
,0.08235903404791789,,1.0,HCT116,null
,0.14789881081457637,,1.0,HCT116,null
,-0.05677804600391553,,1.0,HCT116,null
,0.10563380783045699,,1.0,HCT116,null
,0.050695868225606504,,1.0,HCT116,null
,-0.027590872122606823,,1.0,HCT116,null
,-0.13702821991573794,,1.0,HCT116,null
,0.048638771195860214,,1.0,HCT116,null
,0.025631302267161912,,1.0,HCT116,null
,0.06719425486040587,,1.0,HCT116,null
,0.017044998035576728,,1.0,HCT116,null
,0.02792750171159395,,1.0,HCT116,null
,-0.006924088267742792,,1.0,HCT116,null
,-0.06958166395864679,,1.0,HCT116,null
,0.16512108858892832,,1.0,HCT116,null
,-0.05251045800404652,,1.0,HCT116,null
,-0.06777859199407273,,1.0,HCT116,null
,-0.0015526830475483988,,1.0,HCT116,null
,-0.03463099185233865,,1.0,HCT116,null
,-0.033189019531118386,,1.0,HCT116,null
,0.10342243587351393,,1.0,HCT116,null
,0.0023500838146618616,,1.0,HCT116,null
,-0.06927645185308998,,1.0,HCT116,null
,-0.05377302427481077,,1.0,HCT116,null
,-0.006626060890564468,,1.0,HCT116,null
,-0.05821935864284963,,1.0,HCT116,null
,0.19433143908534883,,1.0,HCT116,null
,0.20506494453792273,,1.0,HCT116,null
,-0.0923449287393539,,1.0,HCT116,null
,0.10720522145213791,,1.0,HCT116,null
,0.11798730269361031,,1.0,HCT116,null
,0.013457886670172184,,1.0,HCT116,null
,-0.006783646731452453,,1.0,HCT116,null
,0.1495390807510098,,1.0,HCT116,null
,0.19642549945266163,,1.0,HCT116,null
,0.09561467769600487,,1.0,HCT116,null
,0.03646323207869567,,1.0,HCT116,null
,0.02564699835023045,,1.0,HCT116,null
,0.12520595723021602,,1.0,HCT116,null
,0.025347447582965338,,1.0,HCT116,null
,-0.08701527607374338,,1.0,HCT116,null
,0.03147950746804522,,1.0,HCT116,null
,0.03965328279738985,,1.0,HCT116,null
,0.0734735471861259,,1.0,HCT116,null
,0.051103687901784,,1.0,HCT116,null
,0.002186987458764604,,1.0,HCT116,null
,0.024957586296104076,,1.0,HCT116,null
,0.17981086612803915,,1.0,HCT116,null
,0.19261467020778839,,1.0,HCT116,null
,0.06027339864968416,,1.0,HCT116,null
,0.12646865217867095,,1.0,HCT116,null
,-0.12753819709766304,,1.0,HCT116,null
,0.11129379514768453,,1.0,HCT116,null
,-0.05190670123804164,,1.0,HCT116,null
,-0.10108455500261601,,1.0,HCT116,null
,0.13961173596736653,,1.0,HCT116,null
,0.11408230867966607,,1.0,HCT116,null
,0.22034122038129203,,1.0,HCT116,null
,0.01690955200620576,,1.0,HCT116,null
,-0.003515993059580302,,1.0,HCT116,null
,0.14848703252714762,,1.0,HCT116,null
,0.004584277826733211,,1.0,HCT116,null
,0.02876969829033393,,1.0,HCT116,null
,0.13449901507364814,,1.0,HCT116,null
,-0.00038408576873640195,,1.0,HCT116,null
,0.13895741607201662,,1.0,HCT116,null
,0.007970328792538665,,1.0,HCT116,null
,0.07401098233411176,,1.0,HCT116,null
,-0.037786802612678506,,1.0,HCT116,null
,-0.06472415662106566,,1.0,HCT116,null
,-0.07753020192276597,,1.0,HCT116,null
,0.08287412852258383,,1.0,HCT116,null
,-0.013717605363236119,,1.0,HCT116,null
,0.19639807112582425,,1.0,HCT116,null
,-0.09731757031300273,,1.0,HCT116,null
,0.12066723382594598,,1.0,HCT116,null
,-0.05882148613906359,,1.0,HCT116,null
,-0.06331142245762447,,1.0,HCT116,null
,-0.030265240149640077,,1.0,HCT116,null
,0.06685867054216343,,1.0,HCT116,null
,-0.090782314457288,,1.0,HCT116,null
,-0.01254481249461867,,1.0,HCT116,null
,0.002004023795624119,,1.0,HCT116,null
,-0.059052570388593774,,1.0,HCT116,null
,-0.0008428115842649573,,1.0,HCT116,null
,0.00032125399803244973,,1.0,HCT116,null
,0.30689097003286225,,1.0,HCT116,null
,0.013131368816447482,,1.0,HCT116,null
,-0.03560744856171535,,1.0,HCT116,null
,0.02891869252975108,,1.0,HCT116,null
,0.008337156334139761,,1.0,HCT116,null
,0.0969337382975335,,1.0,HCT116,null
,-0.04950599099831014,,1.0,HCT116,null
,0.0009442718706870815,,1.0,HCT116,null
,-0.04544203262964097,,1.0,HCT116,null
,-0.02794951532810784,,2.0,HCT116,null
,-0.0781147758089786,,2.0,HCT116,null
,0.35522596964025954,,2.0,HCT116,null
,0.02090671371866161,,2.0,HCT116,null
,-0.044608047548967425,,2.0,HCT116,null
,0.14025709957821353,,2.0,HCT116,null
,0.32452193340904917,,2.0,HCT116,null
,0.18892461820987866,,2.0,HCT116,null
,-0.02112020871878493,,2.0,HCT116,null
,-0.025984052311544326,,2.0,HCT116,null
,0.1189041583852069,,2.0,HCT116,null
,0.004540592170308694,,2.0,HCT116,null
,0.16933255340289227,,2.0,HCT116,null
,0.1548926650634779,,2.0,HCT116,null
,0.2281597392778208,,2.0,HCT116,null
,-0.06924946834784457,,2.0,HCT116,null
,0.06619590295107224,,2.0,HCT116,null
,0.07051052566179727,,2.0,HCT116,null
,-0.06904249161826809,,2.0,HCT116,null
,0.015015827295639465,,2.0,HCT116,null
,0.05571496363203924,,2.0,HCT116,null
,0.20643917322563582,,2.0,HCT116,null
,0.005249798751913825,,2.0,HCT116,null
,-0.057603306508236786,,2.0,HCT116,null
,0.08084219317812202,,2.0,HCT116,null
,0.6045505504676405,,2.0,HCT116,null
,0.15048322383914337,,2.0,HCT116,null
,-0.06375308232528813,,2.0,HCT116,null
,-0.010983752658907978,,2.0,HCT116,null
,-0.04719222900514386,,2.0,HCT116,null
,0.1065591710393111,,2.0,HCT116,null
,0.2344013532470346,,2.0,HCT116,null
,-0.07447802459739575,,2.0,HCT116,null
,0.0163159849973179,,2.0,HCT116,null
,0.06051972623477775,,2.0,HCT116,null
,0.08078869561539857,,2.0,HCT116,null
,0.11313230968507897,,2.0,HCT116,null
,-0.012402780627035792,,2.0,HCT116,null
,0.0682846276381416,,2.0,HCT116,null
,0.17629423706812636,,2.0,HCT116,null
,0.17159317019314915,,2.0,HCT116,null
,-0.08833420393257423,,2.0,HCT116,null
,0.511878345476091,,2.0,HCT116,null
,0.07251567017390655,,2.0,HCT116,null
,0.4461390220772944,,2.0,HCT116,null
,0.22918425249161117,,2.0,HCT116,null
,0.19553109110675312,,2.0,HCT116,null
,-0.0777497156735801,,2.0,HCT116,null
,0.29031825042280845,,2.0,HCT116,null
,0.13793590190780475,,2.0,HCT116,null
,0.17141704188624793,,2.0,HCT116,null
,0.10522360381693527,,2.0,HCT116,null
,-0.13142351014039544,,2.0,HCT116,null
,-0.01559865173987227,,2.0,HCT116,null
,0.26715194223483074,,2.0,HCT116,null
,-0.15348925601020746,,2.0,HCT116,null
,0.012714788756504058,,2.0,HCT116,null
,0.01729777845959972,,2.0,HCT116,null
,0.1027034288014102,,2.0,HCT116,null
,-0.04121556459950545,,2.0,HCT116,null
,0.3112401958864972,,2.0,HCT116,null
,0.20589907271224742,,2.0,HCT116,null
,-0.059120678715278444,,2.0,HCT116,null
,0.0627989439458082,,2.0,HCT116,null
,0.17579936878002245,,2.0,HCT116,null
,0.019898805895400228,,2.0,HCT116,null
,0.21745006633628833,,2.0,HCT116,null
,-0.0674084004965106,,2.0,HCT116,null
,0.07302127354535186,,2.0,HCT116,null
,-0.08557159789104889,,2.0,HCT116,null
,-0.01433873334611097,,2.0,HCT116,null
,0.0009389803259486629,,2.0,HCT116,null
,0.02809017137824106,,2.0,HCT116,null
,-0.021759796353328375,,2.0,HCT116,null
,0.1019550328040785,,2.0,HCT116,null
,0.26061212398819894,,2.0,HCT116,null
,0.12913530441885693,,2.0,HCT116,null
,-0.011993804631735092,,2.0,HCT116,null
,0.25884698200094913,,2.0,HCT116,null
,-0.07194254873882497,,2.0,HCT116,null
,0.2532200726440232,,2.0,HCT116,null
,0.15909220309633204,,2.0,HCT116,null
,-0.02292525446610502,,2.0,HCT116,null
,0.057497407337164526,,2.0,HCT116,null
,-0.03717324423151817,,2.0,HCT116,null
,0.037049707721682826,,2.0,HCT116,null
,-0.06300039347282298,,2.0,HCT116,null
,0.09469068641541109,,2.0,HCT116,null
,0.4517544748097805,,2.0,HCT116,null
,0.024330543131159173,,2.0,HCT116,null
,-0.08048054608370281,,2.0,HCT116,null
,0.10046327114207168,,2.0,HCT116,null
,-0.1076421404980946,,2.0,HCT116,null
,-0.01263161333487818,,2.0,HCT116,null
,0.09116636190025341,,2.0,HCT116,null
,-0.05397318727833985,,2.0,HCT116,null
,0.1594240945576426,,2.0,HCT116,null
,-0.015900157814710696,,2.0,HCT116,null
,-0.07551056679558617,,2.0,HCT116,null
,0.17295237347553594,,2.0,HCT116,null
,0.04746681655074811,,2.0,HCT116,null
,0.02540795576986185,,2.0,HCT116,null
,0.18248810220942793,,2.0,HCT116,null
,0.07099350367346359,,2.0,HCT116,null
,0.00458454594568761,,2.0,HCT116,null
,0.12875637483577312,,2.0,HCT116,null
,0.08980810636850475,,2.0,HCT116,null
,-0.08613408318178552,,2.0,HCT116,null
,0.09120764474141144,,2.0,HCT116,null
,0.014962491905357284,,2.0,HCT116,null
,0.0003060121784672701,,2.0,HCT116,null
,0.028423019158535824,,2.0,HCT116,null
,0.7311531321235907,,2.0,HCT116,null
,0.31229743539113436,,2.0,HCT116,null
,0.1128341131149737,,2.0,HCT116,null
,0.07510892611633409,,2.0,HCT116,null
,0.07494576256972019,,2.0,HCT116,null
,-0.026988758605351926,,2.0,HCT116,null
,0.1645887084351625,,2.0,HCT116,null
,0.05122447406185185,,2.0,HCT116,null
,0.04257545677309367,,2.0,HCT116,null
,0.01671784397242021,,2.0,HCT116,null
,0.05099467138305819,,2.0,HCT116,null
,0.031246353592511027,,2.0,HCT116,null
,0.03201101481612878,,2.0,HCT116,null
,-0.08664053068630276,,2.0,HCT116,null
,0.2963028195376911,,2.0,HCT116,null
,-0.058813497145003765,,2.0,HCT116,null
,0.0653834911430792,,2.0,HCT116,null
,-0.13205565365557306,,2.0,HCT116,null
,0.014592846033796233,,2.0,HCT116,null
,0.09933861232165646,,2.0,HCT116,null
,0.016786849522659346,,2.0,HCT116,null
,0.17649047566837983,,2.0,HCT116,null
,0.2265268278556522,,2.0,HCT116,null
,0.08986885378636367,,2.0,HCT116,null
,0.09342651311637115,,2.0,HCT116,null
,-0.044686347404362524,,2.0,HCT116,null
,0.05010116111052222,,2.0,HCT116,null
,-0.014223683196258812,,2.0,HCT116,null
,0.13045049493890232,,2.0,HCT116,null
,-0.04948612272048949,,2.0,HCT116,null
,-0.012846115114544199,,2.0,HCT116,null
,0.19836359174908794,,2.0,HCT116,null
,-0.06508032716346564,,2.0,HCT116,null
,0.03678822362810692,,2.0,HCT116,null
,0.20302793264390423,,2.0,HCT116,null
,0.3244441024327185,,2.0,HCT116,null
,0.025521237313930484,,2.0,HCT116,null
,0.19747666016683701,,2.0,HCT116,null
,0.1124951004948408,,2.0,HCT116,null
,0.02116460015150244,,2.0,HCT116,null
,0.18532656963894156,,2.0,HCT116,null
,0.01329509841537107,,2.0,HCT116,null
,0.19945249015819602,,2.0,HCT116,null
,0.25808603059464047,,2.0,HCT116,null
,-0.015292193666045164,,2.0,HCT116,null
,0.057614412395733956,,2.0,HCT116,null
,0.07409976234372759,,2.0,HCT116,null
,-0.10621054456338652,,2.0,HCT116,null
,0.041202735326948,,2.0,HCT116,null
,0.1373286493312349,,2.0,HCT116,null
,0.10590239741769067,,2.0,HCT116,null
,-0.025041656438547867,,2.0,HCT116,null
,0.080277763087981,,2.0,HCT116,null
,0.05541323924748868,,2.0,HCT116,null
,0.01664319227674923,,2.0,HCT116,null
,0.10255185813845553,,2.0,HCT116,null
,-0.005536937025566488,,2.0,HCT116,null
,0.11044728036655703,,2.0,HCT116,null
,-0.10933116662881252,,2.0,HCT116,null
,0.12218488809232765,,2.0,HCT116,null
,0.005400865859247372,,2.0,HCT116,null
,-0.05155638816542773,,2.0,HCT116,null
,-0.07124090629550024,,2.0,HCT116,null
,0.04203741363662544,,2.0,HCT116,null
,-0.020784744950660485,,2.0,HCT116,null
,0.3573964153476945,,2.0,HCT116,null
,0.07517158103183687,,2.0,HCT116,null
,0.17902475560361508,,2.0,HCT116,null
,0.3816024701149542,,2.0,HCT116,null
,-0.025275639260711205,,2.0,HCT116,null
,0.020863513458503593,,2.0,HCT116,null
,-0.03454338213891614,,2.0,HCT116,null
,0.2894747773965059,,2.0,HCT116,null
,0.03499370381588093,,2.0,HCT116,null
,0.0022149556864932054,,2.0,HCT116,null
,0.12031709144330993,,2.0,HCT116,null
,-0.1358503973822454,,2.0,HCT116,null
,0.07295819634924294,,2.0,HCT116,null
,0.11470492361584536,,2.0,HCT116,null
,-0.0008200407922317968,,2.0,HCT116,null
,0.05162325228687437,,2.0,HCT116,null
,0.34116515955681803,,2.0,HCT116,null
,0.27827041775968386,,2.0,HCT116,null
,-0.004801987117117976,,2.0,HCT116,null
,0.037358640225121226,,2.0,HCT116,null
,0.1614610334028136,,2.0,HCT116,null
,0.15377346306851566,,2.0,HCT116,null
,0.04364501238128088,,2.0,HCT116,null
,0.04266556485050402,,2.0,HCT116,null
,0.2069719267163021,,2.0,HCT116,null
,-0.10833371756405077,,2.0,HCT116,null
,0.11144390327990539,,2.0,HCT116,null
,-0.09781113429330884,,2.0,HCT116,null
,0.04591753813004769,,2.0,HCT116,null
,-0.11682313899188254,,2.0,HCT116,null
,0.05209307768181712,,2.0,HCT116,null
,0.15478897737896508,,3.0,HCT116,null
,0.32731780365368934,,3.0,HCT116,null
,0.2760034749908131,,3.0,HCT116,null
,0.23013983668997706,,3.0,HCT116,null
,0.007867644237525733,,3.0,HCT116,null
,-0.10248823350976052,,3.0,HCT116,null
,-0.06275820789562445,,3.0,HCT116,null
,0.13481981763318562,,3.0,HCT116,null
,-0.02390825618127526,,3.0,HCT116,null
,0.0795239402129809,,3.0,HCT116,null
,0.13277265636179642,,3.0,HCT116,null
,0.07703906073351219,,3.0,HCT116,null
,0.08324758664166801,,3.0,HCT116,null
,0.11604422799091102,,3.0,HCT116,null
,0.01707761188292057,,3.0,HCT116,null
,0.17989598978577137,,3.0,HCT116,null
,-0.038452707158234914,,3.0,HCT116,null
,0.4022406773264261,,3.0,HCT116,null
,-0.011228812939287933,,3.0,HCT116,null
,0.05574176814981757,,3.0,HCT116,null
,0.04398510682447758,,3.0,HCT116,null
,0.22820843987462602,,3.0,HCT116,null
,0.07228414243112909,,3.0,HCT116,null
,0.14467646655480113,,3.0,HCT116,null
,-0.07091627958706288,,3.0,HCT116,null
,-0.027848956015339918,,3.0,HCT116,null
,0.10473826327393956,,3.0,HCT116,null
,0.1418786292480106,,3.0,HCT116,null
,-0.06536840778252873,,3.0,HCT116,null
,0.2980391588179151,,3.0,HCT116,null
,0.024801223108404866,,3.0,HCT116,null
,0.004983056927807296,,3.0,HCT116,null
,0.10186323782222192,,3.0,HCT116,null
,0.027252069860469484,,3.0,HCT116,null
,0.11195316166653381,,3.0,HCT116,null
,0.20971700319945202,,3.0,HCT116,null
,0.020514597015705044,,3.0,HCT116,null
,0.1459389803247595,,3.0,HCT116,null
,-7.524057083765218e-05,,3.0,HCT116,null
,0.09874899052040587,,3.0,HCT116,null
,-0.040559525168509664,,3.0,HCT116,null
,0.12306315505721857,,3.0,HCT116,null
,0.44322293907154875,,3.0,HCT116,null
,0.19802282359845721,,3.0,HCT116,null
,0.18957545256402447,,3.0,HCT116,null
,0.04310987412271644,,3.0,HCT116,null
,0.24659871731241462,,3.0,HCT116,null
,0.2772773512759877,,3.0,HCT116,null
,0.18995704860925988,,3.0,HCT116,null
,0.0028921464149911265,,3.0,HCT116,null
,-0.015800900705159677,,3.0,HCT116,null
,0.45496699674307295,,3.0,HCT116,null
,-0.024744123761043145,,3.0,HCT116,null
,0.048786902291031414,,3.0,HCT116,null
,0.1780798987984848,,3.0,HCT116,null
,0.21425250768553578,,3.0,HCT116,null
,-0.0004557023577638008,,3.0,HCT116,null
,0.12886519607313085,,3.0,HCT116,null
,-0.008360865695488684,,3.0,HCT116,null
,-0.014918983036850778,,3.0,HCT116,null
,0.20546648834859862,,3.0,HCT116,null
,0.14456630340829468,,3.0,HCT116,null
,0.3069687478147447,,3.0,HCT116,null
,0.5066915136620384,,3.0,HCT116,null
,0.183627224640629,,3.0,HCT116,null
,0.31285633153464026,,3.0,HCT116,null
,0.1706509628053068,,3.0,HCT116,null
,0.022872348721465922,,3.0,HCT116,null
,-0.01391770675913298,,3.0,HCT116,null
,0.03623499098349133,,3.0,HCT116,null
,-0.10429718966837531,,3.0,HCT116,null
,0.33733540666317574,,3.0,HCT116,null
,0.39916120499244845,,3.0,HCT116,null
,0.013247602608006523,,3.0,HCT116,null
,0.2045811974995892,,3.0,HCT116,null
,0.2384877946522117,,3.0,HCT116,null
,0.5069037749343908,,3.0,HCT116,null
,0.1573093640426979,,3.0,HCT116,null
,0.22859907090079895,,3.0,HCT116,null
,0.3352840908630268,,3.0,HCT116,null
,0.018369978931362333,,3.0,HCT116,null
,0.028943743210351845,,3.0,HCT116,null
,-0.1279542709525533,,3.0,HCT116,null
,0.2514463835277484,,3.0,HCT116,null
,0.03747026847503939,,3.0,HCT116,null
,0.21084725695792753,,3.0,HCT116,null
,0.09408333415861889,,3.0,HCT116,null
,0.14956344007828815,,3.0,HCT116,null
,-0.001041729285066734,,3.0,HCT116,null
,0.23835601214815305,,3.0,HCT116,null
,-0.05094051796838766,,3.0,HCT116,null
,0.21221689732410007,,3.0,HCT116,null
,0.21359917086849406,,3.0,HCT116,null
,0.12109596764946506,,3.0,HCT116,null
,0.3038173454731496,,3.0,HCT116,null
,0.042701731039642844,,3.0,HCT116,null
,0.06585562133769288,,3.0,HCT116,null
,0.06803911696626376,,3.0,HCT116,null
,0.07452150240952096,,3.0,HCT116,null
,0.048905771514909616,,3.0,HCT116,null
,0.1247351978121499,,3.0,HCT116,null
,0.03671283073912822,,3.0,HCT116,null
,-0.010828572723798027,,3.0,HCT116,null
,0.03237743527640993,,3.0,HCT116,null
,-0.08597077731047914,,3.0,HCT116,null
,-0.0819587415535906,,3.0,HCT116,null
,0.2856799089826816,,3.0,HCT116,null
,-0.049372153528266585,,3.0,HCT116,null
,-0.07187067203276315,,3.0,HCT116,null
,0.06967133609259558,,3.0,HCT116,null
,0.15189339928407497,,3.0,HCT116,null
,0.293037526981119,,3.0,HCT116,null
,0.21844340986218302,,3.0,HCT116,null
,-0.05991719018619934,,3.0,HCT116,null
,0.3031181977349716,,3.0,HCT116,null
,0.2666787217705832,,3.0,HCT116,null
,0.025527955098459718,,3.0,HCT116,null
,0.013292974518700745,,3.0,HCT116,null
,0.1388865333418448,,3.0,HCT116,null
,0.07928693233307892,,3.0,HCT116,null
,0.18406865633424044,,3.0,HCT116,null
,-0.11031018058572901,,3.0,HCT116,null
,0.39985908988652896,,3.0,HCT116,null
,0.04504857975670726,,3.0,HCT116,null
,0.3148307564851391,,3.0,HCT116,null
,0.14351404223534886,,3.0,HCT116,null
,0.13553158653331004,,3.0,HCT116,null
,0.23166346362344645,,3.0,HCT116,null
,0.297528863157461,,3.0,HCT116,null
,0.01887029878759463,,3.0,HCT116,null
,-0.0446680856542194,,3.0,HCT116,null
,-0.04176672677747556,,3.0,HCT116,null
,0.10267924819114614,,3.0,HCT116,null
,0.28245540044001893,,3.0,HCT116,null
,0.12794208688138767,,3.0,HCT116,null
,0.12624336623241103,,3.0,HCT116,null
,0.10172541122239832,,3.0,HCT116,null
,0.06576406533194382,,3.0,HCT116,null
,0.15570169490523564,,3.0,HCT116,null
,0.06697720981053068,,3.0,HCT116,null
,0.07381547238802152,,3.0,HCT116,null
,0.693631502077004,,3.0,HCT116,null
,0.25480598634265483,,3.0,HCT116,null
,0.051538142849749724,,3.0,HCT116,null
,0.6364047379112135,,3.0,HCT116,null
,0.28564046078973726,,3.0,HCT116,null
,0.03171588028354946,,3.0,HCT116,null
,0.005214998126783832,,3.0,HCT116,null
,0.4104330028320034,,3.0,HCT116,null
,-0.08448815064394469,,3.0,HCT116,null
,0.08167170799576955,,3.0,HCT116,null
,0.17796513603958022,,3.0,HCT116,null
,0.3545187808453921,,3.0,HCT116,null
,0.07993638980586694,,3.0,HCT116,null
,0.2129626495612414,,3.0,HCT116,null
,0.1471771331563067,,3.0,HCT116,null
,0.12194390784772946,,3.0,HCT116,null
,0.053407951149343026,,3.0,HCT116,null
,0.07197974906019271,,3.0,HCT116,null
,0.6804533656235281,,3.0,HCT116,null
,0.00973843217368488,,3.0,HCT116,null
,0.21555724501710072,,3.0,HCT116,null
,0.018600993469814427,,3.0,HCT116,null
,0.06042974872086832,,3.0,HCT116,null
,0.6299438459595017,,3.0,HCT116,null
,-0.07601896317497439,,3.0,HCT116,null
,0.11350120280069376,,3.0,HCT116,null
,0.10491357498604818,,3.0,HCT116,null
,0.059209986582221444,,3.0,HCT116,null
,0.18676834381505172,,3.0,HCT116,null
,-0.04468685807269341,,3.0,HCT116,null
,-0.08584562654141051,,3.0,HCT116,null
,0.01774056467532279,,3.0,HCT116,null
,-0.03168843458572627,,3.0,HCT116,null
,0.05517764689765731,,3.0,HCT116,null
,0.3116419664474274,,3.0,HCT116,null
,0.22363913587762652,,3.0,HCT116,null
,0.22428204488687484,,3.0,HCT116,null
,-0.016373834485028403,,3.0,HCT116,null
,0.07133108618657003,,3.0,HCT116,null
,0.06179005312184556,,3.0,HCT116,null
,0.03812446077575577,,3.0,HCT116,null
,0.00421393541522436,,3.0,HCT116,null
,0.08764270101679161,,3.0,HCT116,null
,0.6365690414173951,,3.0,HCT116,null
,-0.07561653734796778,,3.0,HCT116,null
,0.401980275696418,,3.0,HCT116,null
,0.1313987829010555,,3.0,HCT116,null
,0.18721897340310154,,3.0,HCT116,null
,0.11046122816281187,,3.0,HCT116,null
,0.20077833796232186,,3.0,HCT116,null
,0.0828844551792157,,3.0,HCT116,null
,-0.09310020987962908,,3.0,HCT116,null
,-0.05220852258685208,,3.0,HCT116,null
,-0.07444386985585996,,3.0,HCT116,null
,0.4146596759590136,,3.0,HCT116,null
,-0.010516221707552674,,3.0,HCT116,null
,0.16758440511605055,,3.0,HCT116,null
,0.31156423664797234,,3.0,HCT116,null
,0.24474300522354941,,3.0,HCT116,null
,0.03434607232948359,,3.0,HCT116,null
,0.02546721591049199,,3.0,HCT116,null
,0.3098196743320148,,3.0,HCT116,null
,-0.0016155830460821263,,3.0,HCT116,null
,0.031898072423026565,,3.0,HCT116,null
