,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
114,AZD77,Gemci,0.3455836362521058,"('AZD77', 'Gemci')",True,0.6917894018625406,0.34620576561043476,0.6917894018625406,False
115,AZD77,MK-22,0.46206380283720805,"('AZD77', 'MK-22')",True,0.3516433120776771,-0.11042049075953098,0.46206380283720805,False
116,AZD77,Nutli,0.34698363996296744,"('AZD77', 'Nutli')",True,0.4934854035268563,0.1465017635638889,0.4934854035268563,False
117,AZD77,Olapa,0.28169746456751066,"('AZD77', 'Olapa')",True,0.18718622481188107,-0.09451123975562958,0.28169746456751066,False
118,AZD77,Oxali,0.49708062610266907,"('AZD77', 'Oxali')",True,0.5701987257122799,0.07311809960961085,0.5701987257122799,False
119,AZD77,PD032,0.7059467394364085,"('AZD77', 'PD032')",True,0.6557627870333592,-0.05018395240304929,0.7059467394364085,False
120,AZD77,PI-10,0.8404766333036153,"('AZD77', 'PI-10')",True,0.5794911321692788,-0.2609855011343365,0.8404766333036153,False
121,AZD77,Pacli,0.8500804185946004,"('AZD77', 'Pacli')",True,0.5750549837467206,-0.2750254348478798,0.8500804185946004,False
122,AZD77,Palbo,0.5204741140735736,"('AZD77', 'Palbo')",True,0.3898916341920798,-0.1305824798814938,0.5204741140735736,False
123,AZD77,Regor,0.66298487397443,"('AZD77', 'Regor')",True,0.7734384919784496,0.11045361800401965,0.7734384919784496,False
124,AZD77,SB505,0.6595899134437357,"('AZD77', 'SB505')",True,0.582530579480162,-0.07705933396357378,0.6595899134437357,False
125,AZD77,SN-38,0.7219261657117757,"('AZD77', 'SN-38')",True,0.7347312478559307,0.012805082144154989,0.7347312478559307,False
126,AZD77,Soraf,0.5903631373537255,"('AZD77', 'Soraf')",True,0.7247805893304959,0.13441745197677046,0.7247805893304959,False
127,AZD77,Tanes,0.6780158796525101,"('AZD77', 'Tanes')",True,0.6823329513303509,0.004317071677840789,0.6823329513303509,False
128,AZD77,Tasel,0.9298580287219291,"('AZD77', 'Tasel')",True,0.602367165363044,-0.3274908633588851,0.9298580287219291,False
129,AZD77,Trame,0.723539177368506,"('AZD77', 'Trame')",True,0.5387155425580505,-0.1848236348104555,0.723539177368506,False
130,AZD77,Trifl,0.2519797465135227,"('AZD77', 'Trifl')",True,0.6304325194625794,0.3784527729490567,0.6304325194625794,True
131,AZD77,Vinor,0.8271082859985746,"('AZD77', 'Vinor')",True,0.6264919764120908,-0.2006163095864838,0.8271082859985746,False
