drug_a,drug_b,s2,s3,cls_a,cls_b,pair_class
BMS-754807,Taselisib (GDC 0032),0.5730265869455484,0.0227289057671828,Other,Other,Other
BMS-754807,Temozolomide,0.2423504556229557,-0.1530629985191071,Other,Other,Other
BMS-754807,Trametinib (GSK1120212),0.3981579071088958,0.052300752826002,Other,MAPK inhibitor,Other
BMS-754807,Triciribine,0.2203897025586292,0.4986081812191726,Other,Other,Other
BMS-754807,Trifluridine,0.2763309848438189,0.6724250895242009,Other,Antimetabolite,Other
BMS-754807,Veliparib (ABT-888),0.2581513514399811,0.4162228410355931,Other,PARP inhibitor,Other
BMS-754807,"Vemurafenib (PLX4032, RG7204)",0.5116567966577897,-0.1401142794236244,Other,MAPK inhibitor,Other
BMS-754807,Vinorelbine Tartrate,0.5762234650664196,0.451198279933186,Other,Other,Other
BMS-754807,"Vorinostat (SAHA, MK0683)",0.2927438864109223,0.7196082269506591,Other,Other,Other
BMS-754807,abemaciclib (LY2835219),0.3370007080174387,0.559932546911009,Other,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Crizotinib (PF-02341066),0.1717182937616949,0.3118691731981097,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)","Fluorouracil (5-Fluoracil, 5-FU)",-0.2399110065675158,0.0966954385656651,MAPK inhibitor,Antimetabolite,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Gefitinib (ZD1839),0.5912195571706677,0.4680032773903294,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Gemcitabine,-0.1209694003579133,0.1860460080916452,MAPK inhibitor,Antimetabolite,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",LGK-974,-0.0632049814568222,0.0147747469585462,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Linsitinib (OSI-906),0.1566172434375108,0.4561552371278669,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",MK-2206 2HCl,0.4151678116894952,0.5693423770580645,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Miglitol,0.0183368620734127,0.0217281601803618,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Navitoclax (ABT-263),0.3879149610639886,0.3944262825176,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Nutlin-3,0.1002723149370754,0.0144402933178039,MAPK inhibitor,MDM2 inhibitor,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)","Olaparib (AZD2281, Ku-0059436)",-0.1428526409550851,-0.091970162245608,MAPK inhibitor,PARP inhibitor,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Oxaliplatin,0.176096232774752,0.4648754635535839,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",PI-103,0.6350695843696013,0.4772448322552881,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Paclitaxel,0.3831345833974765,0.3926849114826968,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Palbociclib (PD-0332991) HCl,0.1435683872798328,-0.1005312568717558,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Phenformin HCl,-0.0404566682460526,0.1219559624456388,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Rabusertib (LY2603618),0.1866672691470713,0.2210486395532621,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Regorafenib (BAY 73-4506),0.9018490745467422,0.3824341944395378,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Ruxolitinib (INCB018424),0.2176322696286669,-0.1232790741212477,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",SB216763,0.6000103610813091,0.268024402448848,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",SB505124,0.168059593370194,0.1380025119616483,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",SN-38,-0.2413905133760856,0.2548562291580825,MAPK inhibitor,Topo I inhibitor,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Sapitinib (AZD8931),0.5932146966935412,-0.0620831153875324,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Tanespimycin (17-AAG),0.2325188422069742,0.795709366246317,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Taselisib (GDC 0032),0.6159650196732755,0.8329071529084627,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Temozolomide,0.2038354157601067,-0.0818966360930916,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Triciribine,-0.0841740954327118,-0.2318663653269349,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Trifluridine,-0.0893638942568942,0.0901283431519483,MAPK inhibitor,Antimetabolite,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Veliparib (ABT-888),-0.0852575986270212,-0.0496715817460696,MAPK inhibitor,PARP inhibitor,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",Vinorelbine Tartrate,0.2035413182142442,0.3867898304614767,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)","Vorinostat (SAHA, MK0683)",0.3514034168472065,0.2946641523348298,MAPK inhibitor,Other,Other
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",abemaciclib (LY2835219),0.2003423759405101,-0.0949318808558143,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Crizotinib (PF-02341066),0.4969134560929444,0.4612231309404344,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)","Fluorouracil (5-Fluoracil, 5-FU)",0.3142825577008813,0.2664098618794541,MAPK inhibitor,Antimetabolite,Other
"Cobimetinib (GDC-0973, RG7420)",Gefitinib (ZD1839),0.64818274902729,0.5008800686351667,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Gemcitabine,0.3592477220664162,0.2100058679778262,MAPK inhibitor,Antimetabolite,Other
"Cobimetinib (GDC-0973, RG7420)",LGK-974,0.3030079321560244,0.2028889036500755,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Linsitinib (OSI-906),0.0570841354773674,0.6008683668309158,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",MK-2206 2HCl,0.5218038534445466,0.728729681209025,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Miglitol,-0.2089292720367004,-0.3049612349637967,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Navitoclax (ABT-263),0.17629388979538,0.4637995863738669,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Nutlin-3,0.412491391571305,-0.0678908471455006,MAPK inhibitor,MDM2 inhibitor,Other
"Cobimetinib (GDC-0973, RG7420)","Olaparib (AZD2281, Ku-0059436)",0.1546006418330095,-0.3089775879834178,MAPK inhibitor,PARP inhibitor,Other
"Cobimetinib (GDC-0973, RG7420)",Oxaliplatin,0.6159823132037522,0.5455044945586834,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",PI-103,0.3927049399332508,0.5442814525980556,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Paclitaxel,0.5317821634297776,0.5721951803724935,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Palbociclib (PD-0332991) HCl,0.3955328683984533,-0.0259605030346566,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Phenformin HCl,-0.0159025420163188,0.142104223384213,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Rabusertib (LY2603618),0.5836949816125044,0.1371414322663404,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Regorafenib (BAY 73-4506),0.5845374381905947,0.4789116447308366,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Ruxolitinib (INCB018424),0.351405997763265,-0.4266425793971219,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",SB216763,0.3706402102099655,0.0083165674630173,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",SB505124,0.6357664130878452,0.1215620832865402,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",SN-38,0.2469084659891012,0.3049701669202533,MAPK inhibitor,Topo I inhibitor,Other
"Cobimetinib (GDC-0973, RG7420)",Sapitinib (AZD8931),0.1392268389287135,0.0855085841054824,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Tanespimycin (17-AAG),0.4976128956243846,0.7619405012516379,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Taselisib (GDC 0032),0.3237317133251346,0.8273724218662122,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Temozolomide,0.2063742312565113,-0.3434402521836373,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Triciribine,0.0734150972881562,-0.1687250766124873,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",Trifluridine,0.1536259332932388,-0.0478258050141904,MAPK inhibitor,Antimetabolite,Other
"Cobimetinib (GDC-0973, RG7420)",Veliparib (ABT-888),0.0586533713560933,-0.1424218829850356,MAPK inhibitor,PARP inhibitor,Other
"Cobimetinib (GDC-0973, RG7420)",Vinorelbine Tartrate,0.4235825606729729,0.3549545519203131,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)","Vorinostat (SAHA, MK0683)",0.5851438010130253,0.2300957713724941,MAPK inhibitor,Other,Other
"Cobimetinib (GDC-0973, RG7420)",abemaciclib (LY2835219),0.3776500553900765,-0.0007186927417581,MAPK inhibitor,Other,Other
Crizotinib (PF-02341066),Dabrafenib (GSK2118436),0.109641790178215,0.2193030928576258,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),Doramapimod (BIRB 796),-0.044829627121659,-0.1031181596440699,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),Encorafenib (LGX818),0.2875353812580596,0.3653738743852131,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),"Fluorouracil (5-Fluoracil, 5-FU)",0.2922650397161845,0.3637617396506673,Other,Antimetabolite,Other
Crizotinib (PF-02341066),Gefitinib (ZD1839),0.473985320577584,0.6162470497740928,Other,Other,Other
Crizotinib (PF-02341066),Gemcitabine,0.2904211142894552,0.5897774208922816,Other,Antimetabolite,Other
Crizotinib (PF-02341066),LGK-974,0.2138633734921885,0.1680343254050759,Other,Other,Other
Crizotinib (PF-02341066),Linsitinib (OSI-906),-0.188205753263198,0.2630188862876294,Other,Other,Other
Crizotinib (PF-02341066),MK-2206 2HCl,0.4968921337495953,0.4806279999450054,Other,Other,Other
Crizotinib (PF-02341066),Miglitol,-0.0585983821964276,-0.3128168769416416,Other,Other,Other
Crizotinib (PF-02341066),Navitoclax (ABT-263),-0.2853215162353664,0.0570698649828231,Other,Other,Other
Crizotinib (PF-02341066),Nutlin-3,0.5881159594071976,0.3013466836178459,Other,MDM2 inhibitor,Other
Crizotinib (PF-02341066),"Olaparib (AZD2281, Ku-0059436)",0.2671312397817498,0.038771103277695,Other,PARP inhibitor,Other
Crizotinib (PF-02341066),Oxaliplatin,0.501078760996973,0.245292206524491,Other,Other,Other
Crizotinib (PF-02341066),PD0325901,0.3625833521423391,0.6096950663440712,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),PI-103,0.1571055194700837,0.1572609421112734,Other,Other,Other
Crizotinib (PF-02341066),Paclitaxel,0.428093566571292,0.2683488047578902,Other,Other,Other
Crizotinib (PF-02341066),Palbociclib (PD-0332991) HCl,0.3720108070015552,0.4325839466524148,Other,Other,Other
Crizotinib (PF-02341066),Phenformin HCl,0.0738107920694062,0.0841556451874113,Other,Other,Other
Crizotinib (PF-02341066),Rabusertib (LY2603618),0.632703629202714,0.297883859050331,Other,Other,Other
Crizotinib (PF-02341066),Regorafenib (BAY 73-4506),0.16517668980749,0.5037701731148719,Other,Other,Other
Crizotinib (PF-02341066),Ruxolitinib (INCB018424),0.1234372682413856,-0.3137076032219223,Other,Other,Other
Crizotinib (PF-02341066),SB216763,0.4804264601653791,-0.1086262611488584,Other,Other,Other
Crizotinib (PF-02341066),SB505124,0.5069094494797783,0.2800222879623261,Other,Other,Other
Crizotinib (PF-02341066),SN-38,0.3412398871631568,0.5278798657737962,Other,Topo I inhibitor,Other
Crizotinib (PF-02341066),Sapitinib (AZD8931),0.2328146684328737,0.0574742124066104,Other,Other,Other
Crizotinib (PF-02341066),Sorafenib,0.529337827007042,0.4634849025240149,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),Tanespimycin (17-AAG),0.5673070821931755,0.4300081466986462,Other,Other,Other
Crizotinib (PF-02341066),Taselisib (GDC 0032),0.2961054402854994,0.3194021902050529,Other,Other,Other
Crizotinib (PF-02341066),Temozolomide,0.196127122669735,-0.3210588694401887,Other,Other,Other
Crizotinib (PF-02341066),Trametinib (GSK1120212),0.4514772391767648,0.2275091797970494,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),Triciribine,0.2519811474692238,0.2740460210986716,Other,Other,Other
Crizotinib (PF-02341066),Trifluridine,0.2194395984185503,0.3668615864842269,Other,Antimetabolite,Other
Crizotinib (PF-02341066),Veliparib (ABT-888),0.0902765088511143,0.2649740688249004,Other,PARP inhibitor,Other
Crizotinib (PF-02341066),"Vemurafenib (PLX4032, RG7204)",0.5788809286473124,-0.2059694523945451,Other,MAPK inhibitor,Other
Crizotinib (PF-02341066),Vinorelbine Tartrate,0.3330267271183502,0.2611999730917687,Other,Other,Other
Crizotinib (PF-02341066),"Vorinostat (SAHA, MK0683)",0.375285005964994,0.3994018299938653,Other,Other,Other
Crizotinib (PF-02341066),abemaciclib (LY2835219),0.3413030266682064,0.4279890879110848,Other,Other,Other
Dabrafenib (GSK2118436),"Fluorouracil (5-Fluoracil, 5-FU)",-0.3971760487198364,0.1487218021238404,MAPK inhibitor,Antimetabolite,Other
Dabrafenib (GSK2118436),Gefitinib (ZD1839),0.6429991454123669,0.698237393654172,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Gemcitabine,-0.2958229299881226,0.2731239537336559,MAPK inhibitor,Antimetabolite,Other
Dabrafenib (GSK2118436),LGK-974,-0.1729932912289031,-0.3323920596902383,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Linsitinib (OSI-906),0.1901376695120692,0.6625778359278998,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),MK-2206 2HCl,0.4342647117248034,0.1731846794161621,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Miglitol,-0.0191819744120364,0.0365303408382096,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Navitoclax (ABT-263),0.3798670106677961,0.6702229030880967,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Nutlin-3,-0.0413824187354509,0.0380628664969418,MAPK inhibitor,MDM2 inhibitor,Other
Dabrafenib (GSK2118436),"Olaparib (AZD2281, Ku-0059436)",-0.3344770522793439,0.0202500632607283,MAPK inhibitor,PARP inhibitor,Other
Dabrafenib (GSK2118436),Oxaliplatin,0.0217636690943128,0.2249035864643924,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),PI-103,0.6453127464920044,0.7751571018610178,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Paclitaxel,0.271776631471809,0.0371780381974359,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Palbociclib (PD-0332991) HCl,-0.0416458143354078,0.2026521141003233,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Phenformin HCl,-0.1382459341090814,0.2526277733464759,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Rabusertib (LY2603618),0.172417309707091,0.2993460464315133,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Regorafenib (BAY 73-4506),0.9122265429342752,0.6823974573214202,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Ruxolitinib (INCB018424),0.1924233653923837,0.0651459245853922,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),SB216763,0.5935104621466217,0.4300510449222773,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),SB505124,0.0986925234125297,0.5491350656929012,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),SN-38,-0.3361718655337519,0.1835502196425366,MAPK inhibitor,Topo I inhibitor,Other
Dabrafenib (GSK2118436),Sapitinib (AZD8931),0.6715224698677185,-0.1675681320707332,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Tanespimycin (17-AAG),0.1913886704962361,0.5620671448523127,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Taselisib (GDC 0032),0.6406719927128033,0.6114185137083888,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Temozolomide,0.2111760552660813,0.0482749775326144,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Triciribine,-0.2845565786686073,-0.0537410360654444,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),Trifluridine,-0.2957849880639879,0.0470165516425329,MAPK inhibitor,Antimetabolite,Other
Dabrafenib (GSK2118436),Veliparib (ABT-888),-0.2863694440143279,0.3948182959153212,MAPK inhibitor,PARP inhibitor,Other
Dabrafenib (GSK2118436),Vinorelbine Tartrate,0.0945418409235987,0.0820292894779997,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),"Vorinostat (SAHA, MK0683)",0.2625836194690208,0.0954753100890263,MAPK inhibitor,Other,Other
Dabrafenib (GSK2118436),abemaciclib (LY2835219),0.0210972938708779,0.2897978068487218,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),"Fluorouracil (5-Fluoracil, 5-FU)",0.1547679224589535,-0.0520002816213856,MAPK inhibitor,Antimetabolite,Other
Doramapimod (BIRB 796),Gefitinib (ZD1839),0.2706575050798267,0.2905172407063894,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Gemcitabine,0.1056335114494732,0.10097949066864,MAPK inhibitor,Antimetabolite,Other
Doramapimod (BIRB 796),LGK-974,0.1255246203342316,-0.5203584999457038,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Linsitinib (OSI-906),0.3307564027606209,0.1270216526194579,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),MK-2206 2HCl,0.1326975631236062,-0.0823686798581909,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Miglitol,-0.2533572760041295,0.7806962445884698,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Navitoclax (ABT-263),0.5443900038512607,0.2357410561761173,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Nutlin-3,-0.056722860606339,0.2647611640967446,MAPK inhibitor,MDM2 inhibitor,Other
Doramapimod (BIRB 796),"Olaparib (AZD2281, Ku-0059436)",0.1357697310196254,0.5578325045840782,MAPK inhibitor,PARP inhibitor,Other
Doramapimod (BIRB 796),Oxaliplatin,-0.1359927491401505,0.0463334069528649,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),PI-103,-0.1770083386571556,0.2857533368243319,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Paclitaxel,-0.1729511275235387,-0.1688788099544083,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Palbociclib (PD-0332991) HCl,0.3444126759892972,-0.0016298622245929,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Phenformin HCl,0.0225680590484907,0.3212105959824037,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Rabusertib (LY2603618),0.2793473053930558,0.5010120146815851,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Regorafenib (BAY 73-4506),0.4274845577368739,0.1191874188586654,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Ruxolitinib (INCB018424),0.5484396555939323,0.4905582756991044,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),SB216763,-0.04319928257367,0.765460727326208,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),SB505124,-0.0172678685860559,0.4597530607898468,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),SN-38,-0.2404241449220952,-0.0235308609818926,MAPK inhibitor,Topo I inhibitor,Other
Doramapimod (BIRB 796),Sapitinib (AZD8931),-0.3151442357584854,-0.1684261212469219,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Tanespimycin (17-AAG),-0.2377237821888372,0.3473917842059518,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Taselisib (GDC 0032),-0.2973477275117428,0.1712921291137837,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Temozolomide,-0.2995363114534148,0.6280235558748991,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Triciribine,0.0782904903268957,-0.0326082831802777,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),Trifluridine,0.2544208289182247,0.2998766821931576,MAPK inhibitor,Antimetabolite,Other
Doramapimod (BIRB 796),Veliparib (ABT-888),0.136333062107951,0.3466028334234008,MAPK inhibitor,PARP inhibitor,Other
Doramapimod (BIRB 796),Vinorelbine Tartrate,-0.1227119613515974,0.0750509673833366,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),"Vorinostat (SAHA, MK0683)",0.5292093268732296,0.0701517321255762,MAPK inhibitor,Other,Other
Doramapimod (BIRB 796),abemaciclib (LY2835219),0.3575777198920149,-0.0464371262410263,MAPK inhibitor,Other,Other
Encorafenib (LGX818),"Fluorouracil (5-Fluoracil, 5-FU)",-0.2155791953159884,0.1052370333192463,MAPK inhibitor,Antimetabolite,Other
Encorafenib (LGX818),Gefitinib (ZD1839),0.5249104572116149,0.55743705109958,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Gemcitabine,-0.1746104227267768,0.1183186385866941,MAPK inhibitor,Antimetabolite,Other
Encorafenib (LGX818),LGK-974,-0.0655054936661928,0.0825314919843989,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Linsitinib (OSI-906),-0.0473918556994714,0.6251571743950074,MAPK inhibitor,Other,Other
Encorafenib (LGX818),MK-2206 2HCl,0.4050843525178019,0.6680810399128317,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Miglitol,0.000560316792102,-0.1695028012615445,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Navitoclax (ABT-263),0.0676288569946781,0.5628933519597706,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Nutlin-3,0.1671633136395156,-0.150166813950815,MAPK inhibitor,MDM2 inhibitor,Other
Encorafenib (LGX818),"Olaparib (AZD2281, Ku-0059436)",-0.1772560932590227,-0.308941129327087,MAPK inhibitor,PARP inhibitor,Other
Encorafenib (LGX818),Oxaliplatin,0.3173248432700456,0.4023388808039334,MAPK inhibitor,Other,Other
Encorafenib (LGX818),PI-103,0.8268509837134179,0.6356460104790661,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Paclitaxel,0.6761854127516443,0.4323903579193607,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Palbociclib (PD-0332991) HCl,-0.0490366548611866,-0.0927423008037907,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Phenformin HCl,-0.1934054473714416,0.0937887835360479,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Rabusertib (LY2603618),0.1792428387651002,0.1428530220985671,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Regorafenib (BAY 73-4506),0.6864618357542349,0.5008442514981808,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Ruxolitinib (INCB018424),0.0065642099923158,-0.2709589060806104,MAPK inhibitor,Other,Other
Encorafenib (LGX818),SB216763,0.609654992676718,0.143437807203008,MAPK inhibitor,Other,Other
Encorafenib (LGX818),SB505124,0.3587955274731648,0.1458568612224784,MAPK inhibitor,Other,Other
Encorafenib (LGX818),SN-38,-0.0588251507799103,0.1704590445427125,MAPK inhibitor,Topo I inhibitor,Other
Encorafenib (LGX818),Sapitinib (AZD8931),0.7598956480367526,0.0127701304711925,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Tanespimycin (17-AAG),0.5518951479194785,0.8070679265007498,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Taselisib (GDC 0032),0.9217133004076778,0.927572406128977,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Temozolomide,0.3094851658581714,-0.2283387809995196,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Triciribine,-0.227520621832611,-0.2906855069506562,MAPK inhibitor,Other,Other
Encorafenib (LGX818),Trifluridine,-0.2228108070736133,-0.1049369203089076,MAPK inhibitor,Antimetabolite,Other
Encorafenib (LGX818),Veliparib (ABT-888),-0.2157253176213173,-0.0999338063091433,MAPK inhibitor,PARP inhibitor,Other
Encorafenib (LGX818),Vinorelbine Tartrate,0.5248339938325361,0.251357919509062,MAPK inhibitor,Other,Other
Encorafenib (LGX818),"Vorinostat (SAHA, MK0683)",0.0916505259705826,0.1547900348699137,MAPK inhibitor,Other,Other
Encorafenib (LGX818),abemaciclib (LY2835219),-0.0325865450443854,-0.0374319632966712,MAPK inhibitor,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Gefitinib (ZD1839),-0.0936666754769201,0.1347175907618371,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",LGK-974,0.4151584397352346,-0.200986344406806,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Linsitinib (OSI-906),0.0102322780436073,0.297714882164816,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",MK-2206 2HCl,-0.0990590746223815,0.1747369390989003,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Miglitol,-0.1478970665626434,-0.1529007036847349,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Navitoclax (ABT-263),-0.026025289275766,0.1187024758351743,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Oxaliplatin,0.571328166937173,0.5754846796221301,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",PD0325901,0.1181857489711336,0.3205303837449147,Antimetabolite,MAPK inhibitor,Other
"Fluorouracil (5-Fluoracil, 5-FU)",PI-103,-0.2047637601830501,0.1368455906692756,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Paclitaxel,0.2409269720430267,0.426820344890369,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Palbociclib (PD-0332991) HCl,0.6100796197014655,0.4962770822392733,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Phenformin HCl,0.0185538932791723,0.1613762265459642,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Rabusertib (LY2603618),0.1927968529867636,0.2713640228883503,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Regorafenib (BAY 73-4506),-0.2292386464450193,0.2372042261093114,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Ruxolitinib (INCB018424),0.1498505102209344,-0.2085985859538716,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",SB216763,-0.1700156648010679,0.10598107750045,Antimetabolite,Other,Other
