case,kind,compound,r
section1_z2,null,,0.21238391230575893
section1_z2,null,,0.08561385481972966
section1_z2,null,,0.1369889950277505
section1_z2,null,,0.3004945856404432
section1_z2,null,,0.15634173903611318
section1_z2,null,,0.1036616788494093
section1_z2,null,,-0.07838736550109587
section1_z2,null,,0.0912332683901933
section1_z2,null,,-0.0334123543646197
section1_z2,null,,0.17848438782843465
section1_z2,null,,0.08432828641167764
section1_z2,null,,0.03700683907622091
section1_z2,null,,0.05428847413033575
section1_z2,null,,0.02990425304360346
section1_z2,null,,0.11658221106835386
section1_z2,null,,0.0722432349691845
section1_z2,null,,0.10353575801859391
section1_z2,null,,0.22915152704316188
section1_z2,null,,0.13610089025444935
section1_z2,null,,0.029691037162595482
section1_z2,null,,0.05753980902082485
section1_z2,null,,0.224619579244628
section1_z2,null,,0.3037610561651011
section1_z2,null,,-0.017313873635347816
section1_z2,null,,0.1745875255650361
section1_z2,null,,0.08446930643270237
section1_z2,null,,0.19593290556069157
section1_z2,null,,0.29709850491126233
section1_z2,null,,0.2601714266608707
section1_z2,null,,-0.029427285159170147
section1_z2,null,,0.08971717937925833
section1_z2,null,,0.18177265867217432
section1_z2,null,,0.3593643591793637
section1_z2,null,,-0.010774704325752244
section1_z2,null,,0.05576235916741008
section1_z2,null,,0.1347880703698126
section1_z2,null,,0.05937679842120802
section1_z2,null,,0.23861410405116484
section1_z2,null,,-0.04786297080143961
section1_z2,null,,-0.09644508290736548
section1_z2,null,,0.258998536645512
section1_z2,null,,0.23645129279885624
section1_z2,null,,0.1136147919015312
section1_z2,null,,0.055384139209938815
section1_z2,null,,0.09760106487804601
section1_z2,null,,0.2259382874384971
section1_z2,null,,0.24273838681921744
section1_z2,null,,0.07445210521704837
section1_z2,null,,0.01608138744824928
section1_z2,null,,0.06506195261265522
section1_z2,null,,0.33657956037625725
section1_z2,null,,0.17242517506165828
section1_z2,null,,0.07785366534671706
section1_z2,null,,0.29272070478188994
section1_z2,null,,0.0764073899551554
section1_z2,null,,0.033900796677700525
section1_z2,null,,-0.03314795964392673
section1_z2,null,,0.152168014824435
section1_z2,null,,0.01906252990637724
section1_z2,null,,0.24230903700704515
section1_z2,null,,0.2266454730428072
section1_z2,null,,-0.015449204573252447
section1_z2,null,,0.1468586392904114
section1_z2,null,,0.12499962859787872
section1_z2,null,,0.1300158181625053
section1_z2,null,,0.12880339465035745
section1_z2,null,,0.05081658991951607
section1_z2,null,,-0.05792913713977696
section1_z2,null,,-0.009135366901884087
section1_z2,null,,0.08951245939878827
section1_z2,null,,-0.11492010838286103
section1_z2,null,,0.082167859405572
section1_z2,null,,0.06908699834101725
section1_z2,null,,0.28593227997263704
section1_z2,null,,0.18469213066573936
section1_z2,null,,-0.009246511244513346
section1_z2,null,,0.09538948709585889
section1_z2,null,,0.007775951874587067
section1_z2,null,,0.051592279948174745
section1_z2,null,,0.19850890878931998
section1_z2,null,,0.10902780315233015
section1_z2,null,,0.11155714304557889
section1_z2,null,,0.09715527919288812
section1_z2,null,,0.2942345815680908
section1_z2,null,,0.024877775027738434
section1_z2,null,,0.10148838971088892
section1_z2,null,,-0.05622015876062757
section1_z2,null,,0.15169661256802666
section1_z2,null,,0.006727779201069435
section1_z2,null,,0.24773763474757723
section1_z2,null,,-0.012932312405839632
section1_z2,null,,0.10489062586727735
section1_z2,null,,-0.09711117694535426
section1_z2,null,,0.15412387384061432
section1_z2,null,,0.21669809753897765
section1_z2,null,,0.10956137032457662
section1_z2,null,,-0.013582298741818316
section1_z2,null,,0.10912710480891154
section1_z2,null,,0.04372289739409155
section1_z2,null,,0.08885865981709423
section1_z2,null,,0.26843468264327547
section1_z2,null,,0.21428877250717276
section1_z2,null,,0.17336177721281099
section1_z2,null,,0.1797365068977117
section1_z2,null,,0.05285997991963021
section1_z2,null,,0.24155952084343796
section1_z2,null,,0.04513372703371467
section1_z2,null,,0.07856695450719435
section1_z2,null,,0.08820947886982458
section1_z2,null,,-0.0660927405108571
section1_z2,null,,-0.02390200789924128
section1_z2,null,,0.2968614258894027
section1_z2,null,,0.0013545233189577906
section1_z2,null,,0.026453834261946297
section1_z2,null,,0.02764713544077676
section1_z2,null,,0.06153577560646767
section1_z2,null,,0.03354127896646422
section1_z2,null,,0.1198754560076585
section1_z2,null,,0.0002782853177892026
section1_z2,null,,0.014170431630677549
section1_z2,null,,0.13648304798042357
section1_z2,null,,0.25226516220839457
section1_z2,null,,0.12710722891907159
section1_z2,null,,0.08917656013762283
section1_z2,null,,-0.052344806725522434
section1_z2,null,,0.1295253785092405
section1_z2,null,,0.1450470795395509
section1_z2,null,,0.026644672125112866
section1_z2,null,,-0.01326495604086014
section1_z2,null,,0.12394636071015444
section1_z2,null,,0.07173124344307275
section1_z2,null,,0.03631621301267139
section1_z2,null,,0.0003448106593898666
section1_z2,null,,0.2164473569400287
section1_z2,null,,0.10514892877626451
section1_z2,null,,0.15588475095037516
section1_z2,null,,-0.025675404279542256
section1_z2,null,,0.14118089478944246
section1_z2,null,,0.05522815159138682
section1_z2,null,,0.08588334775746113
section1_z2,null,,0.15990695059045806
section1_z2,null,,0.030845117310823254
section1_z2,null,,0.035131127080392746
section1_z2,null,,0.06982560671098585
section1_z2,null,,-0.1120630190344615
section1_z2,null,,0.07306735214659013
section1_z2,null,,0.15914233707722925
section1_z2,null,,0.2968269268886263
section1_z2,null,,0.02454553897360298
section1_z2,null,,-0.19397071754186096
section1_z2,null,,0.10108150810744487
section1_z2,null,,0.10371640492388964
section1_z2,null,,0.10773538607148841
section1_z2,null,,0.09094584091415443
section1_z2,null,,-0.05722829912619259
section1_z2,null,,-0.013907710419111464
section1_z2,null,,0.06506556454218922
section1_z2,null,,-0.0037017670303914783
section1_z2,null,,0.20418176865568669
section1_z2,null,,0.060651714288279035
section1_z2,null,,0.21742331067610915
section1_z2,null,,0.4756006187815117
section1_z2,null,,-0.017401266097729448
section1_z2,null,,0.035803069083658
section1_z2,null,,0.07192740309335266
section1_z2,null,,0.12500139850871675
section1_z2,null,,-0.016217021191401067
section1_z2,null,,0.007046921260301833
section1_z2,null,,-0.0398555623798659
section1_z2,null,,0.13487456340390394
section1_z2,null,,0.1141570556805592
section1_z2,null,,0.03838199673026242
section1_z2,null,,0.17468633714413595
section1_z2,null,,0.24002979526669152
section1_z2,null,,0.06528911903905524
section1_z2,null,,0.1594525435962419
section1_z2,null,,0.007320028955029945
section1_z2,null,,0.11438019487615834
section1_z2,null,,0.1580203964815246
section1_z2,null,,-0.019980087775219035
section1_z2,null,,0.15385836339072972
section1_z2,null,,0.08586218275641515
section1_z2,null,,0.061998310388317726
section1_z2,null,,0.40107097477211495
section1_z2,null,,-0.07877506361416498
section1_z2,null,,-0.12794555535470112
section1_z2,null,,-0.026363478619747693
section1_z2,null,,-0.054547890966739995
section1_z2,null,,0.11427876476379374
section1_z2,null,,0.2837446937026398
section1_z2,null,,-0.02944426374231638
section1_z2,null,,0.06795547517508974
section1_z2,null,,0.009850123968046427
section1_z2,null,,-0.0038657654540002126
section1_z2,null,,0.08703195385669074
section1_z2,null,,0.030257258249205356
section1_z2,null,,0.06817502494586894
section1_z2,null,,0.09130773282495777
section1_z2,null,,0.19648694712096032
section1_z2,null,,0.02865587489326453
section1_z2,null,,0.24592146876991683
section1_z2,null,,-0.014521796667393994
section1_z2,null,,0.22342035906905883
section1_z2,null,,0.12019878348920224
section1_z2,null,,0.10077371194568364
section1_z2,null,,0.11167901342035533
section1_z2,null,,0.19682795889690508
section1_z2,null,,0.0892335537992629
section1_z2,null,,0.14521897914985227
section1_z2,null,,0.0644700080544355
section1_z2,null,,-0.03804799226535609
section1_z2,null,,0.21026766467467067
section1_z2,null,,0.45489861708015167
section1_z2,null,,0.20983099411626974
section1_z2,null,,0.09844853080268073
section1_z2,null,,0.16758050524425647
section1_z2,null,,0.17393667747920347
section1_z2,null,,0.07848250719530642
section1_z2,null,,0.12617806061170328
section1_z2,null,,0.21923470578737253
section1_z2,null,,-0.010043393870776553
section1_z2,null,,-0.02117464998487607
section1_z2,null,,0.19778787924430985
section1_z2,null,,-0.07048121630302255
section1_z2,null,,0.13673950594801004
section1_z2,null,,0.07919870357281113
section1_z2,null,,0.06623747254775451
section1_z2,null,,-0.020759288549702437
section1_z2,null,,0.021223250034167564
section1_z2,null,,0.02043117775764143
section1_z2,null,,0.08676055303088401
section1_z2,null,,0.05902824592519709
section1_z2,null,,-0.022339120160310408
section1_z2,null,,-0.07956637025188013
section1_z2,null,,0.1563129096222871
section1_z2,null,,0.03110671572465204
section1_z2,null,,0.28336458071728576
section1_z2,null,,0.06673552264315445
section1_z2,null,,0.12359750902842377
section1_z2,null,,0.011551849039477341
section1_z2,null,,0.13634966403819818
section1_z2,null,,0.07474939387509824
section1_z2,null,,-0.05646462518222231
section1_z2,null,,0.1889123226699923
section1_z2,null,,0.16097912399218883
section1_z2,null,,0.03844953536103987
section1_z2,null,,0.20332715314280347
section1_z2,null,,0.10090485066852853
section1_z2,null,,0.19271214104739337
section1_z2,null,,0.2055983776525137
section1_z2,null,,0.1481226427720537
section1_z2,null,,0.2750598654164942
section1_z2,null,,-0.0032777275587360967
section1_z2,null,,0.08691371993670693
section1_z2,null,,0.2056583666076639
section1_z2,null,,0.11930783270625063
section1_z2,null,,0.07529225575066457
section1_z2,null,,-0.005045642211656284
section1_z2,null,,0.03254317821104728
section1_z2,null,,0.008702921017918672
section1_z2,null,,0.17367442776100395
section1_z2,null,,0.09116240953896113
section1_z2,null,,0.13233045031941457
section1_z2,null,,0.2341360964424226
section1_z2,null,,0.11865595258694797
section1_z2,null,,0.0782160038529667
section1_z2,null,,0.12081827621890436
section1_z2,null,,0.10548780654712323
section1_z2,null,,0.08442173459973323
section1_z2,null,,0.1432848170466775
section1_z2,null,,-0.04592353883820238
section1_z2,null,,0.26296662706431284
section1_z2,null,,0.09094604534576087
section1_z2,null,,0.21295975096463404
section1_z2,null,,0.09444882089343862
section1_z2,null,,-0.008050178242190995
section1_z2,null,,0.13855632961027756
section1_z2,null,,-0.05792913495058268
section1_z2,null,,0.07825219916567674
section1_z2,null,,0.05637492339024652
section1_z2,null,,0.18733083561483582
section1_z2,null,,0.14174637839139964
section1_z2,null,,0.13148544104445625
section1_z2,null,,0.04806480437476425
section1_z2,null,,-0.00966400840549369
section1_z2,null,,0.34291444709131164
section1_z2,null,,-0.050628356728702514
section1_z2,null,,0.1770717292500893
section1_z2,null,,0.042158656705210885
section1_z2,null,,0.09399968320263137
section1_z2,null,,0.13539575966119624
section1_z2,null,,0.14285422001381257
section1_z2,null,,0.07559074125400164
section1_z2,null,,0.31054880469169477
section1_z2,null,,-0.18465592648976006
section1_z2,null,,0.17861160654835928
section1_z2,null,,0.03549346597486974
section1_z2,null,,0.06727614321977093
section1_z2,null,,0.18497262672511597
section1_z2,null,,0.11914750748075643
section1_z2,null,,0.183948135792164
section1_z2,null,,0.04495988542495664
section1_z2,null,,0.11528722293280322
section1_z2,null,,-0.040722413902228534
section1_z2,null,,0.2276156749151557
section1_z2,null,,0.1511540475331839
section1_z2,null,,-0.010427140898147799
section1_z2,null,,0.11024135395782153
section1_z2,null,,0.4019066378363282
section1_z2,null,,0.1238091584911421
section1_z2,null,,0.05587382589558257
section1_z2,null,,-0.0035855285483608196
section1_z2,null,,0.17268180929804516
section1_z2,null,,0.050725850116819494
section1_z2,null,,0.048459926027693084
section1_z2,null,,0.06065727209012402
section1_z2,null,,0.17584372772865936
section1_z2,null,,0.21248362022247808
section1_z2,null,,0.019792158589449445
section1_z2,null,,0.1943969086275057
section1_z2,null,,0.3765392196698324
section1_z2,null,,-0.025375023821658536
section1_z2,null,,0.35696284260708255
section1_z2,null,,0.09087074822590935
section1_z2,null,,0.3670812004362102
section1_z2,null,,0.06522905502906645
section1_z2,null,,0.2229416020633801
section1_z2,null,,0.02673567055722459
section1_z2,null,,0.13489801822968717
section1_z2,null,,-0.10297293892269346
section1_z2,null,,0.10026787932194486
section1_z2,null,,0.1310463998819859
section1_z2,null,,-0.009798766743439276
section1_z2,null,,0.09223592939582533
section1_z2,null,,0.05248906446820156
section1_z2,null,,0.15261355201077054
section1_z2,null,,-0.047405981673545844
section1_z2,null,,0.047522568582995514
section1_z2,null,,-0.018272778320552338
section1_z2,null,,0.0912648767542822
section1_z2,null,,-1.7223349661587466e-05
section1_z2,null,,-0.022507113626913315
section1_z2,null,,0.1871055630055095
section1_z2,null,,0.0017622840909908288
section1_z2,null,,0.21666792009993474
section1_z2,null,,0.3544010408990461
section1_z2,null,,0.019343785220186344
section1_z2,null,,0.07708686916450824
section1_z2,null,,0.19866117967826155
section1_z2,null,,0.2241120527847222
section1_z2,null,,0.32196814163554066
section1_z2,null,,0.25820867795308805
section1_z2,null,,-0.021815405743038016
section1_z2,null,,0.06468353931164156
section1_z2,null,,0.12924398916292063
section1_z2,null,,0.17085917133520007
section1_z2,null,,0.16686552670791993
section1_z2,null,,-0.050857582098661515
section1_z2,null,,0.1526680094003946
section1_z2,null,,0.1313873277974873
section1_z2,null,,-0.00981276912681301
section1_z2,null,,0.1851613880085423
section1_z2,null,,0.09665637330385139
section1_z2,null,,0.07048633970559293
section1_z2,null,,-0.03709729404897363
section1_z2,null,,0.0076220185638815555
section1_z2,null,,0.24479718006578377
section1_z2,null,,0.20842698541664684
section1_z2,null,,0.16101379063420462
section1_z2,null,,0.1602651199322784
section1_z2,null,,0.05504229938214688
section1_z2,null,,0.021740594160424915
section1_z2,null,,0.015150057665436922
section1_z2,null,,0.1382458600219085
section1_z2,null,,0.06980092466339882
section1_z2,null,,0.03566694674497187
section1_z2,null,,-0.027878752277246212
section1_z2,null,,0.19418329389919722
section1_z2,null,,0.26405213515794557
section1_z2,null,,0.14101859525677096
section1_z2,null,,0.011168832136024154
section1_z2,null,,0.10766066277298823
section1_z2,null,,0.1903737459659669
section1_z2,null,,0.2532454804453352
section1_z2,null,,0.09226680003827593
section1_z2,null,,0.23493683434149415
section1_z2,null,,0.08798752289894254
section1_z2,null,,-0.03695735349579801
section1_z2,null,,-0.01081935591175767
section1_z2,null,,0.12529073402212051
section1_z2,null,,0.20027991495091568
section1_z2,null,,0.15385088343398773
section1_z2,null,,0.22827245662197682
section1_z2,null,,0.41340834526611075
section1_z2,null,,0.1963097770452701
section1_z2,null,,0.13571601904050734
section1_z2,null,,0.26146069081544354
section1_z2,null,,-0.06651162671889102
section1_z2,null,,-0.020719187478860354
section1_z2,null,,0.04346584796927866
section1_z2,null,,0.012282479720627338
section1_z2,null,,0.07333445584096868
section1_z2,null,,0.008005349452332111
section1_z2,null,,0.19554040010084953
section1_z2,null,,-0.023045079053953678
section1_z2,null,,0.03184332928547702
section1_z2,null,,0.08951740995384411
section1_z2,null,,0.3148471907043485
section1_z2,null,,0.19874959247632923
section1_z2,null,,0.1014273526574964
section1_z2,null,,0.13960897366571778
section1_z2,null,,0.034693189564435435
section1_z2,null,,0.07940592299819679
section1_z2,null,,0.10475937076489698
section1_z2,null,,0.24187122270261457
section1_z2,null,,-0.1137899556328659
section1_z2,null,,0.21068279478508992
section1_z2,null,,0.08494691242143426
section1_z2,null,,0.06115907031614412
section1_z2,null,,0.0843565135502774
section1_z2,null,,0.08724519646179205
section1_z2,null,,-0.01768221389418296
section1_z2,null,,-0.1041531386362242
section1_z2,null,,0.13241437009711898
section1_z2,null,,0.02951921012503248
section1_z2,null,,0.2207588045533036
section1_z2,null,,0.28387716111867295
section1_z2,null,,0.3137865802368338
section1_z2,null,,0.06318151235142314
section1_z2,null,,-0.01016058938945684
section1_z2,null,,0.2778970256867576
section1_z2,null,,-0.06444993136246327
section1_z2,null,,0.08478136021255711
section1_z2,null,,0.15477467394660865
section1_z2,null,,0.0031116825626816315
section1_z2,null,,0.10757890036429599
section1_z2,null,,-0.035522084792896674
section1_z2,null,,0.2162087842202437
section1_z2,null,,0.14409952827633937
section1_z2,null,,0.10397546876541039
section1_z2,null,,0.20919241049955864
section1_z2,null,,0.17964634421949266
section1_z2,null,,0.24748170666528127
section1_z2,null,,0.14500265056799536
section1_z2,null,,0.05017389423006173
section1_z2,null,,0.120817476441645
section1_z2,null,,0.23572525968217622
section1_z2,null,,0.0992985663829015
